"P2_C9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_09";"NouvelleCaledonie";"teleo";"LotA"
"P2_C10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_10";"NouvelleCaledonie";"teleo";"LotA"
"P2_C11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_11";"NouvelleCaledonie";"teleo";"LotA"
"P2_C12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_12";"NouvelleCaledonie";"teleo";"LotA"
"P2_D1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_01";"NouvelleCaledonie";"teleo";"LotA"
"P2_D2";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_02";"NouvelleCaledonie";"teleo";"LotA"
"P2_D3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_03";"NouvelleCaledonie";"teleo";"LotA"
"P2_D4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_04";"NouvelleCaledonie";"teleo";"LotA"
"P2_D5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_05";"NouvelleCaledonie";"teleo";"LotA"
"P2_D6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_06";"NouvelleCaledonie";"teleo";"LotA"
"P2_D7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_07";"NouvelleCaledonie";"teleo";"LotA"
"P2_D8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_08";"NouvelleCaledonie";"teleo";"LotA"
"P2_D9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_09";"NouvelleCaledonie";"teleo";"LotA"
"P2_D10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_10";"NouvelleCaledonie";"teleo";"LotA"
"P2_D11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_11";"NouvelleCaledonie";"teleo";"LotA"
"P2_D12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190472_12";"NouvelleCaledonie";"teleo";"LotA"
"P2_E1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_01";"NouvelleCaledonie";"teleo";"LotA"
"P2_E2";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_02";"NouvelleCaledonie";"teleo";"LotA"
"P2_E3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_03";"NouvelleCaledonie";"teleo";"LotA"
"P2_E4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_04";"NouvelleCaledonie";"teleo";"LotA"
"P2_E5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_05";"NouvelleCaledonie";"teleo";"LotA"
"P2_E6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_06";"NouvelleCaledonie";"teleo";"LotA"
"P2_E7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_07";"NouvelleCaledonie";"teleo";"LotA"
"P2_E8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_08";"NouvelleCaledonie";"teleo";"LotA"
"P2_E9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_09";"NouvelleCaledonie";"teleo";"LotA"
"P2_E10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_10";"NouvelleCaledonie";"teleo";"LotA"
"P2_E11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_11";"NouvelleCaledonie";"teleo";"LotA"
"P2_E12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190494_12";"NouvelleCaledonie";"teleo";"LotA"
"P2_F1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_01";"NouvelleCaledonie";"teleo";"LotA"
"P2_F2";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_02";"NouvelleCaledonie";"teleo";"LotA"
"P2_F3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_03";"NouvelleCaledonie";"teleo";"LotA"
"P2_F4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_04";"NouvelleCaledonie";"teleo";"LotA"
"P2_F5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_05";"NouvelleCaledonie";"teleo";"LotA"
"P2_F6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_06";"NouvelleCaledonie";"teleo";"LotA"
"P2_F7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_07";"NouvelleCaledonie";"teleo";"LotA"
"P2_F8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_08";"NouvelleCaledonie";"teleo";"LotA"
"P2_F9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_09";"NouvelleCaledonie";"teleo";"LotA"
"P2_F10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_10";"NouvelleCaledonie";"teleo";"LotA"
"P2_F11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_11";"NouvelleCaledonie";"teleo";"LotA"
"P2_F12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190505_12";"NouvelleCaledonie";"teleo";"LotA"
"P2_G1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_01";"NouvelleCaledonie";"teleo";"LotA"
"P2_G2";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_02";"NouvelleCaledonie";"teleo";"LotA"
"P2_G3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_03";"NouvelleCaledonie";"teleo";"LotA"
"P2_G4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_04";"NouvelleCaledonie";"teleo";"LotA"
"P2_G5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_05";"NouvelleCaledonie";"teleo";"LotA"
"P2_G6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_06";"NouvelleCaledonie";"teleo";"LotA"
"P2_G7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_07";"NouvelleCaledonie";"teleo";"LotA"
"P2_G8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_08";"NouvelleCaledonie";"teleo";"LotA"
"P2_G9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_09";"NouvelleCaledonie";"teleo";"LotA"
"P2_G10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_10";"NouvelleCaledonie";"teleo";"LotA"
"P2_G11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_11";"NouvelleCaledonie";"teleo";"LotA"
"P2_G12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190506_12";"NouvelleCaledonie";"teleo";"LotA"
"P2_H1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_01";"NouvelleCaledonie";"teleo";"LotA"
"P2_H2";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_02";"NouvelleCaledonie";"teleo";"LotA"
"P2_H3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_03";"NouvelleCaledonie";"teleo";"LotA"
"P2_H4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_04";"NouvelleCaledonie";"teleo";"LotA"
"P2_H5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_05";"NouvelleCaledonie";"teleo";"LotA"
"P2_H6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_06";"NouvelleCaledonie";"teleo";"LotA"
"P2_H7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_07";"NouvelleCaledonie";"teleo";"LotA"
"P2_H8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_08";"NouvelleCaledonie";"teleo";"LotA"
"P2_H9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_09";"NouvelleCaledonie";"teleo";"LotA"
"P2_H10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_10";"NouvelleCaledonie";"teleo";"LotA"
