"code_spygen","station","latitude_start","longitude_start","date","mean_SST_1year","median_SST_1year","q95_SST_1year","q05_SST_1year","min_SST_1year","max_SST_1year","mean_SST_5year","median_SST_5year","q95_SST_5year","q05_SST_5year","min_SST_5year","max_SST_5year"
"SPY180932","calvi_2","42.592608","8.810375","2018-05-19",18.7565573770492,17.935,25.2875,13.3075,12.94,26.48,18.3842186234818,17.23,25.389,13.34,12.94,28.1
"SPY181157","calvi_3","42.607429","8.840922","2018-05-18",18.7542349726776,17.935,25.2325,13.3225,12.95,26.56,18.3808752025932,17.24,25.354,13.34,12.95,28.13
"SPY181156","calvi_3","42.607429","8.840922","2018-05-18",18.7542349726776,17.935,25.2325,13.3225,12.95,26.56,18.3808752025932,17.24,25.354,13.34,12.95,28.13
"SPY181148","calvi_3","42.609901","8.860081","2018-05-18",18.765218579235,17.94,25.33,13.295,12.97,26.6,18.390794165316,17.245,25.36,13.3265,12.97,28.24
"SPY181159","calvi_3","42.609901","8.860081","2018-05-18",18.765218579235,17.94,25.33,13.295,12.97,26.6,18.390794165316,17.245,25.36,13.3265,12.97,28.24
"SPY181146","calvi_4","42.629439","8.879176","2018-05-18",18.765218579235,17.94,25.33,13.295,12.97,26.6,18.390794165316,17.245,25.36,13.3265,12.97,28.24
"SPY180624","calvi_4","42.629439","8.879176","2018-05-18",18.765218579235,17.94,25.33,13.295,12.97,26.6,18.390794165316,17.245,25.36,13.3265,12.97,28.24
"SPY181155","calvi_4","42.628935","8.898822","2018-05-18",18.765218579235,17.94,25.33,13.295,12.97,26.6,18.390794165316,17.245,25.36,13.3265,12.97,28.24
"SPY181151","calvi_4","42.628935","8.898822","2018-05-18",18.765218579235,17.94,25.33,13.295,12.97,26.6,18.390794165316,17.245,25.36,13.3265,12.97,28.24
"SPY181713","carry_le_rouet_1","43.328101","5.169124","2018-06-04",16.8446448087432,16.39,22.785,12.7925,12.48,25.02,16.9566426858513,15.95,23.15,13.025,12.48,26.23
"SPY181702","carry_le_rouet_1","43.328101","5.169124","2018-06-04",16.8446448087432,16.39,22.785,12.7925,12.48,25.02,16.9566426858513,15.95,23.15,13.025,12.48,26.23
"SPY181705","carry_le_rouet_1","43.326564","5.162342","2018-06-04",16.8446448087432,16.39,22.785,12.7925,12.48,25.02,16.9566426858513,15.95,23.15,13.025,12.48,26.23
"SPY181707","carry_le_rouet_1","43.326564","5.162342","2018-06-04",16.8446448087432,16.39,22.785,12.7925,12.48,25.02,16.9566426858513,15.95,23.15,13.025,12.48,26.23
"SPY181709","carry_le_rouet_2","43.331557","5.243485","2018-06-04",16.8150273224044,16.37,22.7475,12.78,12.57,25.03,16.936346922462,15.9,23.09,13.005,12.57,26.08
"SPY181712","carry_le_rouet_2","43.331557","5.243485","2018-06-04",16.8150273224044,16.37,22.7475,12.78,12.57,25.03,16.936346922462,15.9,23.09,13.005,12.57,26.08
"SPY181714","carry_le_rouet_2","43.328215","5.228154","2018-06-04",16.8150273224044,16.37,22.7475,12.78,12.57,25.03,16.936346922462,15.9,23.09,13.005,12.57,26.08
"SPY181711","carry_le_rouet_2","43.328215","5.228154","2018-06-04",16.8150273224044,16.37,22.7475,12.78,12.57,25.03,16.936346922462,15.9,23.09,13.005,12.57,26.08
"SPY181710","carry_le_rouet_3","43.346751","5.27374","2018-06-04",16.8123770491803,16.37,22.765,12.7825,12.59,25.08,16.9343085531575,15.89,23.085,13,12.59,26.02
"SPY181704","carry_le_rouet_3","43.346751","5.27374","2018-06-04",16.8123770491803,16.37,22.765,12.7825,12.59,25.08,16.9343085531575,15.89,23.085,13,12.59,26.02
"SPY181706","carry_le_rouet_3","43.357043","5.28961","2018-06-04",16.8123770491803,16.37,22.765,12.7825,12.59,25.08,16.9343085531575,15.89,23.085,13,12.59,26.02
"SPY181703","carry_le_rouet_3","43.357043","5.28961","2018-06-04",16.8123770491803,16.37,22.765,12.7825,12.59,25.08,16.9343085531575,15.89,23.085,13,12.59,26.02
"SPY181818","porquerolles_1","42.996874","6.247296","2018-06-14",17.8568032786885,17.795,24.0675,13.24,12.91,25.83,17.7449881046788,16.64,24.37,13.48,12.91,27.01
"SPY181819","porquerolles_1","42.996874","6.247296","2018-06-14",17.8568032786885,17.795,24.0675,13.24,12.91,25.83,17.7449881046788,16.64,24.37,13.48,12.91,27.01
"SPY181812","porquerolles_1","42.993934","6.231181","2018-06-14",17.8568032786885,17.795,24.0675,13.24,12.91,25.83,17.7449881046788,16.64,24.37,13.48,12.91,27.01
"SPY181153","porquerolles_1","42.993934","6.231181","2018-06-14",17.8568032786885,17.795,24.0675,13.24,12.91,25.83,17.7449881046788,16.64,24.37,13.48,12.91,27.01
"SPY181816","porquerolles_2","42.989867","6.19165","2018-06-14",17.8122404371585,17.85,24.0275,13.2225,12.93,25.8,17.7103172085646,16.61,24.31,13.46,12.93,26.95
"SPY181813","porquerolles_2","42.989867","6.19165","2018-06-14",17.8122404371585,17.85,24.0275,13.2225,12.93,25.8,17.7103172085646,16.61,24.31,13.46,12.93,26.95
"SPY181826","porquerolles_2","42.994923","6.178013","2018-06-14",17.8122404371585,17.85,24.0275,13.2225,12.93,25.8,17.7103172085646,16.61,24.31,13.46,12.93,26.95
"SPY181808","porquerolles_2","42.994923","6.178013","2018-06-14",17.8122404371585,17.85,24.0275,13.2225,12.93,25.8,17.7103172085646,16.61,24.31,13.46,12.93,26.95
"SPY181825","porquerolles_3","43.009209","6.184702","2018-06-14",17.7937704918033,17.91,23.9575,13.19,12.92,25.81,17.7002854877082,16.61,24.3,13.45,12.92,26.91
"SPY181815","porquerolles_3","43.009209","6.184702","2018-06-14",17.7937704918033,17.91,23.9575,13.19,12.92,25.81,17.7002854877082,16.61,24.3,13.45,12.92,26.91
"SPY181809","porquerolles_3","43.009663","6.172318","2018-06-14",17.7937704918033,17.91,23.9575,13.19,12.92,25.81,17.7002854877082,16.61,24.3,13.45,12.92,26.91
"SPY181821","porquerolles_3","43.009663","6.172318","2018-06-14",17.7937704918033,17.91,23.9575,13.19,12.92,25.81,17.7002854877082,16.61,24.3,13.45,12.92,26.91
"SPY181830","cap_roux_1","43.453856","6.922852","2018-06-20",18.4022404371585,18.14,25.035,13.205,13.03,26.47,18.2379873717443,17.24,25.167,13.48,13.03,27.76
"SPY181829","cap_roux_1","43.453856","6.922852","2018-06-20",18.4022404371585,18.14,25.035,13.205,13.03,26.47,18.2379873717443,17.24,25.167,13.48,13.03,27.76
"SPY181810","cap_roux_1","43.460438","6.923639","2018-06-20",18.4022404371585,18.14,25.035,13.205,13.03,26.47,18.2379873717443,17.24,25.167,13.48,13.03,27.76
"SPY181814","cap_roux_1","43.460438","6.923639","2018-06-20",18.4022404371585,18.14,25.035,13.205,13.03,26.47,18.2379873717443,17.24,25.167,13.48,13.03,27.76
"SPY181820","cap_roux_2","43.427908","6.88989","2018-06-20",18.3936338797814,18.1,24.9775,13.21,13.01,26.43,18.2263062352013,17.21,25.144,13.49,13.01,27.71
"SPY181811","cap_roux_2","43.427908","6.88989","2018-06-20",18.3936338797814,18.1,24.9775,13.21,13.01,26.43,18.2263062352013,17.21,25.144,13.49,13.01,27.71
"SPY180634","cap_roux_2","43.427372","6.88044","2018-06-20",18.3936338797814,18.1,24.9775,13.21,13.01,26.43,18.2263062352013,17.21,25.144,13.49,13.01,27.71
"SPY180934","cap_roux_2","43.427372","6.88044","2018-06-20",18.3936338797814,18.1,24.9775,13.21,13.01,26.43,18.2263062352013,17.21,25.144,13.49,13.01,27.71
"SPY180635","cap_roux_3","43.417858","6.829228","2018-06-20",18.3640983606557,18.07,24.9575,13.2225,12.99,26.35,18.1979952644041,17.16,25.054,13.493,12.99,27.62
"SPY180630","cap_roux_3","43.417858","6.829228","2018-06-20",18.3640983606557,18.07,24.9575,13.2225,12.99,26.35,18.1979952644041,17.16,25.054,13.493,12.99,27.62
"SPY181822","cap_roux_3","43.414792","6.8148","2018-06-20",18.3640983606557,18.07,24.9575,13.2225,12.99,26.35,18.1979952644041,17.16,25.054,13.493,12.99,27.62
"SPY181823","cap_roux_3","43.414792","6.8148","2018-06-20",18.3640983606557,18.07,24.9575,13.2225,12.99,26.35,18.1979952644041,17.16,25.054,13.493,12.99,27.62
"SPY182540","banyuls19_1","42.461737","3.161565","2019-07-10",17.3781420765027,16.595,24.1,12.48,11.87,25.8,16.8320036319613,15.985,22.8935,12.15,10.82,25.8
"SPY182542","banyuls19_1","42.461737","3.161565","2019-07-10",17.3781420765027,16.595,24.1,12.48,11.87,25.8,16.8320036319613,15.985,22.8935,12.15,10.82,25.8
"SPY182168","banyuls19_1","42.468838","3.159013","2019-07-10",17.3781420765027,16.595,24.1,12.48,11.87,25.8,16.8320036319613,15.985,22.8935,12.15,10.82,25.8
"SPY181975","banyuls19_1","42.468482","3.159341","2019-07-10",17.3781420765027,16.595,24.1,12.48,11.87,25.8,16.8320036319613,15.985,22.8935,12.15,10.82,25.8
"SPY182160","banyuls19_2","42.423661","3.169849","2019-07-10",17.3893169398907,16.63,24.125,12.5,11.92,25.78,16.8614104116223,15.995,22.95,12.2,10.9,25.78
"SPY182155","banyuls19_2","42.423661","3.169849","2019-07-10",17.3893169398907,16.63,24.125,12.5,11.92,25.78,16.8614104116223,15.995,22.95,12.2,10.9,25.78
"SPY182544","banyuls19_2","42.409949","3.163444","2019-07-10",17.3893169398907,16.63,24.125,12.5,11.92,25.78,16.8614104116223,15.995,22.95,12.2,10.9,25.78
"SPY182543","banyuls19_2","42.409949","3.163444","2019-07-10",17.3893169398907,16.63,24.125,12.5,11.92,25.78,16.8614104116223,15.995,22.95,12.2,10.9,25.78
"SPY181827","banyuls19_3","42.359825","3.166933","2019-07-10",17.4073770491803,16.61,24.0575,12.5325,11.98,25.78,16.8973547215496,16.02,23.01,12.27,11.02,25.78
"SPY181817","banyuls19_3","42.359825","3.166933","2019-07-10",17.4073770491803,16.61,24.0575,12.5325,11.98,25.78,16.8973547215496,16.02,23.01,12.27,11.02,25.78
"SPY182546","banyuls19_3","42.351981","3.187986","2019-07-10",17.4073770491803,16.61,24.0575,12.5325,11.98,25.78,16.8973547215496,16.02,23.01,12.27,11.02,25.78
"SPY182545","banyuls19_3","42.351981","3.187986","2019-07-10",17.4073770491803,16.61,24.0575,12.5325,11.98,25.78,16.8973547215496,16.02,23.01,12.27,11.02,25.78
"SPY181890","baie _de_villefranche","43.689708","7.309035","2019-03-19",19.436912568306,18.9,26.775,13.4425,13.09,28.04,18.6393697205978,17.6,26.035,13.5,13.07,28.04
"SPY181511","baie _de_villefranche","43.689708","7.309035","2019-03-19",19.436912568306,18.9,26.775,13.4425,13.09,28.04,18.6393697205978,17.6,26.035,13.5,13.07,28.04
"SPY180785","baie _de_villefranche","43.689708","7.309035","2019-03-19",19.436912568306,18.9,26.775,13.4425,13.09,28.04,18.6393697205978,17.6,26.035,13.5,13.07,28.04
"SPY181893","baie _de_villefranche","43.689708","7.309035","2019-03-19",19.436912568306,18.9,26.775,13.4425,13.09,28.04,18.6393697205978,17.6,26.035,13.5,13.07,28.04
"SPY192321","banc_de_magaud","43.056244","6.673749","2019-07-05",19.0536612021858,17.88,26.48,13.745,13.41,27.96,18.3112204007286,17.17,25.49,13.55,12.95,27.96
"SPY190608","banc_de_magaud","43.056244","6.673749","2019-07-05",19.0536612021858,17.88,26.48,13.745,13.41,27.96,18.3112204007286,17.17,25.49,13.55,12.95,27.96
"SPY192290","banc_de_magaud","43.056244","6.673749","2019-07-05",19.0536612021858,17.88,26.48,13.745,13.41,27.96,18.3112204007286,17.17,25.49,13.55,12.95,27.96
"SPY190603","beach_rock_cassis_1","43.17588","5.40324","2019-07-01",18.3368306010929,17.36,25.195,13.53,12.54,27.52,17.4741265976872,16.34,24.019,13.32,12.54,27.52
"SPY190600","beach_rock_cassis_2","43.16821","5.5495","2019-07-01",18.4199180327869,17.4,25.665,13.5725,12.83,27.49,17.5841874619598,16.48,24.13,13.401,12.83,27.49
"SPY190566","beach_rock_cassis_3","43.169","5.54909","2019-07-01",18.4199180327869,17.4,25.665,13.5725,12.83,27.49,17.5841874619598,16.48,24.13,13.401,12.83,27.49
"SPY190594","beach_rock_cassis_4","43.16862","5.54848","2019-07-01",18.4199180327869,17.4,25.665,13.5725,12.83,27.49,17.5841874619598,16.48,24.13,13.401,12.83,27.49
"SPY192281","beach_rock_cassis_5","43.1679","5.54591","2019-07-02",18.4235245901639,17.4,25.665,13.5725,12.83,27.49,17.5888686131387,16.48,24.147,13.4015,12.83,27.49
"SPY192286","beach_rock_cassis_5","43.1679","5.54591","2019-07-02",18.4235245901639,17.4,25.665,13.5725,12.83,27.49,17.5888686131387,16.48,24.147,13.4015,12.83,27.49
"SPY192315","beach_rock_cassis_5","43.16812","5.54567","2019-07-02",18.4235245901639,17.4,25.665,13.5725,12.83,27.49,17.5888686131387,16.48,24.147,13.4015,12.83,27.49
"SPY192322","beach_rock_cassis_6","43.16803","5.545709","2019-07-02",18.4235245901639,17.4,25.665,13.5725,12.83,27.49,17.5888686131387,16.48,24.147,13.4015,12.83,27.49
"SPY192313","beach_rock_cassis_6","43.16803","5.545709","2019-07-02",18.4235245901639,17.4,25.665,13.5725,12.83,27.49,17.5888686131387,16.48,24.147,13.4015,12.83,27.49
"SPY192304","beach_rock_cassis_6","43.16803","5.545709","2019-07-02",18.4235245901639,17.4,25.665,13.5725,12.83,27.49,17.5888686131387,16.48,24.147,13.4015,12.83,27.49
"SPY181884","cap_de_nice_1","43.687017","7.308539","2019-03-19",19.436912568306,18.9,26.775,13.4425,13.09,28.04,18.6393697205978,17.6,26.035,13.5,13.07,28.04
"SPY180765","cap_de_nice_1","43.687017","7.308539","2019-03-19",19.436912568306,18.9,26.775,13.4425,13.09,28.04,18.6393697205978,17.6,26.035,13.5,13.07,28.04
"SPY181894","cap_de_nice_1","43.686972","7.30875","2019-03-19",19.436912568306,18.9,26.775,13.4425,13.09,28.04,18.6393697205978,17.6,26.035,13.5,13.07,28.04
"SPY181910","cap_de_nice_1","43.686972","7.30875","2019-03-19",19.436912568306,18.9,26.775,13.4425,13.09,28.04,18.6393697205978,17.6,26.035,13.5,13.07,28.04
"SPY180767","cap_de_nice_2","43.68388","7.29903","2019-03-20",19.4345355191257,18.885,26.7675,13.48,13.07,27.94,18.6335844155844,17.6,26.0605,13.48,13.03,27.94
"SPY180763","cap_de_nice_3","43.666033","7.252058","2019-03-20",19.4345355191257,18.885,26.7675,13.48,13.07,27.94,18.6335844155844,17.6,26.0605,13.48,13.03,27.94
"SPY181904","cap_de_nice_4","43.666033","7.252058","2019-03-20",19.4345355191257,18.885,26.7675,13.48,13.07,27.94,18.6335844155844,17.6,26.0605,13.48,13.03,27.94
"SPY181502","cap_de_nice_5","43.68275","7.299033","2019-03-20",19.4345355191257,18.885,26.7675,13.48,13.07,27.94,18.6335844155844,17.6,26.0605,13.48,13.03,27.94
"SPY180764","cap_de_nice_6","43.684542","7.299424","2019-03-20",19.4345355191257,18.885,26.7675,13.48,13.07,27.94,18.6335844155844,17.6,26.0605,13.48,13.03,27.94
"SPY190607","cap_lardier_1","43.15886","6.62046","2019-07-07",19.0555464480874,17.895,26.355,13.6725,13.3,27.83,18.3261976955731,17.2,25.496,13.54,12.87,27.83
"SPY192291","cap_lardier_1","43.15886","6.62046","2019-07-07",19.0555464480874,17.895,26.355,13.6725,13.3,27.83,18.3261976955731,17.2,25.496,13.54,12.87,27.83
"SPY190558","cap_lardier_1","43.15891","6.6205","2019-07-07",19.0555464480874,17.895,26.355,13.6725,13.3,27.83,18.3261976955731,17.2,25.496,13.54,12.87,27.83
"SPY192296","cap_lardier_2","43.1528","6.61624","2019-07-07",19.0555464480874,17.895,26.355,13.6725,13.3,27.83,18.3261976955731,17.2,25.496,13.54,12.87,27.83
"SPY190602","cap_lardier_2","43.15268","6.61693","2019-07-07",19.0555464480874,17.895,26.355,13.6725,13.3,27.83,18.3261976955731,17.2,25.496,13.54,12.87,27.83
"SPY190601","cap_lardier_2","43.15025","6.6168","2019-07-07",19.0555464480874,17.895,26.355,13.6725,13.3,27.83,18.3261976955731,17.2,25.496,13.54,12.87,27.83
"SPY190551","cap_lardier_2","43.14991","6.61595","2019-07-07",19.054781420765,17.9,26.385,13.705,13.35,27.88,18.3168405093996,17.15,25.5,13.54,12.9,27.88
"SPY190598","cap_lardier_2","43.14817","6.62024","2019-07-07",19.054781420765,17.9,26.385,13.705,13.35,27.88,18.3168405093996,17.15,25.5,13.54,12.9,27.88
"SPY192319","cap_lardier_3","43.150888","6.617996","2019-07-07",19.0555464480874,17.895,26.355,13.6725,13.3,27.83,18.3261976955731,17.2,25.496,13.54,12.87,27.83
"SPY190596","cap_lardier_3","43.150888","6.617996","2019-07-07",19.0555464480874,17.895,26.355,13.6725,13.3,27.83,18.3261976955731,17.2,25.496,13.54,12.87,27.83
"SPY192288","cap_lardier_3","43.150888","6.617996","2019-07-07",19.0555464480874,17.895,26.355,13.6725,13.3,27.83,18.3261976955731,17.2,25.496,13.54,12.87,27.83
"SPY192287","cap_negre_1","43.14227","6.43833","2019-07-18",18.9496994535519,17.935,26.2175,13.7025,13.43,27.85,18.2378313253012,17.125,25.2105,13.54,12.87,27.85
"SPY192282","cap_negre_1","43.14227","6.43833","2019-07-18",18.9496994535519,17.935,26.2175,13.7025,13.43,27.85,18.2378313253012,17.125,25.2105,13.54,12.87,27.85
"SPY192294","cap_negre_1","43.14227","6.43833","2019-07-18",18.9496994535519,17.935,26.2175,13.7025,13.43,27.85,18.2378313253012,17.125,25.2105,13.54,12.87,27.85
"SPY192295","cap_negre_2","43.134424","6.428435","2019-07-18",18.9496994535519,17.935,26.2175,13.7025,13.43,27.85,18.2378313253012,17.125,25.2105,13.54,12.87,27.85
"SPY192283","cap_negre_2","43.134424","6.428435","2019-07-18",18.9496994535519,17.935,26.2175,13.7025,13.43,27.85,18.2378313253012,17.125,25.2105,13.54,12.87,27.85
"SPY192311","cap_negre_2","43.134424","6.428435","2019-07-18",18.9496994535519,17.935,26.2175,13.7025,13.43,27.85,18.2378313253012,17.125,25.2105,13.54,12.87,27.85
"SPY192284","goude","43.23291","5.35105","2019-06-30",18.2189344262295,17.27,25.115,13.4025,12.33,27.41,17.3531120584653,16.3,23.8195,13.19,12.33,27.41
"SPY192320","goude","43.2175","5.34561","2019-06-30",18.1897540983607,17.235,25.2025,13.36,12.28,27.44,17.320724725944,16.25,23.7895,13.17,12.28,27.44
"SPY192308","goude","43.2323","5.349935","2019-06-30",18.1897540983607,17.235,25.2025,13.36,12.28,27.44,17.320724725944,16.25,23.7895,13.17,12.28,27.44
"SPY192285","goude","43.21732","5.34549","2019-06-30",18.1897540983607,17.235,25.2025,13.36,12.28,27.44,17.320724725944,16.25,23.7895,13.17,12.28,27.44
"SPY192314","imperiaux_1","43.17606","5.40356","2019-06-30",18.3352732240437,17.36,25.195,13.53,12.54,27.52,17.4697807551766,16.335,24.009,13.32,12.54,27.52
"SPY192309","imperiaux_1","43.17588","5.40324","2019-07-01",18.3368306010929,17.36,25.195,13.53,12.54,27.52,17.4741265976872,16.34,24.019,13.32,12.54,27.52
"SPY192289","imperiaux_2","43.17492","5.39804","2019-06-30",18.2859016393443,17.335,25.0425,13.4725,12.42,27.53,17.4109439707674,16.335,23.909,13.26,12.42,27.53
"SPY192280","imperiaux_2","43.17492","5.39804","2019-06-30",18.2859016393443,17.335,25.0425,13.4725,12.42,27.53,17.4109439707674,16.335,23.909,13.26,12.42,27.53
"SPY192312","imperiaux_2","43.18036","5.37254","2019-06-30",18.2859016393443,17.335,25.0425,13.4725,12.42,27.53,17.4109439707674,16.335,23.909,13.26,12.42,27.53
"SPY192305","imperiaux_2","43.18036","5.37254","2019-06-30",18.2859016393443,17.335,25.0425,13.4725,12.42,27.53,17.4109439707674,16.335,23.909,13.26,12.42,27.53
"SPY192279","marseille","43.269","5.36633","2019-06-30",18.1334972677596,17.235,25.2825,13.27,12.24,27.3,17.2775761266748,16.22,23.6395,13.13,12.24,27.3
"SPY192323","marseille","43.28088","5.34636","2019-06-30",18.1355737704918,17.22,25.295,13.28,12.23,27.36,17.2778197320341,16.22,23.689,13.13,12.23,27.36
"SPY192306","marseille","43.269","5.3672","2019-06-30",18.1334972677596,17.235,25.2825,13.27,12.24,27.3,17.2775761266748,16.22,23.6395,13.13,12.24,27.3
"SPY192316","marseille","43.27953","5.34951","2019-06-30",18.1355737704918,17.22,25.295,13.28,12.23,27.36,17.2778197320341,16.22,23.689,13.13,12.23,27.36
"SPY182541","tombant_americain","43.681816","7.302233","2019-07-13",19.2885245901639,18.11,26.9375,13.6925,13.33,28.04,18.6071178247734,17.49,26.15,13.5,13.07,28.04
"SPY182040","tombant_americain","43.681816","7.302233","2019-07-13",19.2885245901639,18.11,26.9375,13.6925,13.33,28.04,18.6071178247734,17.49,26.15,13.5,13.07,28.04
"SPY192299","tombant_americain","43.681816","7.302233","2019-07-13",19.2885245901639,18.11,26.9375,13.6925,13.33,28.04,18.6071178247734,17.49,26.15,13.5,13.07,28.04
"SPY181060","LENG002","-4.11588","132.97463","2017-10-16",28.6972950819672,29.115,30.355,26.2725,25.82,30.79,28.1740980392157,28.75,30.1305,24.9375,23.82,30.79
"SPY181049","LENG002","-4.11588","132.97463","2017-10-16",28.6972950819672,29.115,30.355,26.2725,25.82,30.79,28.1740980392157,28.75,30.1305,24.9375,23.82,30.79
"SPY181059","LENG003","-4.11785","133.01915","2017-10-17",28.6783879781421,29.095,30.35,26.2375,25.78,30.8,28.1691087169442,28.74,30.13,24.95,23.85,30.8
"SPY180180","LENG003","-4.11785","133.01915","2017-10-17",28.6783879781421,29.095,30.35,26.2375,25.78,30.8,28.1691087169442,28.74,30.13,24.95,23.85,30.8
"SPY181021","LENG004","-4.11746","133.02032","2017-10-17",28.6783879781421,29.095,30.35,26.2375,25.78,30.8,28.1691087169442,28.74,30.13,24.95,23.85,30.8
"SPY181047","LENG004","-4.11746","133.02032","2017-10-17",28.6783879781421,29.095,30.35,26.2375,25.78,30.8,28.1691087169442,28.74,30.13,24.95,23.85,30.8
"SPY181020","LENG005","-4.06037","133.05912","2017-10-17",28.6784153005464,29.1,30.3475,26.2175,25.77,30.84,28.1804015670911,28.75,30.13,25.03,23.91,30.84
"SPY181017","LENG005","-4.06037","133.05912","2017-10-17",28.6784153005464,29.1,30.3475,26.2175,25.77,30.84,28.1804015670911,28.75,30.13,25.03,23.91,30.84
"SPY181018","LENG006","-4.11746","133.02032","2017-10-17",28.6783879781421,29.095,30.35,26.2375,25.78,30.8,28.1691087169442,28.74,30.13,24.95,23.85,30.8
"SPY181022","LENG006","-4.11746","133.02032","2017-10-17",28.6783879781421,29.095,30.35,26.2375,25.78,30.8,28.1691087169442,28.74,30.13,24.95,23.85,30.8
"SPY181026","LENG007","-4.12453","132.97571","2017-10-19",28.7001912568306,29.14,30.355,26.2725,25.82,30.79,28.176871945259,28.75,30.13,24.943,23.82,30.79
"SPY181019","LENG007","-4.12453","132.97571","2017-10-19",28.7001912568306,29.14,30.355,26.2725,25.82,30.79,28.176871945259,28.75,30.13,24.943,23.82,30.79
"SPY181028","LENG008","-4.13307","132.97514","2017-10-20",28.7012295081967,29.14,30.355,26.2725,25.82,30.79,28.1776953125,28.755,30.13,24.9445,23.82,30.79
"SPY181015","LENG008","-4.13307","132.97514","2017-10-20",28.7012295081967,29.14,30.355,26.2725,25.82,30.79,28.1776953125,28.755,30.13,24.9445,23.82,30.79
"SPY181027","LENG009","-4.13307","132.97514","2017-10-20",28.7012295081967,29.14,30.355,26.2725,25.82,30.79,28.1776953125,28.755,30.13,24.9445,23.82,30.79
"SPY181023","LENG009","-4.13307","132.97514","2017-10-20",28.7012295081967,29.14,30.355,26.2725,25.82,30.79,28.1776953125,28.755,30.13,24.9445,23.82,30.79
"SPY181016","LENG010","-4.13565","132.97421","2017-10-23",28.7019945355191,29.14,30.355,26.2725,25.82,30.79,28.1803894839338,28.76,30.13,24.949,23.82,30.79
"SPY181014","LENG010","-4.13565","132.97421","2017-10-23",28.7019945355191,29.14,30.355,26.2725,25.82,30.79,28.1803894839338,28.76,30.13,24.949,23.82,30.79
"SPY181025","LENG011","-4.12602","132.9769","2017-10-23",28.7019945355191,29.14,30.355,26.2725,25.82,30.79,28.1803894839338,28.76,30.13,24.949,23.82,30.79
"SPY181024","LENG011","-4.12602","132.9769","2017-10-23",28.7019945355191,29.14,30.355,26.2725,25.82,30.79,28.1803894839338,28.76,30.13,24.949,23.82,30.79
"SPY181012","LENG012","-4.08471","132.91273","2017-10-24",28.769043715847,29.18,30.415,26.405,25.94,30.9,28.2218579766537,28.78,30.14,24.9335,23.85,30.9
"SPY181013","LENG012","-4.08471","132.91273","2017-10-24",28.769043715847,29.18,30.415,26.405,25.94,30.9,28.2218579766537,28.78,30.14,24.9335,23.85,30.9
"SPY180181","LENG013","-4.32327","133.50134","2017-10-25",28.5954644808743,29.175,30.315,26.0025,25.68,31.03,28.0921574344023,28.69,30.05,24.814,23.66,31.03
"SPY180182","LENG013","-4.32327","133.50134","2017-10-25",28.5954644808743,29.175,30.315,26.0025,25.68,31.03,28.0921574344023,28.69,30.05,24.814,23.66,31.03
"SPY181057","LENG014","-4.32135","133.49826","2017-10-25",28.6002459016393,29.165,30.3175,25.98,25.68,31.02,28.0885519922255,28.67,30.06,24.77,23.6,31.02
"SPY181044","LENG014","-4.32135","133.49826","2017-10-25",28.6002459016393,29.165,30.3175,25.98,25.68,31.02,28.0885519922255,28.67,30.06,24.77,23.6,31.02
"SPY180183","LENG015","-4.32225","133.49443","2017-10-26",28.6019945355191,29.17,30.3175,25.98,25.68,31.02,28.0897766990291,28.67,30.06,24.7725,23.6,31.02
"SPY180184","LENG015","-4.32225","133.49443","2017-10-26",28.6019945355191,29.17,30.3175,25.98,25.68,31.02,28.0897766990291,28.67,30.06,24.7725,23.6,31.02
"SPY180984","LENG016","-4.33406","133.50023","2017-10-26",28.5972677595628,29.19,30.315,26.0025,25.68,31.03,28.0933883495146,28.695,30.05,24.8145,23.66,31.03
"SPY180970","LENG016","-4.33406","133.50023","2017-10-26",28.5972677595628,29.19,30.315,26.0025,25.68,31.03,28.0933883495146,28.695,30.05,24.8145,23.66,31.03
"SPY181050","LENG017","-4.33682","133.4866","2017-10-26",28.6019945355191,29.17,30.3175,25.98,25.68,31.02,28.0897766990291,28.67,30.06,24.7725,23.6,31.02
"SPY181052","LENG017","-4.33682","133.4866","2017-10-26",28.6019945355191,29.17,30.3175,25.98,25.68,31.02,28.0897766990291,28.67,30.06,24.7725,23.6,31.02
"SPY181056","LENG018","-3.90609","134.03523","2017-10-30",28.621912568306,29.305,30.125,26.155,25.73,30.62,28.1678433268859,28.755,30.05,24.9565,23.75,30.62
"SPY180971","LENG018","-3.90609","134.03523","2017-10-30",28.621912568306,29.305,30.125,26.155,25.73,30.62,28.1678433268859,28.755,30.05,24.9565,23.75,30.62
"SPY180991","LENG019","-3.90622","134.03543","2017-10-30",28.621912568306,29.305,30.125,26.155,25.73,30.62,28.1678433268859,28.755,30.05,24.9565,23.75,30.62
"SPY181040","LENG019","-3.90622","134.03543","2017-10-30",28.621912568306,29.305,30.125,26.155,25.73,30.62,28.1678433268859,28.755,30.05,24.9565,23.75,30.62
"SPY180185","LENG020","-3.90981","134.0777","2017-10-31",28.5972677595628,29.3,30.0675,26.095,25.7,30.58,28.1446086956522,28.75,30.02,24.928,23.7,30.58
"SPY180186","LENG020","-3.90981","134.0777","2017-10-31",28.5972677595628,29.3,30.0675,26.095,25.7,30.58,28.1446086956522,28.75,30.02,24.928,23.7,30.58
"SPY180990","LENG021","-3.90956","134.07967","2017-10-31",28.5972677595628,29.3,30.0675,26.095,25.7,30.58,28.1446086956522,28.75,30.02,24.928,23.7,30.58
