"latitude_start","longitude_start","date","mean_SST_1year","median_SST_1year","q95_SST_1year","q05_SST_1year","min_SST_1year","max_SST_1year","mean_SST_5year","median_SST_5year","q95_SST_5year","q05_SST_5year","min_SST_5year","max_SST_5year"
-21.73816597,165.545243,2019-10-23,25.0035792349727,25.14,27.4625,22.69,22.45,27.79,25.2124985771201,25.23,28.15,22.618,22.17,29.22
-21.70477096,165.488727,2019-10-27,24.9820765027322,25.155,27.4125,22.7125,22.45,27.77,25.2092504258944,25.19,28.12,22.64,22.22,29.23
-21.696566,165.481624,2019-10-27,24.9861475409836,25.165,27.41,22.6925,22.44,27.8,25.2099318568995,25.2,28.14,22.64,22.22,29.24
-21.68916897,165.474884,2019-10-27,24.9861475409836,25.165,27.41,22.6925,22.44,27.8,25.2099318568995,25.2,28.14,22.64,22.22,29.24
-21.68929503,165.461305,2019-10-28,24.9804644808743,25.155,27.41,22.6925,22.44,27.8,25.2087514188422,25.2,28.14,22.64,22.22,29.24
-21.67557604,165.455735,2019-10-28,24.9804644808743,25.155,27.41,22.6925,22.44,27.8,25.2087514188422,25.2,28.14,22.64,22.22,29.24
-21.662742,165.446166,2019-10-28,24.9841530054645,25.17,27.3875,22.72,22.44,27.75,25.2136038592509,25.21,28.0995,22.65,22.26,29.26
-21.35807399,164.979331,2019-11-17,25.1525409836066,25.32,27.6875,22.75,22.43,28.1,25.3553703703704,25.345,28.2695,22.74,22.32,29.47
-21.35108398,164.977454,2019-11-17,25.1525409836066,25.32,27.6875,22.75,22.43,28.1,25.3553703703704,25.345,28.2695,22.74,22.32,29.47
-21.35615897,164.981901,2019-11-17,25.1525409836066,25.32,27.6875,22.75,22.43,28.1,25.3553703703704,25.345,28.2695,22.74,22.32,29.47
-21.39155801,164.975569,2019-11-20,25.1500819672131,25.32,27.6875,22.75,22.43,28.1,25.3543529411765,25.34,28.268,22.74,22.32,29.47
-21.386507,164.982904,2019-11-20,25.1500819672131,25.32,27.6875,22.75,22.43,28.1,25.3543529411765,25.34,28.268,22.74,22.32,29.47
-21.37910502,164.98312,2019-11-20,25.1500819672131,25.32,27.6875,22.75,22.43,28.1,25.3543529411765,25.34,28.268,22.74,22.32,29.47
-21.39020098,164.951005,2019-11-19,25.1511202185792,25.32,27.6875,22.75,22.43,28.1,25.3547141255605,25.34,28.2685,22.74,22.32,29.47
-21.38586997,164.945605,2019-11-19,25.1684153005464,25.36,27.7075,22.7725,22.47,28.07,25.3763004484305,25.37,28.294,22.76,22.33,29.49
-21.38726497,164.937613,2019-11-19,25.1684153005464,25.36,27.7075,22.7725,22.47,28.07,25.3763004484305,25.37,28.294,22.76,22.33,29.49
-21.39848499,164.918786,2019-11-18,25.1693715846995,25.36,27.7075,22.7725,22.47,28.07,25.3767190128996,25.37,28.296,22.76,22.33,29.49
-21.38815798,164.897325,2019-11-18,25.1827322404372,25.4,27.7,22.805,22.5,28.04,25.3934436343242,25.39,28.299,22.79,22.34,29.51
-21.38651504,164.895984,2019-11-18,25.1827322404372,25.4,27.7,22.805,22.5,28.04,25.3934436343242,25.39,28.299,22.79,22.34,29.51
-20.95572998,164.613488,2019-12-02,25.2253551912568,25.21,27.75,22.9125,22.68,28.05,25.4915525876461,25.51,28.35,22.84,22.3,29.68
-20.95155001,164.620238,2019-12-02,25.2253551912568,25.21,27.75,22.9125,22.68,28.05,25.4915525876461,25.51,28.35,22.84,22.3,29.68
-20.96201196,164.63046,2019-12-02,25.2253551912568,25.21,27.75,22.9125,22.68,28.05,25.4915525876461,25.51,28.35,22.84,22.3,29.68
-20.96982297,164.608105,2019-12-01,25.2284426229508,25.21,27.75,22.9125,22.68,28.05,25.4914977728285,25.505,28.35,22.84,22.3,29.68
-20.96426703,164.605733,2019-12-01,25.2284426229508,25.21,27.75,22.9125,22.68,28.05,25.4914977728285,25.505,28.35,22.84,22.3,29.68
-20.959544,164.601102,2019-12-01,25.2284426229508,25.21,27.75,22.9125,22.68,28.05,25.4914977728285,25.505,28.35,22.84,22.3,29.68
-20.97107003,164.606232,2019-12-03,25.2222404371585,25.21,27.75,22.9125,22.68,28.05,25.4917519466073,25.51,28.35,22.84,22.3,29.68
-20.95967903,164.595707,2019-12-03,25.2277049180328,25.235,27.76,22.905,22.67,28.04,25.4954616240267,25.515,28.3615,22.86,22.35,29.65
-20.95097702,164.586165,2019-12-03,25.2277049180328,25.235,27.76,22.905,22.67,28.04,25.4954616240267,25.515,28.3615,22.86,22.35,29.65
-21.00414301,164.590195,2019-12-02,25.2217486338798,25.285,27.725,22.9525,22.68,28.01,25.4889482470785,25.5,28.312,22.89,22.39,29.66
-21.00147497,164.581627,2019-12-02,25.2217486338798,25.285,27.725,22.9525,22.68,28.01,25.4889482470785,25.5,28.312,22.89,22.39,29.66
-20.99376303,164.575358,2019-12-02,25.2308469945355,25.235,27.76,22.905,22.67,28.04,25.4952810239288,25.51,28.362,22.86,22.35,29.65
-20.33672299,164.12554,2019-12-08,25.5750546448087,25.5,28.17,23.02,22.83,28.5,25.8711314475874,25.94,28.86,23.06,22.56,30.45
-20.34456401,164.128379,2019-12-08,25.5750546448087,25.5,28.17,23.02,22.83,28.5,25.8711314475874,25.94,28.86,23.06,22.56,30.45
-20.34452403,164.1217,2019-12-08,25.5750546448087,25.5,28.17,23.02,22.83,28.5,25.8711314475874,25.94,28.86,23.06,22.56,30.45
-20.39139303,164.02002,2019-12-10,25.5184153005464,25.395,28.0875,22.9525,22.76,28.48,25.800188365651,25.87,28.8,22.96,22.46,30.13
-20.38958204,164.029432,2019-12-10,25.5184153005464,25.395,28.0875,22.9525,22.76,28.48,25.800188365651,25.87,28.8,22.96,22.46,30.13
-20.37757698,164.027466,2019-12-10,25.5184153005464,25.395,28.0875,22.9525,22.76,28.48,25.800188365651,25.87,28.8,22.96,22.46,30.13
-20.37520699,163.940367,2019-12-10,25.495737704918,25.47,27.995,23.1,22.8,28.32,25.7749861495845,25.78,28.67,23.06,22.49,29.94
-20.36849703,163.935579,2019-12-10,25.495737704918,25.47,27.995,23.1,22.8,28.32,25.7749861495845,25.78,28.67,23.06,22.49,29.94
-20.36162001,163.932218,2019-12-10,25.495737704918,25.47,27.995,23.1,22.8,28.32,25.7749861495845,25.78,28.67,23.06,22.49,29.94
-20.38080602,163.934214,2019-12-09,25.4971584699454,25.47,27.995,23.1,22.8,28.32,25.7746064301552,25.78,28.67,23.06,22.49,29.94
-20.37345199,163.929701,2019-12-09,25.4971584699454,25.47,27.995,23.1,22.8,28.32,25.7746064301552,25.78,28.67,23.06,22.49,29.94
-20.364925,163.924875,2019-12-09,25.4971584699454,25.47,27.995,23.1,22.8,28.32,25.7746064301552,25.78,28.67,23.06,22.49,29.94
-22.1632167,166.0911167,2019-04-05,24.7873224043716,25.09,27.1575,22.2825,22.08,27.5,25.1673714652956,25.23,27.9725,22.43,22.02,29.31
-22.1493167,166.0713333,2019-04-05,24.8222950819672,25.195,27.255,22.24,22.05,27.56,25.2007197943445,25.295,28.0425,22.41,22.02,29.33
-22.0399,165.95378,2019-04-05,24.9242896174863,25.34,27.4475,22.2075,22.05,27.74,25.2905398457584,25.43,28.19,22.43,21.93,29.35
-22.13581,166.04781,2019-04-05,24.8416666666667,25.195,27.2725,22.28,22.06,27.63,25.2144858611825,25.31,28.0425,22.4475,22.02,29.34
-22.13098,166.03284,2019-04-05,24.8416666666667,25.195,27.2725,22.28,22.06,27.63,25.2144858611825,25.31,28.0425,22.4475,22.02,29.34
-22.12209,166.0147,2019-04-05,24.8416666666667,25.195,27.2725,22.28,22.06,27.63,25.2144858611825,25.31,28.0425,22.4475,22.02,29.34
-22.1,165.98333,2019-04-05,24.8536885245902,25.14,27.25,22.32,22.06,27.66,25.2214010282776,25.285,27.9925,22.4775,22.01,29.33
-22.08215,165.976,2019-04-05,24.886693989071,25.225,27.35,22.2525,22.07,27.69,25.2551735218509,25.36,28.0725,22.4675,21.96,29.35
-22.0685,165.97032,2019-04-05,24.886693989071,25.225,27.35,22.2525,22.07,27.69,25.2551735218509,25.36,28.0725,22.4675,21.96,29.35
-22.03333,165.95,2019-04-05,24.9174316939891,25.25,27.4075,22.2725,22.1,27.7,25.2800128534704,25.38,28.1125,22.47,21.92,29.35
-21.46667,165.03333,2019-04-07,25.1675683060109,25.465,27.555,22.5425,22.32,28.03,25.4959627727856,25.62,28.2715,22.72,22.32,29.45
-21.45483,165.04361,2019-04-07,25.1675683060109,25.465,27.555,22.5425,22.32,28.03,25.4959627727856,25.62,28.2715,22.72,22.32,29.45
-21.44233,165.03484,2019-04-07,25.1763934426229,25.485,27.5875,22.5225,22.31,28.07,25.5009948652118,25.625,28.293,22.71,22.31,29.45
-21.4381,165.02058,2019-04-07,25.1763934426229,25.485,27.5875,22.5225,22.31,28.07,25.5009948652118,25.625,28.293,22.71,22.31,29.45
-21.44214,165.00621,2019-04-07,25.1763934426229,25.485,27.5875,22.5225,22.31,28.07,25.5009948652118,25.625,28.293,22.71,22.31,29.45
-21.4406667,165.0345,2019-04-07,25.1763934426229,25.485,27.5875,22.5225,22.31,28.07,25.5009948652118,25.625,28.293,22.71,22.31,29.45
-21.40673,164.92316,2019-04-07,25.2157923497268,25.47,27.6175,22.595,22.34,28,25.5438831835687,25.685,28.3415,22.78,22.34,29.46
-21.39759,164.90327,2019-04-07,25.2391530054645,25.55,27.7075,22.5725,22.33,28.07,25.5658857509628,25.75,28.353,22.77,22.33,29.49
-21.38347,164.88029,2019-04-08,25.2475956284153,25.54,27.7,22.585,22.34,28.04,25.5821488133419,25.77,28.362,22.799,22.34,29.51
-21.37535,164.87529,2019-04-08,25.2475956284153,25.54,27.7,22.585,22.34,28.04,25.5821488133419,25.77,28.362,22.799,22.34,29.51
-23.3911667,168.065,2019-04-16,24.5360655737705,24.86,26.7275,22.38,21.71,27.29,24.8853605615826,25.1,27.357,22.303,21.71,28.58
-23.4006667,168.0506667,2019-04-16,24.5153551912568,24.83,26.73,22.335,21.61,27.26,24.862992980217,25.08,27.327,22.273,21.61,28.56
-23.4105,168.0671667,2019-04-16,24.5153551912568,24.83,26.73,22.335,21.61,27.26,24.862992980217,25.08,27.327,22.273,21.61,28.56
-23.42,168.0816667,2019-04-16,24.5153551912568,24.83,26.73,22.335,21.61,27.26,24.862992980217,25.08,27.327,22.273,21.61,28.56
-23.4048333,168.0825,2019-04-16,24.5153551912568,24.83,26.73,22.335,21.61,27.26,24.862992980217,25.08,27.327,22.273,21.61,28.56
-23.4368166666667,168.082233333333,2019-06-04,24.4655737704918,24.65,26.73,22.335,21.61,27.26,24.8628650990099,25.05,27.32,22.2875,21.61,28.56
-23.4514666666667,168.069933333333,2019-06-04,24.4466393442623,24.635,26.725,22.33,21.51,27.26,24.8425928217822,25.04,27.3,22.26,21.51,28.56
-23.4669,168.07849,2019-06-04,24.4466393442623,24.635,26.725,22.33,21.51,27.26,24.8425928217822,25.04,27.3,22.26,21.51,28.56
-23.470375,168.098366666667,2019-06-04,24.4466393442623,24.635,26.725,22.33,21.51,27.26,24.8425928217822,25.04,27.3,22.26,21.51,28.56
-23.4501333333333,168.092383333333,2019-06-04,24.4466393442623,24.635,26.725,22.33,21.51,27.26,24.8425928217822,25.04,27.3,22.26,21.51,28.56
-22.3744,167.40445,2019-06-07,24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
-22.3808666666667,167.3998,2019-06-07,24.7719398907104,24.4,27.19,22.83,22.62,27.56,25.3308585546634,25.39,27.89,22.769,21.84,29.48
-22.3847833333333,167.394966666667,2019-06-07,24.7719398907104,24.4,27.19,22.83,22.62,27.56,25.3308585546634,25.39,27.89,22.769,21.84,29.48
-22.3901166666667,167.395166666667,2019-06-06,24.7725409836066,24.4,27.19,22.83,22.62,27.56,25.3316254635352,25.39,27.89,22.7685,21.84,29.48
-22.39565,167.40425,2019-06-06,24.8046994535519,24.46,27.21,22.86,22.62,27.58,25.3557972805933,25.415,27.9215,22.7885,21.84,29.53
-22.3912,167.411583333333,2019-06-06,24.8046994535519,24.46,27.21,22.86,22.62,27.58,25.3557972805933,25.415,27.9215,22.7885,21.84,29.53
-22.3854666666667,167.414816666667,2019-06-06,24.8046994535519,24.46,27.21,22.86,22.62,27.58,25.3557972805933,25.415,27.9215,22.7885,21.84,29.53
-22.37795,167.410866666667,2019-06-07,24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
-22.386925,167.401833333333,2019-06-06,24.8046994535519,24.46,27.21,22.86,22.62,27.58,25.3557972805933,25.415,27.9215,22.7885,21.84,29.53
-22.38155,167.4081667,2019-06-06,24.8046994535519,24.46,27.21,22.86,22.62,27.58,25.3557972805933,25.415,27.9215,22.7885,21.84,29.53
-23.6618,168.000383333333,2019-06-12,24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
-23.6706666666667,168.000916666667,2019-06-12,24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
-23.6789666666667,168.003366666667,2019-06-12,24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
-23.661,168.014166666667,2019-06-11,24.3249726775956,24.5,26.6675,22.22,21.34,27.18,24.7508749229821,24.96,27.18,22.171,21.34,28.49
-23.6694833333333,168.013533333333,2019-06-11,24.3249726775956,24.5,26.6675,22.22,21.34,27.18,24.7508749229821,24.96,27.18,22.171,21.34,28.49
-23.6787333333333,168.0125,2019-06-12,24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
-23.69304,168.01192,2019-06-12,24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
-23.6962,168.012383333333,2019-06-13,24.3198087431694,24.465,26.6675,22.22,21.34,27.18,24.7494646153846,24.96,27.18,22.172,21.34,28.49
-23.6882833333333,168.002733333333,2019-06-12,24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
-23.70904,168.01141,2019-06-13,24.2973224043716,24.455,26.6575,22.1175,21.36,27.16,24.7333476923077,24.96,27.15,22.15,21.36,28.49
-23.6952166666667,167.75485,2019-06-18,24.2234153005464,24.285,26.6075,22.205,21.26,27.2,24.6725889570552,24.85,27.07,22.1845,21.26,28.43
-23.6405833333333,167.684766666667,2019-06-13,24.2168306010929,24.235,26.595,22.1225,21.27,27.15,24.6605353846154,24.82,27.068,22.192,21.27,28.42
-23.6223333,167.7141667,2019-06-14,24.2333879781421,24.285,26.6075,22.2225,21.27,27.19,24.675504305043,24.83,27.0875,22.2,21.27,28.42
-23.5963333,167.6903333,2019-06-14,24.2305191256831,24.23,26.615,22.1325,21.26,27.11,24.6766236162362,24.82,27.0875,22.21,21.26,28.44
-23.6161667,167.6881667,2019-06-14,24.2144808743169,24.235,26.595,22.1225,21.27,27.15,24.659655596556,24.815,27.0675,22.1925,21.27,28.42
-23.6618333333333,167.699833333333,2019-06-13,24.2014754098361,24.25,26.58,22.1725,21.25,27.18,24.6456184615385,24.8,27.028,22.172,21.25,28.44
-23.6864166666667,167.721016666667,2019-06-13,24.2195901639344,24.285,26.5875,22.1775,21.25,27.19,24.6609723076923,24.82,27.05,22.18,21.25,28.43
-23.67705,167.742033333333,2019-06-13,24.2195901639344,24.285,26.5875,22.1775,21.25,27.19,24.6609723076923,24.82,27.05,22.18,21.25,28.43
-23.6438666666667,167.725216666667,2019-06-13,24.2358743169399,24.285,26.6075,22.2225,21.27,27.19,24.6763876923077,24.83,27.088,22.2,21.27,28.42
-23.6641666666667,167.720216666667,2019-06-13,24.2195901639344,24.285,26.5875,22.1775,21.25,27.19,24.6609723076923,24.82,27.05,22.18,21.25,28.43
-24.7063,168.139883333333,2019-06-16,23.5553278688525,23.355,25.9375,21.4525,21.17,26.77,24.2674815724816,24.295,26.793,21.7735,21.09,28.16
-24.7215666666667,168.116566666667,2019-06-16,23.5553278688525,23.355,25.9375,21.4525,21.17,26.77,24.2674815724816,24.295,26.793,21.7735,21.09,28.16
-24.7288833333333,168.148083333333,2019-06-15,23.558087431694,23.375,25.9375,21.4525,21.17,26.77,24.2683650891211,24.3,26.794,21.773,21.09,28.16
-24.7195333333333,168.160616666667,2019-06-16,23.5485792349727,23.355,25.895,21.435,21.16,26.74,24.2660073710074,24.29,26.79,21.79,21.04,28.17
-24.7433833333333,168.13055,2019-06-16,23.5553278688525,23.355,25.9375,21.4525,21.17,26.77,24.2674815724816,24.295,26.793,21.7735,21.09,28.16
-24.7583333333333,168.148133333333,2019-06-15,23.5377868852459,23.365,25.915,21.43,21.17,26.78,24.2486355255071,24.29,26.777,21.76,21.09,28.15
-24.7716333333333,168.136366666667,2019-06-15,23.5377868852459,23.365,25.915,21.43,21.17,26.78,24.2486355255071,24.29,26.777,21.76,21.09,28.15
-24.8028166666667,168.14795,2019-06-15,23.5216120218579,23.35,25.9025,21.47,21.12,26.8,24.2292317148125,24.24,26.78,21.74,21.1,28.15
-24.7782333333333,168.1586,2019-06-15,23.5299453551913,23.35,25.8975,21.4225,21.13,26.77,24.2464105716042,24.29,26.77,21.75,21.03,28.16
-24.7416,168.159233333333,2019-06-15,23.5512568306011,23.36,25.895,21.435,21.16,26.74,24.2669022741242,24.29,26.79,21.79,21.04,28.17
-22.20294,165.92043,2019-04-04,24.8621857923497,25.075,27.2,22.3925,22.13,27.69,25.2190096463023,25.27,27.983,22.54,22.12,29.23
-22.22655,165.93445,2019-04-04,24.8621857923497,25.075,27.2,22.3925,22.13,27.69,25.2190096463023,25.27,27.983,22.54,22.12,29.23
-22.1927,165.94017,2019-04-06,24.8682240437158,25.055,27.26,22.38,22.11,27.68,25.2262170841362,25.27,27.992,22.52,22.09,29.28
-22.19775,165.93863,2019-04-06,24.8682240437158,25.055,27.26,22.38,22.11,27.68,25.2262170841362,25.27,27.992,22.52,22.09,29.28
-21.45376,164.9077,2019-04-08,25.2047267759563,25.395,27.545,22.6025,22.35,27.96,25.5357729313663,25.69,28.32,22.77,22.35,29.44
-21.45303,164.90916,2019-04-08,25.2047267759563,25.395,27.545,22.6025,22.35,27.96,25.5357729313663,25.69,28.32,22.77,22.35,29.44
-21.48473,164.88559,2019-04-08,25.2217759562842,25.385,27.5675,22.6225,22.38,27.94,25.5569146889031,25.74,28.331,22.81,22.38,29.45
-21.48333,164.88333,2019-04-08,25.2217759562842,25.385,27.5675,22.6225,22.38,27.94,25.5569146889031,25.74,28.331,22.81,22.38,29.45
-22.35645,167.447433333333,2019-06-07,24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
-22.3566833333333,167.448216666667,2019-06-07,24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
-22.3125166666667,167.448216666667,2019-06-07,24.8637978142077,24.505,27.2875,22.89,22.69,27.65,25.4116924027177,25.46,28,22.81,21.85,29.63
-22.3132666666667,167.443816666667,2019-06-07,24.8637978142077,24.505,27.2875,22.89,22.69,27.65,25.4116924027177,25.46,28,22.81,21.85,29.63
-23.4340333333333,168.17055,2019-06-11,24.4905464480874,24.615,26.755,22.315,21.63,27.37,24.8857855822551,25.09,27.369,22.28,21.63,28.53
-23.4340166666667,168.17175,2019-06-11,24.4905464480874,24.615,26.755,22.315,21.63,27.37,24.8857855822551,25.09,27.369,22.28,21.63,28.53
-23.5328,168.07045,2019-06-11,24.4079508196721,24.55,26.715,22.33,21.44,27.26,24.8180714725816,25.02,27.27,22.24,21.44,28.55
-23.5324,168.070466666667,2019-06-11,24.4079508196721,24.55,26.715,22.33,21.44,27.26,24.8180714725816,25.02,27.27,22.24,21.44,28.55
-23.6354166666667,168.051233333333,2019-06-11,24.365,24.515,26.72,22.2475,21.36,27.2,24.7804744300678,24.98,27.219,22.19,21.36,28.51
-23.6359833333333,168.034566666667,2019-06-11,24.3470491803279,24.505,26.6975,22.2525,21.33,27.2,24.7677818853974,24.98,27.2,22.2,21.33,28.5
-23.6363166666667,168.0552,2019-06-11,24.365,24.515,26.72,22.2475,21.36,27.2,24.7804744300678,24.98,27.219,22.19,21.36,28.51
-23.63465,168.05225,2019-06-11,24.365,24.515,26.72,22.2475,21.36,27.2,24.7804744300678,24.98,27.219,22.19,21.36,28.51
-23.6349666666667,168.0522,2019-06-11,24.365,24.515,26.72,22.2475,21.36,27.2,24.7804744300678,24.98,27.219,22.19,21.36,28.51
-23.6352333333333,168.052133333333,2019-06-11,24.365,24.515,26.72,22.2475,21.36,27.2,24.7804744300678,24.98,27.219,22.19,21.36,28.51
-23.73075,167.974283333333,2019-06-13,24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
-23.73135,167.974,2019-06-13,24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
-23.732,167.974166666667,2019-06-13,24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
-23.7305666666667,167.97385,2019-06-13,24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
-23.73065,167.973783333333,2019-06-13,24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
-23.7307666666667,167.973783333333,2019-06-13,24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
-23.6199,167.778783333333,2019-06-14,24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
-23.6204166666667,167.779533333333,2019-06-14,24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
-23.6207833333333,167.779966666667,2019-06-14,24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
-23.6205,167.778983333333,2019-06-14,24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
-23.6205,167.779216666667,2019-06-14,24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
-23.6209666666667,167.779283333333,2019-06-14,24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
-23.7069,167.799266666667,2019-06-18,24.2051366120219,24.265,26.595,22.1325,21.27,27.16,24.6574355828221,24.84,27.08,22.1645,21.27,28.43
-23.7067666666667,167.799466666667,2019-06-18,24.2051366120219,24.265,26.595,22.1325,21.27,27.16,24.6574355828221,24.84,27.08,22.1645,21.27,28.43
-23.7064833333333,167.7998,2019-06-18,24.2051366120219,24.265,26.595,22.1325,21.27,27.16,24.6574355828221,24.84,27.08,22.1645,21.27,28.43
-23.7064666666667,167.79905,2019-06-18,24.2051366120219,24.265,26.595,22.1325,21.27,27.16,24.6574355828221,24.84,27.08,22.1645,21.27,28.43
-24.6531333333333,168.125116666667,2019-06-16,23.578825136612,23.37,25.975,21.4725,21.25,26.76,24.288101965602,24.3,26.81,21.8,21.09,28.18
-24.6522833333333,168.12495,2019-06-16,23.578825136612,23.37,25.975,21.4725,21.25,26.76,24.288101965602,24.3,26.81,21.8,21.09,28.18
-24.7395333333333,168.202666666667,2019-06-16,23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
-24.73945,168.202733333333,2019-06-16,23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
-24.73955,168.202616666667,2019-06-16,23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
-24.7401333333333,168.202133333333,2019-06-16,23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
-24.7402166666667,168.202116666667,2019-06-16,23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
-24.74025,168.201983333333,2019-06-16,23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
12.14939,-69.0013,2020-01-20,27.519262295082,27.475,29.24,25.77,25.19,29.65,27.4851752464403,27.37,29.06,26.09,25.19,29.91
12.17507,-69.0163,2020-01-21,27.5243989071038,27.485,29.2575,25.76,25.22,29.59,27.4922070098576,27.385,29.07,26.1,25.22,29.92
12.20335,-69.08604,2020-01-22,27.5335245901639,27.48,29.2675,25.7625,25.24,29.56,27.501982475356,27.4,29.07,26.11,25.24,29.91
12.11126,-68.95914,2020-01-23,27.5187704918033,27.48,29.24,25.76,25.21,29.61,27.4864019715225,27.37,29.06,26.09,25.21,29.92
12.20477,-69.08678,2020-01-26,27.5349726775956,27.48,29.2675,25.7625,25.24,29.56,27.5023329682366,27.4,29.07,26.11,25.24,29.91
12.22201,-69.09351,2020-01-26,27.5349726775956,27.48,29.2675,25.7625,25.24,29.56,27.5023329682366,27.4,29.07,26.11,25.24,29.91
12.23906,-69.10592,2020-01-26,27.5391530054645,27.475,29.285,25.7425,25.2,29.62,27.5047535596933,27.385,29.08,26.11,25.2,29.88
12.26498,-69.12778,2020-01-26,27.5480327868852,27.485,29.295,25.755,25.25,29.58,27.5145235487404,27.41,29.1,26.12,25.25,29.87
12.26733,-69.13586,2020-01-26,27.5480327868852,27.485,29.295,25.755,25.25,29.58,27.5145235487404,27.41,29.1,26.12,25.25,29.87
12.1033,-68.93806,2020-01-27,27.5179781420765,27.48,29.25,25.75,25.22,29.64,27.4841511500548,27.35,29.06,26.0825,25.22,29.96
-61.24531,-55.16303,2020-01-08,-0.171448087431694,-0.07,1.145,-1.555,-1.65,1.43,-0.268844468784228,-0.275,1.23,-1.75,-2,1.79
-61.16097,-54.7994,2020-01-08,-0.177185792349727,-0.065,1.1,-1.54,-1.65,1.43,-0.27802300109529,-0.315,1.23,-1.71,-2,1.84
-61.20813,-55.13649,2020-01-09,-0.166120218579235,-0.07,1.1475,-1.54,-1.63,1.42,-0.265345016429354,-0.265,1.2275,-1.74,-2,1.82
-61.19221,-55.01594,2020-01-09,-0.161584699453552,-0.03,1.0975,-1.4675,-1.57,1.32,-0.263926615553122,-0.28,1.21,-1.7,-2,1.77
-61.27967,-55.276,2020-01-10,-0.18620218579235,-0.1,1.11,-1.5275,-1.65,1.43,-0.279430449069003,-0.31,1.23,-1.75,-2,1.7
-61.16595,-55.43116,2020-01-10,-0.186147540983607,-0.045,1.0375,-1.3775,-1.59,1.47,-0.281659364731654,-0.33,1.19,-1.68,-2,1.68
-61.19441,-54.99826,2020-01-11,-0.158333333333333,-0.04,1.11,-1.4675,-1.56,1.3,-0.262688937568456,-0.28,1.2175,-1.7,-2,1.78
-62.58764,-59.86738,2020-01-13,-0.0448907103825137,-0.115,1.31,-1.35,-1.94,1.68,-0.214277108433735,-0.32,1.5175,-1.8175,-2,2.31
-62.58047,-59.90655,2020-01-13,-0.0506284153005464,-0.1,1.2975,-1.3475,-1.93,1.64,-0.217683461117196,-0.33,1.51,-1.81,-2,2.31
-62.57982,-59.90805,2020-01-13,-0.0506284153005464,-0.1,1.2975,-1.3475,-1.93,1.64,-0.217683461117196,-0.33,1.51,-1.81,-2,2.31
-62.5456,-60.00811,2020-01-13,-0.0750546448087432,-0.125,1.21,-1.33,-1.95,1.41,-0.237382256297919,-0.335,1.43,-1.82,-2,2.25
