"code_spygen","station","latitude_start","longitude_start","date","mean_npp_1year","median_npp_1year","q95_npp_1year","q05_npp_1year","min_npp_1year","max_npp_1year","mean_npp_5year","median_npp_5year","q95_npp_5year","q05_npp_5year","min_npp_5year","max_npp_5year"
"SPY190622","juan_distance1","-17.05547","42.67851","2019-04-13",431.835236867269,503.593887329102,542.406832885742,222.813587188721,194.294799804688,544.715026855469,439.567766825358,427.751724243164,569.85471496582,310.561512756348,294.940643310547,619.69970703125
"SPY190628","juan_distance1","-17.05547","42.67851","2019-04-13",431.835236867269,503.593887329102,542.406832885742,222.813587188721,194.294799804688,544.715026855469,439.567766825358,427.751724243164,569.85471496582,310.561512756348,294.940643310547,619.69970703125
"SPY190626","juan_distance2","-17.03868","42.66977","2019-04-13",431.835236867269,503.593887329102,542.406832885742,222.813587188721,194.294799804688,544.715026855469,439.567766825358,427.751724243164,569.85471496582,310.561512756348,294.940643310547,619.69970703125
"SPY190614","juan_distance2","-17.03868","42.66977","2019-04-13",431.835236867269,503.593887329102,542.406832885742,222.813587188721,194.294799804688,544.715026855469,439.567766825358,427.751724243164,569.85471496582,310.561512756348,294.940643310547,619.69970703125
"SPY190612","juan_distance3","-17.05712","42.67116","2019-04-13",431.835236867269,503.593887329102,542.406832885742,222.813587188721,194.294799804688,544.715026855469,439.567766825358,427.751724243164,569.85471496582,310.561512756348,294.940643310547,619.69970703125
"SPY180783","juan_distance3","-17.05712","42.67116","2019-04-13",431.835236867269,503.593887329102,542.406832885742,222.813587188721,194.294799804688,544.715026855469,439.567766825358,427.751724243164,569.85471496582,310.561512756348,294.940643310547,619.69970703125
"SPY190617","juan_300m_0m","-17.023831","42.654805","2019-04-14",295.010935465495,311.548156738281,372.914842224121,200.969615936279,189.150146484375,378.406097412109,347.770573933919,341.509353637695,443.392050170898,272.025453186035,257.939575195312,452.834197998047
"SPY180762","juan_300m_50m","-17.023831","42.654805","2019-04-14",295.010935465495,311.548156738281,372.914842224121,200.969615936279,189.150146484375,378.406097412109,347.770573933919,341.509353637695,443.392050170898,272.025453186035,257.939575195312,452.834197998047
"SPY181524","juan_300m_100m","-17.023831","42.654805","2019-04-14",295.010935465495,311.548156738281,372.914842224121,200.969615936279,189.150146484375,378.406097412109,347.770573933919,341.509353637695,443.392050170898,272.025453186035,257.939575195312,452.834197998047
"SPY190613","juan_300m_150m","-17.023831","42.654805","2019-04-14",295.010935465495,311.548156738281,372.914842224121,200.969615936279,189.150146484375,378.406097412109,347.770573933919,341.509353637695,443.392050170898,272.025453186035,257.939575195312,452.834197998047
"SPY190615","juan_300m_200m","-17.023831","42.654805","2019-04-14",295.010935465495,311.548156738281,372.914842224121,200.969615936279,189.150146484375,378.406097412109,347.770573933919,341.509353637695,443.392050170898,272.025453186035,257.939575195312,452.834197998047
"SPY181528","juan_300m_300m","-17.023831","42.654805","2019-04-14",295.010935465495,311.548156738281,372.914842224121,200.969615936279,189.150146484375,378.406097412109,347.770573933919,341.509353637695,443.392050170898,272.025453186035,257.939575195312,452.834197998047
"SPY181901","juan_2","-17.02874","42.74781","2019-04-15",431.835236867269,503.593887329102,542.406832885742,222.813587188721,194.294799804688,544.715026855469,439.567766825358,427.751724243164,569.85471496582,310.561512756348,294.940643310547,619.69970703125
"SPY190609","juan_2","-17.02874","42.74781","2019-04-15",431.835236867269,503.593887329102,542.406832885742,222.813587188721,194.294799804688,544.715026855469,439.567766825358,427.751724243164,569.85471496582,310.561512756348,294.940643310547,619.69970703125
"SPY190616","juan_mayotte_3000m_0m","-15.52306","42.53472","2019-04-16",276.93704477946,286.92497253418,355.885623168945,195.332949066162,193.659072875977,362.908294677734,280.708126068115,261.953765869141,363.823223876953,222.890376281738,215.320877075195,402.629913330078
"SPY180760","juan_mayotte_3000m_3000m","-15.52306","42.53472","2019-04-16",276.93704477946,286.92497253418,355.885623168945,195.332949066162,193.659072875977,362.908294677734,280.708126068115,261.953765869141,363.823223876953,222.890376281738,215.320877075195,402.629913330078
"SPY190570","glorieuse","-11.58652","47.28334","2019-04-19",309.428000132243,275.806503295898,428.018884277344,234.804636383057,223.803100585938,430.578277587891,281.211255391439,276.067459106445,366.65428314209,217.403495788574,216.129791259766,395.092864990234
"SPY190582","glorieuse","-11.58652","47.28334","2019-04-19",309.428000132243,275.806503295898,428.018884277344,234.804636383057,223.803100585938,430.578277587891,281.211255391439,276.067459106445,366.65428314209,217.403495788574,216.129791259766,395.092864990234
"SPY190574","glorieuse_distance_0m","-11.56444","47.29144","2019-04-20",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190554","glorieuse_distance_0m","-11.56444","47.29144","2019-04-20",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190586","glorieuse_distance_50m","-11.56593","47.28871","2019-04-20",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190561","glorieuse_distance_50m","-11.56593","47.28871","2019-04-20",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190580","glorieuse_distance_100m","-11.56503","47.28774","2019-04-20",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190575","glorieuse_distance_100m","-11.56503","47.28774","2019-04-20",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190563","glorieuse_distance_300m","-11.56269","47.28501","2019-04-20",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190553","glorieuse_distance_300m","-11.56269","47.28501","2019-04-20",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190552","glorieuse_300m_0m","-11.5581","47.2857","2019-04-21",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190564","glorieuse_300m_50m","-11.5581","47.2857","2019-04-21",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190549","glorieuse_300m_100m","-11.5581","47.2857","2019-04-21",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190571","glorieuse_300m_150m","-11.5581","47.2857","2019-04-21",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190568","glorieuse_300m_200m","-11.5581","47.2857","2019-04-21",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190559","glorieuse_300m_300m","-11.5581","47.2857","2019-04-21",395.895200093587,374.406280517578,590.722055053711,263.852001953125,257.926208496094,615.353454589844,358.391551971436,336.603759765625,530.638458251953,244.875811004639,222.53547668457,545.981994628906
"SPY190560","tromelin_300m_0m","-15.89453623","54.51575373","2019-04-26",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190577","tromelin_300m_50m","-15.89453623","54.51575373","2019-04-26",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190569","tromelin_300m_100m","-15.89453623","54.51575373","2019-04-26",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190587","tromelin_300m_150m","-15.89453623","54.51575373","2019-04-26",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190562","tromelin_300m_200m","-15.89453623","54.51575373","2019-04-26",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190583","tromelin_300m_300m","-15.89453623","54.51575373","2019-04-26",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190578","tromelin_distance_0m","-15.89278","54.51736","2019-04-27",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190588","tromelin_distance_0m","-15.89278","54.51736","2019-04-27",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190592","tromelin_distance_50m","-15.89311","54.51689","2019-04-27",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190593","tromelin_distance_50m","-15.89311","54.51689","2019-04-27",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190567","tromelin_distance_100m","-15.89239","54.5139","2019-04-27",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190557","tromelin_distance_100m","-15.89239","54.5139","2019-04-27",230.99155553182,214.882339477539,366.812791442871,135.749594116211,133.431228637695,401.478149414062,179.936370849609,174.727935791016,259.94453048706,120.614889526367,109.460571289062,292.350646972656
"SPY190576","Seamount_nearTromelin_0m","-15.93020533","54.50882665","2019-04-27",230.969877878825,215.845634460449,362.36255645752,131.027841186523,128.454147338867,381.539794921875,180.212813059489,176.74193572998,257.310594940186,117.762477111816,101.872314453125,278.626007080078
"SPY190572","Seamount_nearTromelin_300m","-15.93020533","54.50882665","2019-04-27",230.969877878825,215.845634460449,362.36255645752,131.027841186523,128.454147338867,381.539794921875,180.212813059489,176.74193572998,257.310594940186,117.762477111816,101.872314453125,278.626007080078
"SPY190581","Seamount_nearTromelin_600m","-15.93020533","54.50882665","2019-04-27",230.969877878825,215.845634460449,362.36255645752,131.027841186523,128.454147338867,381.539794921875,180.212813059489,176.74193572998,257.310594940186,117.762477111816,101.872314453125,278.626007080078
"SPY193064","atlantic_1","46.8961393","-4.7780248","2019-10-22",1203.55158742269,970.023406982422,2537.73054199219,271.450247192383,267.143737792969,2682.17456054688,1092.757152952,963.663848876953,2363.78546142578,363.276246643066,240.777297973633,2931.92895507812
"SPY193063","atlantic_1","46.8961393","-4.7780248","2019-10-22",1203.55158742269,970.023406982422,2537.73054199219,271.450247192383,267.143737792969,2682.17456054688,1092.757152952,963.663848876953,2363.78546142578,363.276246643066,240.777297973633,2931.92895507812
"SPY193061","atlantic_2","46.3147228","-4.2150256","2019-10-23",1160.99228795369,873.599273681641,2428.37199707031,268.601036834717,252.278274536133,2560.37817382812,998.274768434722,830.445220947266,2183.42727050781,313.835775756836,252.278274536133,2560.37817382812
"SPY193059","atlantic_2","46.3147228","-4.2150256","2019-10-23",1160.99228795369,873.599273681641,2428.37199707031,268.601036834717,252.278274536133,2560.37817382812,998.274768434722,830.445220947266,2183.42727050781,313.835775756836,252.278274536133,2560.37817382812
"SPY193068","atlantic_3","46.0509606","-3.8861062","2019-10-23",1115.88956197103,977.361724853516,2171.24670410156,332.255792236328,302.819915771484,2280.97680664062,983.914909625876,833.538146972656,2087.77470703125,349.850730895996,300.314544677734,2411.06323242188
"SPY193058","atlantic_3","46.0509606","-3.8861062","2019-10-23",1115.88956197103,977.361724853516,2171.24670410156,332.255792236328,302.819915771484,2280.97680664062,983.914909625876,833.538146972656,2087.77470703125,349.850730895996,300.314544677734,2411.06323242188
"SPY193062","atlantic_4","45.8907485","-3.2114348","2019-10-24",1162.98928324382,1029.09606933594,2112.02352294922,420.027719116211,346.332183837891,2122.15112304688,1034.50766885692,812.188018798828,2060.68514404297,368.367425537109,346.332183837891,2122.15112304688
"SPY193060","atlantic_4","45.8907485","-3.2114348","2019-10-24",1162.98928324382,1029.09606933594,2112.02352294922,420.027719116211,346.332183837891,2122.15112304688,1034.50766885692,812.188018798828,2060.68514404297,368.367425537109,346.332183837891,2122.15112304688
"SPY192812","atlantic_5","45.2438012","-3.2297848","2019-10-24",908.79641977946,736.448089599609,1606.05335083008,354.157139587402,302.671630859375,1674.57165527344,885.18473815918,773.971282958984,1677.81963500977,393.816540527344,302.671630859375,1871.00122070312
"SPY192817","atlantic_5","45.2438012","-3.2297848","2019-10-24",908.79641977946,736.448089599609,1606.05335083008,354.157139587402,302.671630859375,1674.57165527344,885.18473815918,773.971282958984,1677.81963500977,393.816540527344,302.671630859375,1871.00122070312
"SPY192831","atlantic_6","44.8782105","-1.8595568","2019-10-25",1125.11505126953,1260.75012207031,1749.52263183594,405.064852905273,334.137847900391,1878.37731933594,1246.98684639766,1165.39520263672,2232.9197265625,507.529991149902,334.137847900391,3718.56713867188
"SPY192811","atlantic_6","44.8782105","-1.8595568","2019-10-25",1125.11505126953,1260.75012207031,1749.52263183594,405.064852905273,334.137847900391,1878.37731933594,1246.98684639766,1165.39520263672,2232.9197265625,507.529991149902,334.137847900391,3718.56713867188
"SPY192836","atlantic_7","44.2505771","-1.8937318","2019-10-27",942.460978190104,952.530059814453,1432.26781005859,349.910836791992,313.349029541016,1491.35400390625,1054.16005259547,1074.24993896484,1779.23837280273,408.341743469238,313.349029541016,2397.25122070312
"SPY192818","atlantic_7","44.2505771","-1.8937318","2019-10-27",942.460978190104,952.530059814453,1432.26781005859,349.910836791992,313.349029541016,1491.35400390625,1054.16005259547,1074.24993896484,1779.23837280273,408.341743469238,313.349029541016,2397.25122070312
"SPY192841","atlantic_8","43.8334093","-1.9882645","2019-10-28",939.112991333008,912.301666259766,1392.63812866211,366.18742980957,365.493316650391,1542.24047851562,1053.53787231445,975.330780029297,1722.86251220703,460.568949890137,365.493316650391,2092.93969726562
"SPY192835","atlantic_8","43.8334093","-1.9882645","2019-10-28",939.112991333008,912.301666259766,1392.63812866211,366.18742980957,365.493316650391,1542.24047851562,1053.53787231445,975.330780029297,1722.86251220703,460.568949890137,365.493316650391,2092.93969726562
"SPY192819","atlantic_9","44.0949793","-1.3818145","2019-10-28",1434.57409413656,1224.04180908203,2704.93426513672,601.001499938965,500.405731201172,2725.45654296875,1509.38300139329,1328.5595703125,2723.60111083984,733.519467163086,500.405731201172,3311.45263671875
"SPY192847","atlantic_9","44.0949793","-1.3818145","2019-10-28",1434.57409413656,1224.04180908203,2704.93426513672,601.001499938965,500.405731201172,2725.45654296875,1509.38300139329,1328.5595703125,2723.60111083984,733.519467163086,500.405731201172,3311.45263671875
"SPY192853","atlantic_10","44.5427539","-1.3295563","2019-10-29",1834.12268575033,1801.14819335938,3066.91076660156,745.14958190918,706.921997070312,3154.65161132812,1960.05003514783,1853.16064453125,3109.04379882812,746.332965087891,641.455078125,4476.6552734375
"SPY192810","atlantic_10","44.5427539","-1.3295563","2019-10-29",1834.12268575033,1801.14819335938,3066.91076660156,745.14958190918,706.921997070312,3154.65161132812,1960.05003514783,1853.16064453125,3109.04379882812,746.332965087891,641.455078125,4476.6552734375
"SPY192832","atlantic_11","45.5494714","-1.4159793","2019-10-30",3004.74236043294,2576.83447265625,5991.74384765625,900.634582519531,512.623413085938,6010.7607421875,3063.80490848936,2934.86645507812,6012.0890625,1203.02619018555,512.623413085938,6926.29736328125
"SPY192827","atlantic_11","45.5494714","-1.4159793","2019-10-30",3004.74236043294,2576.83447265625,5991.74384765625,900.634582519531,512.623413085938,6010.7607421875,3063.80490848936,2934.86645507812,6012.0890625,1203.02619018555,512.623413085938,6926.29736328125
"SPY192824","atlantic_12","45.7357645","-1.9193916","2019-10-30",1502.33610026042,1504.82171630859,2273.24226074219,823.48801574707,795.032531738281,2456.65625,1533.26065063477,1409.95874023438,2693.71774902344,790.037652587891,607.783386230469,3653.1015625
"SPY192823","atlantic_12","45.7357645","-1.9193916","2019-10-30",1502.33610026042,1504.82171630859,2273.24226074219,823.48801574707,795.032531738281,2456.65625,1533.26065063477,1409.95874023438,2693.71774902344,790.037652587891,607.783386230469,3653.1015625
"SPY192839","atlantic_13","45.8661842","-2.395217","2019-10-31",1318.25357055664,1283.31359863281,2097.53712158203,611.502340698242,528.079284667969,2103.39013671875,1336.72351600384,1291.78234863281,2525.04832763672,566.931591796875,528.079284667969,3238.05444335938
"SPY192830","atlantic_13","45.8661842","-2.395217","2019-10-31",1318.25357055664,1283.31359863281,2097.53712158203,611.502340698242,528.079284667969,2103.39013671875,1336.72351600384,1291.78234863281,2525.04832763672,566.931591796875,528.079284667969,3238.05444335938
"SPY192849","atlantic_14","46.6230167","-2.5939192","2019-10-31",1673.78028869629,1402.33984375,3056.66163330078,815.178436279297,762.417175292969,3604.3828125,1574.73756724391,1369.33624267578,3342.47344970703,741.99026184082,425.252716064453,4593.15283203125
"SPY192852","atlantic_14","46.6230167","-2.5939192","2019-10-31",1673.78028869629,1402.33984375,3056.66163330078,815.178436279297,762.417175292969,3604.3828125,1574.73756724391,1369.33624267578,3342.47344970703,741.99026184082,425.252716064453,4593.15283203125
"SPY192825","atlantic_15","46.5962065","-1.9759778","2019-11-01",2932.17157921424,2242.16284179688,6532.38076171874,927.299914550781,893.585327148438,8580.1962890625,2678.53735558461,2572.83813476562,4928.68745117187,884.125671386719,671.226379394531,8580.1962890625
"SPY192826","atlantic_15","46.5962065","-1.9759778","2019-11-01",2932.17157921424,2242.16284179688,6532.38076171874,927.299914550781,893.585327148438,8580.1962890625,2678.53735558461,2572.83813476562,4928.68745117187,884.125671386719,671.226379394531,8580.1962890625
"SPY180617","menorca_1","40.022395","3.790081","2018-03-12",490.260787963867,486.722152709961,680.870309448242,350.065393066406,347.744812011719,704.292541503906,510.159589131673,493.536087036133,684.553103637695,399.422853088379,398.525360107422,698.096618652344
"SPY180606","menorca_1","40.022518","3.79002","2018-03-12",490.260787963867,486.722152709961,680.870309448242,350.065393066406,347.744812011719,704.292541503906,510.159589131673,493.536087036133,684.553103637695,399.422853088379,398.525360107422,698.096618652344
"SPY180607","menorca_2","39.918649","3.830327","2018-03-12",485.753150939941,495.680374145508,659.437557983398,338.25583190918,330.446563720703,664.73046875,501.048528035482,481.683197021484,662.667568969727,390.977113342285,379.992034912109,662.744812011719
"SPY180616","menorca_2","39.918309","3.830632","2018-03-12",485.753150939941,495.680374145508,659.437557983398,338.25583190918,330.446563720703,664.73046875,501.048528035482,481.683197021484,662.667568969727,390.977113342285,379.992034912109,662.744812011719
"SPY180627","menorca_3","40.086845","4.070965","2018-03-13",516.500821431478,498.756408691406,729.873471069336,355.04623260498,352.888580322266,740.07421875,514.127721150716,500.552825927734,642.921017456055,406.289419555664,405.347900390625,687.011352539062
"SPY180611","menorca_3","40.088462","4.070868","2018-03-13",516.500821431478,498.756408691406,729.873471069336,355.04623260498,352.888580322266,740.07421875,514.127721150716,500.552825927734,642.921017456055,406.289419555664,405.347900390625,687.011352539062
"SPY180613","menorca_4","40.07145","4.096724","2018-03-13",529.665189107259,511.949676513672,767.487844848633,363.317697143555,359.745483398438,783.695556640625,533.39124806722,515.881912231445,680.881652832031,427.082905578613,421.320678710938,749.011291503906
"SPY180621","menorca_4","40.071488","4.096939","2018-03-13",529.665189107259,511.949676513672,767.487844848633,363.317697143555,359.745483398438,783.695556640625,533.39124806722,515.881912231445,680.881652832031,427.082905578613,421.320678710938,749.011291503906
"SPY180608","menorca_5","39.957735","4.285683","2018-03-13",529.880465189616,521.242248535156,729.970275878906,362.135749816895,354.458526611328,778.796203613281,526.508600870768,502.596755981445,711.810864257812,403.380207824707,390.906463623047,737.923645019531
"SPY180626","menorca_5","39.957858","4.285778","2018-03-13",529.880465189616,521.242248535156,729.970275878906,362.135749816895,354.458526611328,778.796203613281,526.508600870768,502.596755981445,711.810864257812,403.380207824707,390.906463623047,737.923645019531
"SPY180633","menorca_6","39.829577","4.303324","2018-03-15",506.670354207357,505.996398925781,710.452890014648,350.424368286133,346.363586425781,757.609985351562,489.289344787598,506.165084838867,643.74075012207,362.210717773438,346.781311035156,665.45947265625
"SPY180631","menorca_6","39.829577","4.303324","2018-03-15",506.670354207357,505.996398925781,710.452890014648,350.424368286133,346.363586425781,757.609985351562,489.289344787598,506.165084838867,643.74075012207,362.210717773438,346.781311035156,665.45947265625
"SPY180628","menorca_7","39.848846","4.160777","2018-03-15",497.399320613977,490.896650140936,733.093404541016,321.750791084983,317.744785378196,781.114208984375,500.696788649126,504.3729607322,652.889015003551,374.12227415605,348.663707108931,659.533726917614
"SPY180632","menorca_7","39.848846","4.160777","2018-03-15",497.399320613977,490.896650140936,733.093404541016,321.750791084983,317.744785378196,781.114208984375,500.696788649126,504.3729607322,652.889015003551,374.12227415605,348.663707108931,659.533726917614
"SPY180610","mallorca_1","39.771142","3.405029","2018-03-18",563.465077718099,565.810760498047,774.855947875977,395.925779724121,385.019622802734,781.539367675781,624.557299296061,581.461883544922,915.011395263672,472.951037597656,448.119598388672,1011.93096923828
"SPY180620","mallorca_1","39.771142","3.405029","2018-03-18",563.465077718099,565.810760498047,774.855947875977,395.925779724121,385.019622802734,781.539367675781,624.557299296061,581.461883544922,915.011395263672,472.951037597656,448.119598388672,1011.93096923828
"SPY180614","mallorca_2","39.786777","3.323661","2018-03-18",606.428705851237,609.848327636719,853.734234619141,422.697344970703,393.467315673828,890.649963378906,675.96918741862,660.550567626953,959.009783935547,478.212268066406,444.789428710938,1057.48120117188
"SPY180615","mallorca_2","39.786777","3.323661","2018-03-18",606.428705851237,609.848327636719,853.734234619141,422.697344970703,393.467315673828,890.649963378906,675.96918741862,660.550567626953,959.009783935547,478.212268066406,444.789428710938,1057.48120117188
"SPY180619","mallorca_3","39.746475","3.468065","2018-03-18",512.594505310059,525.315856933594,694.45632019043,352.15066986084,345.272094726562,710.244079589844,523.240994771322,515.725570678711,684.611801147461,394.816590881348,370.569946289062,712.616516113281
"SPY180623","mallorca_3","39.746475","3.468065","2018-03-18",512.594505310059,525.315856933594,694.45632019043,352.15066986084,345.272094726562,710.244079589844,523.240994771322,515.725570678711,684.611801147461,394.816590881348,370.569946289062,712.616516113281
"SPY180609","mallorca_4","39.689585","3.474012","2018-03-18",512.594505310059,525.315856933594,694.45632019043,352.15066986084,345.272094726562,710.244079589844,523.240994771322,515.725570678711,684.611801147461,394.816590881348,370.569946289062,712.616516113281
"SPY180618","mallorca_4","39.688479","3.471091","2018-03-18",512.594505310059,525.315856933594,694.45632019043,352.15066986084,345.272094726562,710.244079589844,523.240994771322,515.725570678711,684.611801147461,394.816590881348,370.569946289062,712.616516113281
"SPY180928","banyuls18_1","42.349021","3.203946","2018-04-04",864.564982096354,697.211547851562,1515.00765991211,635.390390014648,618.527404785156,1836.49951171875,1133.18767038981,961.458435058594,2291.98925170898,594.891770935059,507.297271728516,2746.37109375
"SPY180929","banyuls18_1","42.349021","3.203946","2018-04-04",864.564982096354,697.211547851562,1515.00765991211,635.390390014648,618.527404785156,1836.49951171875,1133.18767038981,961.458435058594,2291.98925170898,594.891770935059,507.297271728516,2746.37109375
"SPY180926","banyuls18_2","42.401302","3.171352","2018-04-04",864.564982096354,697.211547851562,1515.00765991211,635.390390014648,618.527404785156,1836.49951171875,1133.18767038981,961.458435058594,2291.98925170898,594.891770935059,507.297271728516,2746.37109375
"SPY180931","banyuls18_2","42.401302","3.171352","2018-04-04",864.564982096354,697.211547851562,1515.00765991211,635.390390014648,618.527404785156,1836.49951171875,1133.18767038981,961.458435058594,2291.98925170898,594.891770935059,507.297271728516,2746.37109375
"SPY180927","banyuls18_3","42.460386","3.167352","2018-04-04",822.812194824219,744.033142089844,1205.90319824219,593.002630615234,576.311218261719,1338.75317382812,1026.28056335449,876.461029052734,1948.72056884766,599.746704101562,534.853149414062,2233.15502929688
"SPY180930","banyuls18_3","42.460386","3.167352","2018-04-04",822.812194824219,744.033142089844,1205.90319824219,593.002630615234,576.311218261719,1338.75317382812,1026.28056335449,876.461029052734,1948.72056884766,599.746704101562,534.853149414062,2233.15502929688
"SPY180933","banyuls18_4","42.517347","3.13962","2018-04-04",967.311457316081,856.530029296875,1566.46497192383,690.773977661133,665.484619140625,2083.17822265625,1260.56539916992,1204.06042480469,2332.4785949707,733.569241333008,690.556213378906,2829.15551757812
"SPY180935","banyuls18_4","42.517347","3.13962","2018-04-04",967.311457316081,856.530029296875,1566.46497192383,690.773977661133,665.484619140625,2083.17822265625,1260.56539916992,1204.06042480469,2332.4785949707,733.569241333008,690.556213378906,2829.15551757812
"SPY180936","banyuls18_5","42.570987","3.0496","2018-04-05",1010.03674825033,878.205505371094,1703.59755859375,738.370520019531,729.537353515625,2562.61376953125,1296.15365600586,1203.16497802734,2468.97020263672,765.897775268555,712.458312988281,2854.02001953125
"SPY180937","banyuls18_5","42.570987","3.0496","2018-04-05",1010.03674825033,878.205505371094,1703.59755859375,738.370520019531,729.537353515625,2562.61376953125,1296.15365600586,1203.16497802734,2468.97020263672,765.897775268555,712.458312988281,2854.02001953125
"SPY181147","calvi_1","42.58508","8.725903","2018-05-18",585.634857177734,464.79866027832,1128.57769165039,382.063401794434,374.012115478516,1446.27661132812,547.718569437663,539.168762207031,745.653045654297,369.398181152344,366.528472900391,763.074523925781
"SPY181160","calvi_1","42.58508","8.725903","2018-05-18",585.634857177734,464.79866027832,1128.57769165039,382.063401794434,374.012115478516,1446.27661132812,547.718569437663,539.168762207031,745.653045654297,369.398181152344,366.528472900391,763.074523925781
"SPY181150","calvi_1","42.577371","8.709377","2018-05-18",587.28057607015,491.365631103516,1103.94668273926,399.974548339844,391.329437255859,1388.98059082031,541.624221801758,525.011535644531,739.788967895508,364.281086730957,357.594360351562,754.786437988281
"SPY181149","calvi_1","42.577371","8.709377","2018-05-18",587.28057607015,491.365631103516,1103.94668273926,399.974548339844,391.329437255859,1388.98059082031,541.624221801758,525.011535644531,739.788967895508,364.281086730957,357.594360351562,754.786437988281
"SPY181152","calvi_2","42.584973","8.80077","2018-05-19",595.042035420736,465.934356689453,1181.09942321777,387.672404479981,380.175415039062,1470.18884277344,553.885238647461,547.486785888672,770.741586303711,380.288801574707,360.061614990234,793.375610351562
"SPY181154","calvi_2","42.584973","8.80077","2018-05-19",595.042035420736,465.934356689453,1181.09942321777,387.672404479981,380.175415039062,1470.18884277344,553.885238647461,547.486785888672,770.741586303711,380.288801574707,360.061614990234,793.375610351562
