"code_spygen","station","latitude_start","longitude_start","X","pH_mean","pH_min","pH_max"
"SPY191039","NOUMEA_FONDS_BLANCS","-22.28450504","166.221832",263,8.09795379638672,8.06816850389753,8.12446335383824
"SPY191028","NOUMEA_FONDS_BLANCS","-22.28308397","166.21072",264,8.09795379638672,8.06816850389753,8.12446335383824
"SPY191029","NOUMEA_FONDS_BLANCS","-22.27208901","166.201926",265,8.09795379638672,8.06816850389753,8.12446335383824
"SPY191034","NOUMEA_BARRIERE_EXTERNE","-22.35017097","166.233112",266,8.09892114003499,8.06882492701213,8.12552944819132
"SPY191035","NOUMEA_BARRIERE_EXTERNE","-22.34168102","166.229977",267,8.09892114003499,8.06882492701213,8.12552944819132
"SPY191030","NOUMEA_BARRIERE_EXTERNE","-22.32065602","166.217878",268,8.09892114003499,8.06882492701213,8.12552944819132
"SPY190447","STVINCENT_BAIE","-21.98009997","166.04873",269,8.09821014404297,8.06834754943848,8.12448654174805
"SPY191043","STVINCENT_BAIE","-21.97654202","166.033312",270,8.09821014404297,8.06834754943848,8.12448654174805
"SPY191588","STVINCENT_BAIE","-21.97167397","166.037934",271,8.09821014404297,8.06834754943848,8.12448654174805
"SPY191026","STVINCENT_LAGON","-22.022961","165.984781",272,8.09821014404297,8.06834754943848,8.12448654174805
"SPY191027","STVINCENT_LAGON","-22.020646","165.994456",273,8.09821014404297,8.06834754943848,8.12448654174805
"SPY191020","STVINCENT_LAGON","-22.01984603","166.000649",274,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190431","STVINCENT_FONDS_BLANCS","-22.03110502","165.96515",275,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190418","STVINCENT_FONDS_BLANCS","-22.03445401","165.96985",276,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190420","STVINCENT_FONDS_BLANCS","-22.05089402","165.980551",277,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190423","STVINCENT_BARRIERE_EXTERNE","-22.07648397","165.978274",278,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190439","STVINCENT_BARRIERE_EXTERNE","-22.06782396","165.973843",279,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190445","STVINCENT_BARRIERE_EXTERNE","-22.05091104","165.961204",280,8.09821014404297,8.06834754943848,8.12448654174805
"SPY191037","BOURAIL_BAIE","-21.62330196","165.450172",281,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191036","BOURAIL_BAIE","-21.62211701","165.44939",282,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191031","BOURAIL_BAIE","-21.64239502","165.467292",283,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191032","BOURAIL_LAGON","-21.74434997","165.561206",284,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191042","BOURAIL_LAGON","-21.74347197","165.554044",285,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191024","BOURAIL_LAGON","-21.73816597","165.545243",286,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191573","BOURAIL_FONDS_BLANCS","-21.70477096","165.488727",287,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191575","BOURAIL_FONDS_BLANCS","-21.696566","165.481624",288,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191022","BOURAIL_FONDS_BLANCS","-21.68916897","165.474884",289,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191017","BOURAIL_BARRIERE_EXTERNE","-21.68929503","165.461305",290,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191018","BOURAIL_BARRIERE_EXTERNE","-21.67557604","165.455735",291,8.09706624348958,8.06713453928629,8.12358442942301
"SPY191023","BOURAIL_BARRIERE_EXTERNE","-21.662742","165.446166",292,8.09706624348958,8.06713453928629,8.12358442942301
"SPY190436","NEPOUI_BAIE","-21.35807399","164.979331",293,8.09453749656677,8.06543135643005,8.12077498435974
"SPY190444","NEPOUI_BAIE","-21.35108398","164.977454",294,8.09453749656677,8.06543135643005,8.12077498435974
"SPY190435","NEPOUI_BAIE","-21.35615897","164.981901",295,8.09453749656677,8.06543135643005,8.12077498435974
"SPY191021","NEPOUI_LAGON","-21.39155801","164.975569",296,8.09452629089355,8.06525688171387,8.12097625732422
"SPY191041","NEPOUI_LAGON","-21.386507","164.982904",297,8.09453749656677,8.06543135643005,8.12077498435974
"SPY190434","NEPOUI_LAGON","-21.37910502","164.98312",298,8.09453749656677,8.06543135643005,8.12077498435974
"SPY191019","NEPOUI_FONDS_BLANCS","-21.39020098","164.951005",299,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190443","NEPOUI_FONDS_BLANCS","-21.38586997","164.945605",300,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190425","NEPOUI_FONDS_BLANCS","-21.38726497","164.937613",301,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190433","NEPOUI_BARRIERE_EXTERNE","-21.39848499","164.918786",302,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190440","NEPOUI_BARRIERE_EXTERNE","-21.38815798","164.897325",303,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190437","NEPOUI_BARRIERE_EXTERNE","-21.38651504","164.895984",304,8.09452629089355,8.06525688171387,8.12097625732422
"SPY191088","GATOPE_BAIE","-20.95572998","164.613488",305,8.09326090131487,8.0645558493478,8.11960738045829
"SPY191049","GATOPE_BAIE","-20.95155001","164.620238",306,8.09326090131487,8.0645558493478,8.11960738045829
"SPY191050","GATOPE_BAIE","-20.96201196","164.63046",307,8.09326090131487,8.0645558493478,8.11960738045829
"SPY191016","GATOPE_LAGON","-20.96982297","164.608105",308,8.09326090131487,8.0645558493478,8.11960738045829
"SPY190446","GATOPE_LAGON","-20.96426703","164.605733",309,8.09326090131487,8.0645558493478,8.11960738045829
"SPY190442","GATOPE_LAGON","-20.959544","164.601102",310,8.09326090131487,8.0645558493478,8.11960738045829
"SPY190428","GATOPE_FONDS_BLANCS","-20.97107003","164.606232",311,8.09326090131487,8.0645558493478,8.11960738045829
"SPY190417","GATOPE_FONDS_BLANCS","-20.95967903","164.595707",312,8.09326090131487,8.0645558493478,8.11960738045829
"SPY190426","GATOPE_FONDS_BLANCS","-20.95097702","164.586165",313,8.09326090131487,8.0645558493478,8.11960738045829
"SPY190429","GATOPE_BARRIERE_EXTERNE","-21.00414301","164.590195",314,8.09326090131487,8.0645558493478,8.11960738045829
"SPY190419","GATOPE_BARRIERE_EXTERNE","-21.00147497","164.581627",315,8.09326090131487,8.0645558493478,8.11960738045829
"SPY190432","GATOPE_BARRIERE_EXTERNE","-20.99376303","164.575358",316,8.09326090131487,8.0645558493478,8.11960738045829
"SPY190427","GOLONE_BAIE","-20.33672299","164.12554",317,8.09016391209194,8.06283446720668,8.11582919529506
"SPY190441","GOLONE_BAIE","-20.34456401","164.128379",318,8.09016391209194,8.06283446720668,8.11582919529506
"SPY190422","GOLONE_BAIE","-20.34452403","164.1217",319,8.09016391209194,8.06283446720668,8.11582919529506
"SPY191093","GOLONE_LAGON","-20.39139303","164.02002",320,8.09016391209194,8.06283446720668,8.11582919529506
"SPY191076","GOLONE_LAGON","-20.38958204","164.029432",321,8.09016391209194,8.06283446720668,8.11582919529506
"SPY190438","GOLONE_LAGON","-20.37757698","164.027466",322,8.09016391209194,8.06283446720668,8.11582919529506
"SPY191087","GOLONE_FONDS_BLANCS","-20.37520699","163.940367",323,8.09036493301392,8.062903881073,8.11616194248199
"SPY191077","GOLONE_FONDS_BLANCS","-20.36849703","163.935579",324,8.09036493301392,8.062903881073,8.11616194248199
"SPY190430","GOLONE_FONDS_BLANCS","-20.36162001","163.932218",325,8.09036493301392,8.062903881073,8.11616194248199
"SPY191078","GOLONE_BARRIERE_EXTERNE","-20.38080602","163.934214",326,8.09036493301392,8.062903881073,8.11616194248199
"SPY191079","GOLONE_BARRIERE_EXTERNE","-20.37345199","163.929701",327,8.09036493301392,8.062903881073,8.11616194248199
"SPY190424","GOLONE_BARRIERE_EXTERNE","-20.364925","163.924875",328,8.09036493301392,8.062903881073,8.11616194248199
"SPY190389","SM00101","-22.1632167","166.0911167",329,8.09829632441203,8.06837876637777,8.12477191289266
"SPY190521","SM00102","-22.1493167","166.0713333",330,8.09829632441203,8.06837876637777,8.12477191289266
"SPY190476","SM00103","-22.0399","165.95378",331,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190473","SM00104","-22.13581","166.04781",332,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190529","SM00105","-22.13098","166.03284",333,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190474","SM00106","-22.12209","166.0147",334,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190400","SM00107","-22.1","165.98333",335,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190466","SM00108","-22.08215","165.976",336,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190388","SM00109","-22.0685","165.97032",337,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190414","SM00110","-22.03333","165.95",338,8.09821014404297,8.06834754943848,8.12448654174805
"SPY190524","SM00201","-21.46667","165.03333",339,8.09453749656677,8.06543135643005,8.12077498435974
"SPY190413","SM00202","-21.45483","165.04361",340,8.09453749656677,8.06543135643005,8.12077498435974
"SPY190537","SM00203","-21.44233","165.03484",341,8.09453749656677,8.06543135643005,8.12077498435974
"SPY190399","SM00204","-21.4381","165.02058",342,8.09453749656677,8.06543135643005,8.12077498435974
"SPY190475","SM00205","-21.44214","165.00621",343,8.09453749656677,8.06543135643005,8.12077498435974
"SPY190467","SM00206","-21.4406667","165.0345",344,8.09453749656677,8.06543135643005,8.12077498435974
"SPY190478","SM00207","-21.40673","164.92316",345,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190401","SM00208","-21.39759","164.90327",346,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190520","SM00209","-21.38347","164.88029",347,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190516","SM00210","-21.37535","164.87529",348,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190460","SM00210","-21.37535","164.87529",348,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190500","SM00210","-21.37535","164.87529",348,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190415","SM00301","-23.3911667","168.065",349,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190517","SM00302","-23.4006667","168.0506667",350,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190394","SM00303","-23.4105","168.0671667",351,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190470","SM00304","-23.42","168.0816667",352,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190412","SM00305","-23.4048333","168.0825",353,8.10041904449463,8.06997299194336,8.12755393981934
"SPY182611","SM00306","-23.4368166666667","168.082233333333",354,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191578","SM00307","-23.4514666666667","168.069933333333",355,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191581","SM00308","-23.4669","168.07849",356,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191580","SM00309","-23.470375","168.098366666667",357,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191579","SM00310","-23.4501333333333","168.092383333333",358,8.10041904449463,8.06997299194336,8.12755393981934
"SPY182043","SM00401","-22.3744","167.40445",359,8.09726991653442,8.06774425506592,8.12398881912231
"SPY182605","SM00402","-22.3808666666667","167.3998",360,8.09726991653442,8.06774425506592,8.12398881912231
"SPY190544","SM00403","-22.3847833333333","167.394966666667",361,8.09726991653442,8.06774425506592,8.12398881912231
"SPY191599","SM00404","-22.3901166666667","167.395166666667",362,8.09726991653442,8.06774425506592,8.12398881912231
"SPY191596","SM00405","-22.39565","167.40425",363,8.09726991653442,8.06774425506592,8.12398881912231
"SPY191598","SM00406","-22.3912","167.411583333333",364,8.09726991653442,8.06774425506592,8.12398881912231
"SPY182042","SM00407","-22.3854666666667","167.414816666667",365,8.09726991653442,8.06774425506592,8.12398881912231
"SPY191594","SM00408","-22.37795","167.410866666667",366,8.09726991653442,8.06774425506592,8.12398881912231
"SPY182041","SM00409","-22.386925","167.401833333333",367,8.09726991653442,8.06774425506592,8.12398881912231
"SPY190548","SM00410","-22.38155","167.4081667",368,8.09726991653442,8.06774425506592,8.12398881912231
"SPY190526","SM00501","-23.6618","168.000383333333",369,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190533","SM00502","-23.6706666666667","168.000916666667",370,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190489","SM00503","-23.6789666666667","168.003366666667",371,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190496","SM00504","-23.661","168.014166666667",372,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190509","SM00505","-23.6694833333333","168.013533333333",373,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190450","SM00506","-23.6787333333333","168.0125",374,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190411","SM00507","-23.69304","168.01192",375,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190498","SM00508","-23.6962","168.012383333333",376,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190540","SM00509","-23.6882833333333","168.002733333333",377,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190510","SM00510","-23.70904","168.01141",378,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190511","SM00601","-23.6952166666667","167.75485",379,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190490","SM00602","-23.6405833333333","167.684766666667",380,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190449","SM00603","-23.6223333","167.7141667",381,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190518","SM00604","-23.5963333","167.6903333",382,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190501","SM00605","-23.6161667","167.6881667",383,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190505","SM00606","-23.6618333333333","167.699833333333",384,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190525","SM00607","-23.6864166666667","167.721016666667",385,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190504","SM00608","-23.67705","167.742033333333",386,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190453","SM00609","-23.6438666666667","167.725216666667",387,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190410","SM00610","-23.6641666666667","167.720216666667",388,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190405","SM00701","-24.7063","168.139883333333",389,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190386","SM00702","-24.7215666666667","168.116566666667",390,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191583","SM00703","-24.7288833333333","168.148083333333",391,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191589","SM00704","-24.7195333333333","168.160616666667",392,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190457","SM00705","-24.7433833333333","168.13055",393,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190487","SM00706","-24.7583333333333","168.148133333333",394,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190451","SM00707","-24.7716333333333","168.136366666667",395,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190503","SM00708","-24.8028166666667","168.14795",396,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190462","SM00709","-24.7782333333333","168.1586",397,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190387","SM00710","-24.7416","168.159233333333",398,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190492","SM00111","-22.20294","165.92043",399,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190392","SM00111","-22.20294","165.92043",399,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190502","SM00111","-22.20294","165.92043",399,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190538","SM00111","-22.22655","165.93445",400,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190395","SM00111","-22.22655","165.93445",400,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190497","SM00111","-22.22655","165.93445",400,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190409","SM00112","-22.1927","165.94017",401,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190396","SM00112","-22.1927","165.94017",401,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190477","SM00112","-22.1927","165.94017",401,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190416","SM00112","-22.19775","165.93863",402,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190512","SM00112","-22.19775","165.93863",402,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190468","SM00112","-22.19775","165.93863",402,8.09927654266357,8.06887855529785,8.12576942443848
"SPY190515","SM00211","-21.45376","164.9077",403,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190463","SM00211","-21.45376","164.9077",403,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190390","SM00211","-21.45376","164.9077",403,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190531","SM00211","-21.45303","164.90916",404,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190465","SM00211","-21.45303","164.90916",404,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190507","SM00211","-21.45303","164.90916",404,8.09452629089355,8.06525688171387,8.12097625732422
"SPY190472","SM00212","-21.48473","164.88559",405,8.09606122970581,8.06602215766907,8.12289023399353
"SPY190535","SM00212","-21.48473","164.88559",405,8.09606122970581,8.06602215766907,8.12289023399353
"SPY190404","SM00212","-21.48473","164.88559",405,8.09606122970581,8.06602215766907,8.12289023399353
"SPY190397","SM00212","-21.48333","164.88333",406,8.09606122970581,8.06602215766907,8.12289023399353
"SPY190519","SM00212","-21.48333","164.88333",406,8.09606122970581,8.06602215766907,8.12289023399353
"SPY190534","SM00212","-21.48333","164.88333",406,8.09606122970581,8.06602215766907,8.12289023399353
"SPY190543","SM00411","-22.35645","167.447433333333",407,8.09726991653442,8.06774425506592,8.12398881912231
"SPY191597","SM00411","-22.35645","167.447433333333",407,8.09726991653442,8.06774425506592,8.12398881912231
"SPY191595","SM00411","-22.35645","167.447433333333",407,8.09726991653442,8.06774425506592,8.12398881912231
"SPY182607","SM00411","-22.3566833333333","167.448216666667",408,8.09726991653442,8.06774425506592,8.12398881912231
"SPY190547","SM00411","-22.3566833333333","167.448216666667",408,8.09726991653442,8.06774425506592,8.12398881912231
"SPY182608","SM00411","-22.3566833333333","167.448216666667",408,8.09726991653442,8.06774425506592,8.12398881912231
"SPY190485","SM00412","-22.3125166666667","167.448216666667",409,8.09726991653442,8.06774425506592,8.12398881912231
"SPY190539","SM00412","-22.3125166666667","167.448216666667",409,8.09726991653442,8.06774425506592,8.12398881912231
"SPY190546","SM00412","-22.3125166666667","167.448216666667",409,8.09726991653442,8.06774425506592,8.12398881912231
"SPY182606","SM00412","-22.3132666666667","167.443816666667",410,8.09726991653442,8.06774425506592,8.12398881912231
"SPY190542","SM00412","-22.3132666666667","167.443816666667",410,8.09726991653442,8.06774425506592,8.12398881912231
"SPY190513","SM00412","-22.3132666666667","167.443816666667",410,8.09726991653442,8.06774425506592,8.12398881912231
"SPY182609","SM00412",NA,NA,NA,NA,NA,NA
"SPY190464","SM00311","-23.4340333333333","168.17055",411,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190385","SM00311","-23.4340333333333","168.17055",411,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190532","SM00311","-23.4340333333333","168.17055",411,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190527","SM00311","-23.4340166666667","168.17175",412,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190480","SM00311","-23.4340166666667","168.17175",412,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190452","SM00311","-23.4340166666667","168.17175",412,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190495","SM00312","-23.5328","168.07045",413,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190488","SM00312","-23.5328","168.07045",413,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190523","SM00312","-23.5328","168.07045",413,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190493","SM00312","-23.5324","168.070466666667",414,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190483","SM00312","-23.5324","168.070466666667",414,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190541","SM00312","-23.5324","168.070466666667",414,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190402","SM00312",NA,NA,NA,NA,NA,NA
"SPY190454","SM00511","-23.6354166666667","168.051233333333",415,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190406","SM00511","-23.6359833333333","168.034566666667",416,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190481","SM00511","-23.6363166666667","168.0552",417,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190514","SM00511","-23.63465","168.05225",418,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190486","SM00511","-23.6349666666667","168.0522",419,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190545","SM00511","-23.6352333333333","168.052133333333",420,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190391","SM00512","-23.73075","167.974283333333",421,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190522","SM00512","-23.73135","167.974",422,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190455","SM00512","-23.732","167.974166666667",423,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190469","SM00512","-23.7305666666667","167.97385",424,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190471","SM00512","-23.73065","167.973783333333",425,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190491","SM00512","-23.7307666666667","167.973783333333",426,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190482","SM00512",NA,NA,NA,NA,NA,NA
"SPY190398","SM00611","-23.6199","167.778783333333",427,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190506","SM00611","-23.6204166666667","167.779533333333",428,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190536","SM00611","-23.6207833333333","167.779966666667",429,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190458","SM00611","-23.6205","167.778983333333",430,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190393","SM00611","-23.6205","167.779216666667",431,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190461","SM00611","-23.6209666666667","167.779283333333",432,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190494","SM00612","-23.7069","167.799266666667",433,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190407","SM00612","-23.7067666666667","167.799466666667",434,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190530","SM00612","-23.7064833333333","167.7998",435,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191587","SM00612","-23.7064666666667","167.79905",436,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190403","SM00612","-23.7064666666667","167.79905",436,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191040","SM00612","-23.7064666666667","167.79905",436,8.10041904449463,8.06997299194336,8.12755393981934
"SPY190528","SM00711","-24.6531333333333","168.125116666667",437,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190508","SM00711","-24.6531333333333","168.125116666667",437,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190456","SM00711","-24.6531333333333","168.125116666667",437,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190408","SM00711","-24.6522833333333","168.12495",438,8.1021728515625,8.0711841583252,8.12926578521729
"SPY190499","SM00711","-24.6522833333333","168.12495",438,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191584","SM00711","-24.6522833333333","168.12495",438,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191586","SM00712","-24.7395333333333","168.202666666667",439,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191582","SM00712","-24.73945","168.202733333333",440,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191044","SM00712","-24.73955","168.202616666667",441,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191045","SM00712","-24.7401333333333","168.202133333333",442,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191591","SM00712","-24.7402166666667","168.202116666667",443,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191585","SM00712","-24.74025","168.201983333333",444,8.1021728515625,8.0711841583252,8.12926578521729
"SPY193610","curacao_1","12.14939","-69.0013",445,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193612","curacao_1","12.14939","-69.0013",445,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193613","curacao_2","12.17507","-69.0163",446,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193619","curacao_2","12.17507","-69.0163",446,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193621","curacao_3","12.20335","-69.08604",447,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193622","curacao_3","12.20335","-69.08604",447,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193614","curacao_4","12.11126","-68.95914",448,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193620","curacao_4","12.11126","-68.95914",448,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193629","curacao_5","12.20477","-69.08678",449,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193630","curacao_5","12.20477","-69.08678",449,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193615","curacao_6","12.22201","-69.09351",450,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193627","curacao_6","12.22201","-69.09351",450,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193625","curacao_7","12.23906","-69.10592",451,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193631","curacao_7","12.23906","-69.10592",451,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193632","curacao_8","12.26498","-69.12778",452,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193628","curacao_8","12.26498","-69.12778",452,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193623","curacao_9","12.26733","-69.13586",453,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193611","curacao_9","12.26733","-69.13586",453,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193609","curacao_10","12.1033","-68.93806",454,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193624","curacao_10","12.1033","-68.93806",454,8.06856632232666,8.0598611831665,8.07863140106201
"SPY193682","Transect_1","-61.24531","-55.16303",455,8.07949256896973,8.068603515625,8.09398555755615
"SPY193680","Transect_1","-61.24531","-55.16303",455,8.07949256896973,8.068603515625,8.09398555755615
"SPY193677","Transect_2","-61.16097","-54.7994",456,8.07949256896973,8.068603515625,8.09398555755615
"SPY193675","Transect_2","-61.16097","-54.7994",456,8.07949256896973,8.068603515625,8.09398555755615
"SPY193678","Transect_3","-61.20813","-55.13649",457,8.07949256896973,8.068603515625,8.09398555755615
"SPY193683","Transect_3","-61.20813","-55.13649",457,8.07949256896973,8.068603515625,8.09398555755615
"SPY193664","Niskin_1","-61.19221","-55.01594",458,8.07949256896973,8.068603515625,8.09398555755615
"SPY193685","Transect_4","-61.27967","-55.276",459,8.07949256896973,8.068603515625,8.09398555755615
"SPY193666","Transect_4","-61.27967","-55.276",459,8.07949256896973,8.068603515625,8.09398555755615
"SPY193667","Transect_5","-61.16595","-55.43116",460,8.07949256896973,8.068603515625,8.09398555755615
"SPY193669","Transect_5","-61.16595","-55.43116",460,8.07949256896973,8.068603515625,8.09398555755615
"SPY193684","Niskin_2","-61.19441","-54.99826",461,8.07949256896973,8.068603515625,8.09398555755615
"SPY193665","Niskin_3","-62.58764","-59.86738",462,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193695","Transect_6","-62.58047","-59.90655",463,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193692","Transect_6","-62.58047","-59.90655",463,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193670","Transect_7","-62.57982","-59.90805",464,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193679","Transect_7","-62.57982","-59.90805",464,8.07775497436523,8.0682315826416,8.09106731414795
