code_spygen;date;mean_DHW_1year;median_DHW_1year;q95_DHW_1year;q05_DHW_1year;min_DHW_1year;max_DHW_1year;mean_DHW_5year;median_DHW_5year;q95_DHW_5year;q05_DHW_5year;min_DHW_5year;max_DHW_5year;mean_SST_1year;median_SST_1year;q95_SST_1year;q05_SST_1year;min_SST_1year;max_SST_1year;mean_SST_5year;median_SST_5year;q95_SST_5year;q05_SST_5year;min_SST_5year;max_SST_5year;mean_sss_1year;median_sss_1year;q95_sss_1year;q05_sss_1year;min_sss_1year;max_sss_1year;mean_sss_5year;median_sss_5year;q95_sss_5year;q05_sss_5year;min_sss_5year;max_sss_5year;mean_npp_1year;median_npp_1year;q95_npp_1year;q05_npp_1year;min_npp_1year;max_npp_1year;mean_npp_5year;median_npp_5year;q95_npp_5year;q05_npp_5year;min_npp_5year;max_npp_5year;pH_mean;pH_min;pH_max
SPY190613;14/04/2019;0.111311472921831;0;0.369999991729856;0;0;0.369999991729856;0.366303387212262;0;2.07999995350838;0;0;5.34999988041818;27.770737704918;27.905;29.7;25.9125;25.55;30.2;27.7631325301205;27.8;29.8875;25.71;25.02;30.85;35.0341777801514;35.0499000549316;35.1719354629517;34.9055040359497;34.8957710266113;35.2029304504395;35.0531992444805;35.0647659301758;35.2100791931152;34.8844699859619;34.8377838134766;35.286735534668;295.010935465495;311.548156738281;372.914842224121;200.969615936279;189.150146484375;378.406097412109;312.124106343587;315.377380371094;399.046206665039;214.22194442749;189.150146484375;425.134765625;8.07482916880877;8.05374817970472;8.09519112415803
SPY190615;14/04/2019;0.111311472921831;0;0.369999991729856;0;0;0.369999991729856;0.366303387212262;0;2.07999995350838;0;0;5.34999988041818;27.770737704918;27.905;29.7;25.9125;25.55;30.2;27.7631325301205;27.8;29.8875;25.71;25.02;30.85;35.0341777801514;35.0499000549316;35.1719354629517;34.9055040359497;34.8957710266113;35.2029304504395;35.0531992444805;35.0647659301758;35.2100791931152;34.8844699859619;34.8377838134766;35.286735534668;295.010935465495;311.548156738281;372.914842224121;200.969615936279;189.150146484375;378.406097412109;312.124106343587;315.377380371094;399.046206665039;214.22194442749;189.150146484375;425.134765625;8.07482916880877;8.05374817970472;8.09519112415803
SPY181528;14/04/2019;0.111311472921831;0;0.369999991729856;0;0;0.369999991729856;0.366303387212262;0;2.07999995350838;0;0;5.34999988041818;27.770737704918;27.905;29.7;25.9125;25.55;30.2;27.7631325301205;27.8;29.8875;25.71;25.02;30.85;35.0341777801514;35.0499000549316;35.1719354629517;34.9055040359497;34.8957710266113;35.2029304504395;35.0531992444805;35.0647659301758;35.2100791931152;34.8844699859619;34.8377838134766;35.286735534668;295.010935465495;311.548156738281;372.914842224121;200.969615936279;189.150146484375;378.406097412109;312.124106343587;315.377380371094;399.046206665039;214.22194442749;189.150146484375;425.134765625;8.07482916880877;8.05374817970472;8.09519112415803
SPY181901;15/04/2019;0.123825133844314;0;0.439999990165234;0;0;0.439999990165234;0.389463299071378;0;2.36749994708225;0;0;5.72999987192452;27.767131147541;27.875;29.715;25.9125;25.56;30.21;27.7683899233297;27.81;29.89;25.71;25.02;30.9;35.023492372953;35.0449142456055;35.1691177368164;34.8955696105957;34.8952674865723;35.2029304504395;35.05016209529;35.0598258972168;35.2099464416504;34.8853231430054;34.8377838134766;35.286735534668;431.835236867269;503.593887329102;542.406832885742;222.813587188721;194.294799804688;544.715026855469;436.996067047119;437.412872314453;582.6841796875;245.028588867187;194.294799804688;754.386535644531;8.07482916880877;8.05374817970472;8.09519112415803
SPY190609;15/04/2019;0.123825133844314;0;0.439999990165234;0;0;0.439999990165234;0.389463299071378;0;2.36749994708225;0;0;5.72999987192452;27.767131147541;27.875;29.715;25.9125;25.56;30.21;27.7683899233297;27.81;29.89;25.71;25.02;30.9;35.023492372953;35.0449142456055;35.1691177368164;34.8955696105957;34.8952674865723;35.2029304504395;35.05016209529;35.0598258972168;35.2099464416504;34.8853231430054;34.8377838134766;35.286735534668;431.835236867269;503.593887329102;542.406832885742;222.813587188721;194.294799804688;544.715026855469;436.996067047119;437.412872314453;582.6841796875;245.028588867187;194.294799804688;754.386535644531;8.07482916880877;8.05374817970472;8.09519112415803
SPY190616;16/04/2019;0.0803278670569911;0;0.34999999217689;0;0;0.34999999217689;0.320766696006647;0;1.80249995971098;0;0;3.89999991282821;27.9090710382514;28.13;29.77;25.91;25.76;30.44;27.9032420591457;28.04;29.8775;25.82;24.98;31.25;34.9772469202677;34.9862957000732;35.1288791656494;34.806748008728;34.7967758178711;35.1508712768555;35.0048145881066;34.9936428070068;35.2186853408814;34.8345994949341;34.7967758178711;35.2351417541504;276.93704477946;286.92497253418;355.885623168945;195.332949066162;193.659072875977;362.908294677734;282.743015289307;286.005630493164;371.923428344727;196.550313568115;187.603637695312;380.557891845703;8.0732431778541;8.05815601348877;8.08687012012188
SPY180760;16/04/2019;0.0803278670569911;0;0.34999999217689;0;0;0.34999999217689;0.320766696006647;0;1.80249995971098;0;0;3.89999991282821;27.9090710382514;28.13;29.77;25.91;25.76;30.44;27.9032420591457;28.04;29.8775;25.82;24.98;31.25;34.9772469202677;34.9862957000732;35.1288791656494;34.806748008728;34.7967758178711;35.1508712768555;35.0048145881066;34.9936428070068;35.2186853408814;34.8345994949341;34.7967758178711;35.2351417541504;276.93704477946;286.92497253418;355.885623168945;195.332949066162;193.659072875977;362.908294677734;282.743015289307;286.005630493164;371.923428344727;196.550313568115;187.603637695312;380.557891845703;8.0732431778541;8.05815601348877;8.08687012012188
SPY190570;19/04/2019;0.511366108788656;0;2.92499993462115;0;0;6.7199998497963;0.484759025309369;0;3.64749991847202;0;0;6.7199998497963;27.6853825136612;27.72;29.955;25.415;25.13;30.76;27.591878422782;27.78;29.59;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;309.428000132243;275.806503295898;428.018884277344;234.804636383057;223.803100585938;430.578277587891;304.738044484456;298.242584228516;426.071675109863;223.455270385742;197.506072998047;453.883422851562;8.07619330821893;8.06316671615992;8.08858746748704
SPY190582;19/04/2019;0.511366108788656;0;2.92499993462115;0;0;6.7199998497963;0.484759025309369;0;3.64749991847202;0;0;6.7199998497963;27.6853825136612;27.72;29.955;25.415;25.13;30.76;27.591878422782;27.78;29.59;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;309.428000132243;275.806503295898;428.018884277344;234.804636383057;223.803100585938;430.578277587891;304.738044484456;298.242584228516;426.071675109863;223.455270385742;197.506072998047;453.883422851562;8.07619330821893;8.06316671615992;8.08858746748704
SPY190574;20/04/2019;0.524999988265336;0;3.17749992897734;0;0;6.7199998497963;0.488439200473551;0;3.6924999174662;0;0;6.7199998497963;27.6880327868852;27.72;29.955;25.415;25.13;30.76;27.5923986856517;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
SPY190554;20/04/2019;0.524999988265336;0;3.17749992897734;0;0;6.7199998497963;0.488439200473551;0;3.6924999174662;0;0;6.7199998497963;27.6880327868852;27.72;29.955;25.415;25.13;30.76;27.5923986856517;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
SPY190586;20/04/2019;0.524999988265336;0;3.17749992897734;0;0;6.7199998497963;0.488439200473551;0;3.6924999174662;0;0;6.7199998497963;27.6880327868852;27.72;29.955;25.415;25.13;30.76;27.5923986856517;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
SPY190561;20/04/2019;0.524999988265336;0;3.17749992897734;0;0;6.7199998497963;0.488439200473551;0;3.6924999174662;0;0;6.7199998497963;27.6880327868852;27.72;29.955;25.415;25.13;30.76;27.5923986856517;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
SPY190580;20/04/2019;0.524999988265336;0;3.17749992897734;0;0;6.7199998497963;0.488439200473551;0;3.6924999174662;0;0;6.7199998497963;27.6880327868852;27.72;29.955;25.415;25.13;30.76;27.5923986856517;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
SPY190575;20/04/2019;0.524999988265336;0;3.17749992897734;0;0;6.7199998497963;0.488439200473551;0;3.6924999174662;0;0;6.7199998497963;27.6880327868852;27.72;29.955;25.415;25.13;30.76;27.5923986856517;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
SPY190563;20/04/2019;0.524999988265336;0;3.17749992897734;0;0;6.7199998497963;0.488439200473551;0;3.6924999174662;0;0;6.7199998497963;27.6880327868852;27.72;29.955;25.415;25.13;30.76;27.5923986856517;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
SPY190553;20/04/2019;0.524999988265336;0;3.17749992897734;0;0;6.7199998497963;0.488439200473551;0;3.6924999174662;0;0;6.7199998497963;27.6880327868852;27.72;29.955;25.415;25.13;30.76;27.5923986856517;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
SPY190552;21/04/2019;0.538633867742016;0;3.41999992355704;0;0;6.7199998497963;0.492119375637733;0;3.78249991545453;0;0;6.7199998497963;27.6898907103825;27.72;29.955;25.415;25.13;30.76;27.5929353778751;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
SPY190564;21/04/2019;0.538633867742016;0;3.41999992355704;0;0;6.7199998497963;0.492119375637733;0;3.78249991545453;0;0;6.7199998497963;27.6898907103825;27.72;29.955;25.415;25.13;30.76;27.5929353778751;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
SPY190549;21/04/2019;0.538633867742016;0;3.41999992355704;0;0;6.7199998497963;0.492119375637733;0;3.78249991545453;0;0;6.7199998497963;27.6898907103825;27.72;29.955;25.415;25.13;30.76;27.5929353778751;27.78;29.5975;25.44;25.01;30.86;34.9629185994466;34.954174041748;35.1561645507812;34.7513048171997;34.7492256164551;35.1571464538574;34.9869664265559;34.9906883239746;35.2193216323853;34.7280550003052;34.6212196350098;35.2345581054688;395.895200093587;374.406280517578;590.722055053711;263.852001953125;257.926208496094;615.353454589844;387.998402404785;377.900131225586;563.357348632812;248.58337097168;221.111587524414;615.353454589844;8.07619330821893;8.06316671615992;8.08858746748704
