"code_spygen","station","latitude_start","longitude_start","date","mean_sss_1year","median_sss_1year","q95_sss_1year","q05_sss_1year","min_sss_1year","max_sss_1year","mean_sss_5year","median_sss_5year","q95_sss_5year","q05_sss_5year","min_sss_5year","max_sss_5year"
"SPY193068","atlantic_3","46.0509606","-3.8861062","2019-10-23",35.3546050389608,35.4008197784424,35.5097162246704,35.1923084259033,35.1888465881348,35.6136322021484,35.3113123137375,35.3097381591797,35.4869010925293,35.0918081283569,34.848217010498,35.7266845703125
"SPY193058","atlantic_3","46.0509606","-3.8861062","2019-10-23",35.3546050389608,35.4008197784424,35.5097162246704,35.1923084259033,35.1888465881348,35.6136322021484,35.3113123137375,35.3097381591797,35.4869010925293,35.0918081283569,34.848217010498,35.7266845703125
"SPY193062","atlantic_4","45.8907485","-3.2114348","2019-10-24",35.2744534810384,35.2997493743896,35.4816591262817,35.0862005233765,35.071117401123,35.5629577636719,35.2403680209456,35.2382011413574,35.4725828170776,34.9436910629273,34.654483795166,35.6850395202637
"SPY193060","atlantic_4","45.8907485","-3.2114348","2019-10-24",35.2744534810384,35.2997493743896,35.4816591262817,35.0862005233765,35.071117401123,35.5629577636719,35.2403680209456,35.2382011413574,35.4725828170776,34.9436910629273,34.654483795166,35.6850395202637
"SPY192812","atlantic_5","45.2438012","-3.2297848","2019-10-24",35.3514455159505,35.3992137908936,35.4825904846191,35.1599042892456,35.1300506591797,35.4940795898438,35.2785503124369,35.3193531036377,35.4964359283447,34.9504808425903,34.6493949890137,35.6137962341309
"SPY192817","atlantic_5","45.2438012","-3.2297848","2019-10-24",35.3514455159505,35.3992137908936,35.4825904846191,35.1599042892456,35.1300506591797,35.4940795898438,35.2785503124369,35.3193531036377,35.4964359283447,34.9504808425903,34.6493949890137,35.6137962341309
"SPY192831","atlantic_6","44.8782105","-1.8595568","2019-10-25",35.2460511525472,35.3321151733398,35.5525016784668,34.8059322357178,34.7484741210938,35.5640411376953,35.215895751427,35.2534294128418,35.5177494049072,34.7883665084839,34.2375183105469,35.5912971496582
"SPY192811","atlantic_6","44.8782105","-1.8595568","2019-10-25",35.2460511525472,35.3321151733398,35.5525016784668,34.8059322357178,34.7484741210938,35.5640411376953,35.215895751427,35.2534294128418,35.5177494049072,34.7883665084839,34.2375183105469,35.5912971496582
"SPY192836","atlantic_7","44.2505771","-1.8937318","2019-10-27",35.2972917556763,35.3305721282959,35.6087348937988,34.929298210144,34.9009552001953,35.674732208252,35.2646278512889,35.2730369567871,35.5565561294556,34.8802446365356,34.4773750305176,35.674732208252
"SPY192818","atlantic_7","44.2505771","-1.8937318","2019-10-27",35.2972917556763,35.3305721282959,35.6087348937988,34.929298210144,34.9009552001953,35.674732208252,35.2646278512889,35.2730369567871,35.5565561294556,34.8802446365356,34.4773750305176,35.674732208252
"SPY192841","atlantic_8","43.8334093","-1.9882645","2019-10-28",35.3618955612183,35.332010269165,35.661739730835,35.0806158065796,34.9557189941406,35.6816253662109,35.3129792049013,35.3450775146484,35.5965501785278,34.8699256896973,34.6825790405273,35.7344779968262
"SPY192835","atlantic_8","43.8334093","-1.9882645","2019-10-28",35.3618955612183,35.332010269165,35.661739730835,35.0806158065796,34.9557189941406,35.6816253662109,35.3129792049013,35.3450775146484,35.5965501785278,34.8699256896973,34.6825790405273,35.7344779968262
"SPY192819","atlantic_9","44.0949793","-1.3818145","2019-10-28",35.3247880935669,35.3056488037109,35.6662845611572,35.0104825973511,34.9807548522949,35.728157043457,35.3156199619688,35.3617401123047,35.6220880508423,34.9113826751709,34.4968299865723,35.7658386230469
"SPY192847","atlantic_9","44.0949793","-1.3818145","2019-10-28",35.3247880935669,35.3056488037109,35.6662845611572,35.0104825973511,34.9807548522949,35.728157043457,35.3156199619688,35.3617401123047,35.6220880508423,34.9113826751709,34.4968299865723,35.7658386230469
"SPY192853","atlantic_10","44.5427539","-1.3295563","2019-10-29",35.2351859410604,35.2047672271729,35.5799777984619,34.8625570297241,34.835506439209,35.5888862609863,35.2349434556632,35.267126083374,35.5400825500488,34.7833618164062,34.2237319946289,35.6670227050781
"SPY192810","atlantic_10","44.5427539","-1.3295563","2019-10-29",35.2351859410604,35.2047672271729,35.5799777984619,34.8625570297241,34.835506439209,35.5888862609863,35.2349434556632,35.267126083374,35.5400825500488,34.7833618164062,34.2237319946289,35.6670227050781
"SPY192832","atlantic_11","45.5494714","-1.4159793","2019-10-30",34.9773219426473,34.9219913482666,35.3550727844238,34.613321685791,34.4753265380859,35.4428062438965,35.0729140577645,35.1555728912354,35.3639089584351,34.6889001846314,33.810604095459,35.4503364562988
"SPY192827","atlantic_11","45.5494714","-1.4159793","2019-10-30",34.9773219426473,34.9219913482666,35.3550727844238,34.613321685791,34.4753265380859,35.4428062438965,35.0729140577645,35.1555728912354,35.3639089584351,34.6889001846314,33.810604095459,35.4503364562988
"SPY192824","atlantic_12","45.7357645","-1.9193916","2019-10-30",35.0731163024902,35.129919052124,35.389670753479,34.6352283477783,34.4571304321289,35.4893989562988,35.1150847467883,35.1744232177734,35.3998357772827,34.7297592163086,34.0122604370117,35.4893989562988
"SPY192823","atlantic_12","45.7357645","-1.9193916","2019-10-30",35.0731163024902,35.129919052124,35.389670753479,34.6352283477783,34.4571304321289,35.4893989562988,35.1150847467883,35.1744232177734,35.3998357772827,34.7297592163086,34.0122604370117,35.4893989562988
"SPY192839","atlantic_13","45.8661842","-2.395217","2019-10-31",35.1219927469889,35.1312274932861,35.4761932373047,34.7579290390015,34.6764373779297,35.4934310913086,35.1526645791942,35.1832275390625,35.4239980697632,34.8153600692749,34.4642944335938,35.4934310913086
"SPY192830","atlantic_13","45.8661842","-2.395217","2019-10-31",35.1219927469889,35.1312274932861,35.4761932373047,34.7579290390015,34.6764373779297,35.4934310913086,35.1526645791942,35.1832275390625,35.4239980697632,34.8153600692749,34.4642944335938,35.4934310913086
"SPY192849","atlantic_14","46.6230167","-2.5939192","2019-10-31",35.0599400202433,35.0063743591309,35.3788070678711,34.8012136459351,34.7861137390137,35.4125022888184,35.1144935344828,35.1641960144043,35.3516119003296,34.8098997116089,34.5284957885742,35.4125022888184
"SPY192852","atlantic_14","46.6230167","-2.5939192","2019-10-31",35.0599400202433,35.0063743591309,35.3788070678711,34.8012136459351,34.7861137390137,35.4125022888184,35.1144935344828,35.1641960144043,35.3516119003296,34.8098997116089,34.5284957885742,35.4125022888184
"SPY192825","atlantic_15","46.5962065","-1.9759778","2019-11-01",35.0465478242612,34.9539284425623,35.3443213911617,34.840619171367,34.8372588438146,35.3948491040398,35.1035950856083,35.1525113161872,35.3332336650175,34.8295164613163,34.3422171648811,35.3948491040398
"SPY192826","atlantic_15","46.5962065","-1.9759778","2019-11-01",35.0465478242612,34.9539284425623,35.3443213911617,34.840619171367,34.8372588438146,35.3948491040398,35.1035950856083,35.1525113161872,35.3332336650175,34.8295164613163,34.3422171648811,35.3948491040398
"SPY180617","menorca_1","40.022395","3.790081","2018-03-12",37.626615524292,37.5839786529541,37.7900102615356,37.5180570602417,37.4870452880859,37.793872833252,37.7144651412964,37.6825885772705,37.9166423797607,37.593433380127,37.5446319580078,37.9375267028809
"SPY180606","menorca_1","40.022518","3.79002","2018-03-12",37.626615524292,37.5839786529541,37.7900102615356,37.5180570602417,37.4870452880859,37.793872833252,37.7144651412964,37.6825885772705,37.9166423797607,37.593433380127,37.5446319580078,37.9375267028809
"SPY180607","menorca_2","39.918649","3.830327","2018-03-12",37.5867417653402,37.5578269958496,37.7166162490845,37.4868618011475,37.4749488830566,37.7242469787598,37.668111483256,37.6418399810791,37.8381507873535,37.5780611038208,37.535816192627,37.877628326416
"SPY180616","menorca_2","39.918309","3.830632","2018-03-12",37.5867417653402,37.5578269958496,37.7166162490845,37.4868618011475,37.4749488830566,37.7242469787598,37.668111483256,37.6418399810791,37.8381507873535,37.5780611038208,37.535816192627,37.877628326416
"SPY180627","menorca_3","40.086845","4.070965","2018-03-13",37.6383736928304,37.5985336303711,37.8011348724365,37.5296281814575,37.5090522766113,37.8050079345703,37.7308549880981,37.7107543945312,37.9069580078125,37.6247043609619,37.5882606506348,37.9311027526855
"SPY180611","menorca_3","40.088462","4.070868","2018-03-13",37.6383736928304,37.5985336303711,37.8011348724365,37.5296281814575,37.5090522766113,37.8050079345703,37.7308549880981,37.7107543945312,37.9069580078125,37.6247043609619,37.5882606506348,37.9311027526855
"SPY180613","menorca_4","40.07145","4.096724","2018-03-13",37.6383736928304,37.5985336303711,37.8011348724365,37.5296281814575,37.5090522766113,37.8050079345703,37.7308549880981,37.7107543945312,37.9069580078125,37.6247043609619,37.5882606506348,37.9311027526855
"SPY180621","menorca_4","40.071488","4.096939","2018-03-13",37.6383736928304,37.5985336303711,37.8011348724365,37.5296281814575,37.5090522766113,37.8050079345703,37.7308549880981,37.7107543945312,37.9069580078125,37.6247043609619,37.5882606506348,37.9311027526855
"SPY180608","menorca_5","39.957735","4.285683","2018-03-13",37.6098985671997,37.5901050567627,37.7407072067261,37.5192937850952,37.5169334411621,37.751220703125,37.6967093149821,37.6621360778809,37.8419996261597,37.6209104537964,37.616527557373,37.8747863769531
"SPY180626","menorca_5","39.957858","4.285778","2018-03-13",37.6098985671997,37.5901050567627,37.7407072067261,37.5192937850952,37.5169334411621,37.751220703125,37.6967093149821,37.6621360778809,37.8419996261597,37.6209104537964,37.616527557373,37.8747863769531
"SPY180633","menorca_6","39.829577","4.303324","2018-03-15",37.6166816124549,37.595027923584,37.7397514343262,37.5195083618164,37.5169334411621,37.751220703125,37.6967093149821,37.6621360778809,37.8419996261597,37.6209104537964,37.616527557373,37.8747863769531
"SPY180631","menorca_6","39.829577","4.303324","2018-03-15",37.6166816124549,37.595027923584,37.7397514343262,37.5195083618164,37.5169334411621,37.751220703125,37.6967093149821,37.6621360778809,37.8419996261597,37.6209104537964,37.616527557373,37.8747863769531
"SPY180628","menorca_7","39.848846","4.160777","2018-03-15",37.6070272709773,37.5857108688354,37.7081474990845,37.5212323760986,37.5183671188354,37.7242030334473,37.6105033512605,37.5877160263062,37.7257945709229,37.4934044532776,37.4700607681274,37.8454359436035
"SPY180632","menorca_7","39.848846","4.160777","2018-03-15",37.6070272709773,37.5857108688354,37.7081474990845,37.5212323760986,37.5183671188354,37.7242030334473,37.6105033512605,37.5877160263062,37.7257945709229,37.4934044532776,37.4700607681274,37.8454359436035
"SPY180610","mallorca_1","39.771142","3.405029","2018-03-18",37.5674374898275,37.5431461334229,37.7004709243774,37.4614894866943,37.4261283874512,37.709041595459,37.6674722035726,37.6516952514648,37.8864643096924,37.5178422927856,37.4514274597168,37.9295883178711
"SPY180620","mallorca_1","39.771142","3.405029","2018-03-18",37.5674374898275,37.5431461334229,37.7004709243774,37.4614894866943,37.4261283874512,37.709041595459,37.6674722035726,37.6516952514648,37.8864643096924,37.5178422927856,37.4514274597168,37.9295883178711
"SPY180614","mallorca_2","39.786777","3.323661","2018-03-18",37.5674374898275,37.5431461334229,37.7004709243774,37.4614894866943,37.4261283874512,37.709041595459,37.6674722035726,37.6516952514648,37.8864643096924,37.5178422927856,37.4514274597168,37.9295883178711
"SPY180615","mallorca_2","39.786777","3.323661","2018-03-18",37.5674374898275,37.5431461334229,37.7004709243774,37.4614894866943,37.4261283874512,37.709041595459,37.6674722035726,37.6516952514648,37.8864643096924,37.5178422927856,37.4514274597168,37.9295883178711
"SPY180619","mallorca_3","39.746475","3.468065","2018-03-18",37.5385443369548,37.5184497833252,37.6382907867432,37.4444648742676,37.4226531982422,37.6384963989258,37.6244074503581,37.6151351928711,37.8078594207764,37.5063928604126,37.4402465820312,37.8594093322754
"SPY180623","mallorca_3","39.746475","3.468065","2018-03-18",37.5385443369548,37.5184497833252,37.6382907867432,37.4444648742676,37.4226531982422,37.6384963989258,37.6244074503581,37.6151351928711,37.8078594207764,37.5063928604126,37.4402465820312,37.8594093322754
"SPY180609","mallorca_4","39.689585","3.474012","2018-03-18",37.5385443369548,37.5184497833252,37.6382907867432,37.4444648742676,37.4226531982422,37.6384963989258,37.6244074503581,37.6151351928711,37.8078594207764,37.5063928604126,37.4402465820312,37.8594093322754
"SPY180618","mallorca_4","39.688479","3.471091","2018-03-18",37.5385443369548,37.5184497833252,37.6382907867432,37.4444648742676,37.4226531982422,37.6384963989258,37.6244074503581,37.6151351928711,37.8078594207764,37.5063928604126,37.4402465820312,37.8594093322754
"SPY180928","banyuls18_1","42.349021","3.203946","2018-04-04",37.8013893763224,37.842830657959,37.8963573455811,37.667035484314,37.6643981933594,37.9074058532715,37.9717915852865,37.9554691314697,38.2177865982056,37.6764578819275,37.6631927490234,38.2439517974854
"SPY180929","banyuls18_1","42.349021","3.203946","2018-04-04",37.8013893763224,37.842830657959,37.8963573455811,37.667035484314,37.6643981933594,37.9074058532715,37.9717915852865,37.9554691314697,38.2177865982056,37.6764578819275,37.6631927490234,38.2439517974854
"SPY180926","banyuls18_2","42.401302","3.171352","2018-04-04",37.8013893763224,37.842830657959,37.8963573455811,37.667035484314,37.6643981933594,37.9074058532715,37.9717915852865,37.9554691314697,38.2177865982056,37.6764578819275,37.6631927490234,38.2439517974854
"SPY180931","banyuls18_2","42.401302","3.171352","2018-04-04",37.8013893763224,37.842830657959,37.8963573455811,37.667035484314,37.6643981933594,37.9074058532715,37.9717915852865,37.9554691314697,38.2177865982056,37.6764578819275,37.6631927490234,38.2439517974854
"SPY180927","banyuls18_3","42.460386","3.167352","2018-04-04",37.8013893763224,37.842830657959,37.8963573455811,37.667035484314,37.6643981933594,37.9074058532715,37.9717915852865,37.9554691314697,38.2177865982056,37.6764578819275,37.6631927490234,38.2439517974854
"SPY180930","banyuls18_3","42.460386","3.167352","2018-04-04",37.8013893763224,37.842830657959,37.8963573455811,37.667035484314,37.6643981933594,37.9074058532715,37.9717915852865,37.9554691314697,38.2177865982056,37.6764578819275,37.6631927490234,38.2439517974854
"SPY180933","banyuls18_4","42.517347","3.13962","2018-04-04",37.7544037501017,37.7661571502686,37.8595178604126,37.620108795166,37.6143264770508,37.8628768920898,37.8335568110148,37.8578433990479,38.147674369812,37.4700019836426,37.3670616149902,38.1754341125488
"SPY180935","banyuls18_4","42.517347","3.13962","2018-04-04",37.7544037501017,37.7661571502686,37.8595178604126,37.620108795166,37.6143264770508,37.8628768920898,37.8335568110148,37.8578433990479,38.147674369812,37.4700019836426,37.3670616149902,38.1754341125488
"SPY180936","banyuls18_5","42.570987","3.0496","2018-04-05",37.7544037501017,37.7661571502686,37.8595178604126,37.620108795166,37.6143264770508,37.8628768920898,37.8335568110148,37.8578433990479,38.147674369812,37.4700019836426,37.3670616149902,38.1754341125488
"SPY180937","banyuls18_5","42.570987","3.0496","2018-04-05",37.7544037501017,37.7661571502686,37.8595178604126,37.620108795166,37.6143264770508,37.8628768920898,37.8335568110148,37.8578433990479,38.147674369812,37.4700019836426,37.3670616149902,38.1754341125488
"SPY181147","calvi_1","42.58508","8.725903","2018-05-18",38.1006002426147,38.10817527771,38.1761541366577,38.0090667724609,38.0083618164062,38.1987190246582,38.1514075597127,38.1566772460938,38.2369115829468,38.0523210525513,38.0168571472168,38.2551040649414
"SPY181160","calvi_1","42.58508","8.725903","2018-05-18",38.1006002426147,38.10817527771,38.1761541366577,38.0090667724609,38.0083618164062,38.1987190246582,38.1514075597127,38.1566772460938,38.2369115829468,38.0523210525513,38.0168571472168,38.2551040649414
"SPY181150","calvi_1","42.577371","8.709377","2018-05-18",38.1006002426147,38.10817527771,38.1761541366577,38.0090667724609,38.0083618164062,38.1987190246582,38.1514075597127,38.1566772460938,38.2369115829468,38.0523210525513,38.0168571472168,38.2551040649414
"SPY181149","calvi_1","42.577371","8.709377","2018-05-18",38.1006002426147,38.10817527771,38.1761541366577,38.0090667724609,38.0083618164062,38.1987190246582,38.1514075597127,38.1566772460938,38.2369115829468,38.0523210525513,38.0168571472168,38.2551040649414
"SPY181152","calvi_2","42.584973","8.80077","2018-05-19",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY181154","calvi_2","42.584973","8.80077","2018-05-19",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY181158","calvi_2","42.592608","8.810375","2018-05-19",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY180932","calvi_2","42.592608","8.810375","2018-05-19",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY181157","calvi_3","42.607429","8.840922","2018-05-18",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY181156","calvi_3","42.607429","8.840922","2018-05-18",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY181148","calvi_3","42.609901","8.860081","2018-05-18",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY181159","calvi_3","42.609901","8.860081","2018-05-18",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY181146","calvi_4","42.629439","8.879176","2018-05-18",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY180624","calvi_4","42.629439","8.879176","2018-05-18",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY181155","calvi_4","42.628935","8.898822","2018-05-18",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY181151","calvi_4","42.628935","8.898822","2018-05-18",38.1040649414062,38.1057224273682,38.1791053771973,38.0179601669311,38.017219543457,38.2016220092773,38.1635125478109,38.1654109954834,38.2436929702759,38.066028213501,38.0202941894531,38.2522048950195
"SPY181713","carry_le_rouet_1","43.328101","5.169124","2018-06-04",37.9120862056048,37.9403456908006,38.0211309139545,37.7405085050143,37.6924326970027,38.0240603226882,37.9192538663997,37.9363010113056,38.060882128202,37.6924326970027,37.6427010756273,38.0770791860727
"SPY181702","carry_le_rouet_1","43.328101","5.169124","2018-06-04",37.9120862056048,37.9403456908006,38.0211309139545,37.7405085050143,37.6924326970027,38.0240603226882,37.9192538663997,37.9363010113056,38.060882128202,37.6924326970027,37.6427010756273,38.0770791860727
"SPY181705","carry_le_rouet_1","43.326564","5.162342","2018-06-04",37.9120862056048,37.9403456908006,38.0211309139545,37.7405085050143,37.6924326970027,38.0240603226882,37.9192538663997,37.9363010113056,38.060882128202,37.6924326970027,37.6427010756273,38.0770791860727
"SPY181707","carry_le_rouet_1","43.326564","5.162342","2018-06-04",37.9120862056048,37.9403456908006,38.0211309139545,37.7405085050143,37.6924326970027,38.0240603226882,37.9192538663997,37.9363010113056,38.060882128202,37.6924326970027,37.6427010756273,38.0770791860727
"SPY181709","carry_le_rouet_2","43.331557","5.243485","2018-06-04",37.9154113896688,37.9431365203857,38.0239374923706,37.7447250061035,37.7007209777832,38.0269432067871,37.9229171269114,37.939945526123,38.0618579101562,37.7007209777832,37.6537445068359,38.0809506225586
"SPY181712","carry_le_rouet_2","43.331557","5.243485","2018-06-04",37.9154113896688,37.9431365203857,38.0239374923706,37.7447250061035,37.7007209777832,38.0269432067871,37.9229171269114,37.939945526123,38.0618579101562,37.7007209777832,37.6537445068359,38.0809506225586
"SPY181714","carry_le_rouet_2","43.328215","5.228154","2018-06-04",37.9154113896688,37.9431365203857,38.0239374923706,37.7447250061035,37.7007209777832,38.0269432067871,37.9229171269114,37.939945526123,38.0618579101562,37.7007209777832,37.6537445068359,38.0809506225586
"SPY181711","carry_le_rouet_2","43.328215","5.228154","2018-06-04",37.9154113896688,37.9431365203857,38.0239374923706,37.7447250061035,37.7007209777832,38.0269432067871,37.9229171269114,37.939945526123,38.0618579101562,37.7007209777832,37.6537445068359,38.0809506225586
"SPY181710","carry_le_rouet_3","43.346751","5.27374","2018-06-04",37.9154113896688,37.9431365203857,38.0239374923706,37.7447250061035,37.7007209777832,38.0269432067871,37.9229171269114,37.939945526123,38.0618579101562,37.7007209777832,37.6537445068359,38.0809506225586
"SPY181704","carry_le_rouet_3","43.346751","5.27374","2018-06-04",37.9154113896688,37.9431365203857,38.0239374923706,37.7447250061035,37.7007209777832,38.0269432067871,37.9229171269114,37.939945526123,38.0618579101562,37.7007209777832,37.6537445068359,38.0809506225586
"SPY181706","carry_le_rouet_3","43.357043","5.28961","2018-06-04",37.9154113896688,37.9431365203857,38.0239374923706,37.7447250061035,37.7007209777832,38.0269432067871,37.9229171269114,37.939945526123,38.0618579101562,37.7007209777832,37.6537445068359,38.0809506225586
"SPY181703","carry_le_rouet_3","43.357043","5.28961","2018-06-04",37.9154113896688,37.9431365203857,38.0239374923706,37.7447250061035,37.7007209777832,38.0269432067871,37.9229171269114,37.939945526123,38.0618579101562,37.7007209777832,37.6537445068359,38.0809506225586
"SPY181818","porquerolles_1","42.996874","6.247296","2018-06-14",38.0097993214925,38.0281219482422,38.1045976638794,37.8686056137085,37.8672523498535,38.106689453125,38.1063845952352,38.1083984375,38.2077117919922,37.9720811843872,37.9557685852051,38.2152061462402
"SPY181819","porquerolles_1","42.996874","6.247296","2018-06-14",38.0097993214925,38.0281219482422,38.1045976638794,37.8686056137085,37.8672523498535,38.106689453125,38.1063845952352,38.1083984375,38.2077117919922,37.9720811843872,37.9557685852051,38.2152061462402
"SPY181812","porquerolles_1","42.993934","6.231181","2018-06-14",38.0097993214925,38.0281219482422,38.1045976638794,37.8686056137085,37.8672523498535,38.106689453125,38.1063845952352,38.1083984375,38.2077117919922,37.9720811843872,37.9557685852051,38.2152061462402
"SPY181153","porquerolles_1","42.993934","6.231181","2018-06-14",38.0097993214925,38.0281219482422,38.1045976638794,37.8686056137085,37.8672523498535,38.106689453125,38.1063845952352,38.1083984375,38.2077117919922,37.9720811843872,37.9557685852051,38.2152061462402
"SPY181816","porquerolles_2","42.989867","6.19165","2018-06-14",38.0097993214925,38.0281219482422,38.1045976638794,37.8686056137085,37.8672523498535,38.106689453125,38.1063845952352,38.1083984375,38.2077117919922,37.9720811843872,37.9557685852051,38.2152061462402
"SPY181813","porquerolles_2","42.989867","6.19165","2018-06-14",38.0097993214925,38.0281219482422,38.1045976638794,37.8686056137085,37.8672523498535,38.106689453125,38.1063845952352,38.1083984375,38.2077117919922,37.9720811843872,37.9557685852051,38.2152061462402
"SPY181826","porquerolles_2","42.994923","6.178013","2018-06-14",38.0097993214925,38.0281219482422,38.1045976638794,37.8686056137085,37.8672523498535,38.106689453125,38.1063845952352,38.1083984375,38.2077117919922,37.9720811843872,37.9557685852051,38.2152061462402
"SPY181808","porquerolles_2","42.994923","6.178013","2018-06-14",38.0097993214925,38.0281219482422,38.1045976638794,37.8686056137085,37.8672523498535,38.106689453125,38.1063845952352,38.1083984375,38.2077117919922,37.9720811843872,37.9557685852051,38.2152061462402
"SPY181825","porquerolles_3","43.009209","6.184702","2018-06-14",38.0097329337318,38.0196406905715,38.0993227005005,37.8768750938209,37.8542161889978,38.1004228334169,38.0251564624361,38.0254006256928,38.1438328511006,37.8676741316512,37.8359634811814,38.1897241747057
"SPY181815","porquerolles_3","43.009209","6.184702","2018-06-14",38.0097329337318,38.0196406905715,38.0993227005005,37.8768750938209,37.8542161889978,38.1004228334169,38.0251564624361,38.0254006256928,38.1438328511006,37.8676741316512,37.8359634811814,38.1897241747057
"SPY181809","porquerolles_3","43.009663","6.172318","2018-06-14",38.0097329337318,38.0196406905715,38.0993227005005,37.8768750938209,37.8542161889978,38.1004228334169,38.0251564624361,38.0254006256928,38.1438328511006,37.8676741316512,37.8359634811814,38.1897241747057
"SPY181821","porquerolles_3","43.009663","6.172318","2018-06-14",38.0097329337318,38.0196406905715,38.0993227005005,37.8768750938209,37.8542161889978,38.1004228334169,38.0251564624361,38.0254006256928,38.1438328511006,37.8676741316512,37.8359634811814,38.1897241747057
"SPY181830","cap_roux_1","43.453856","6.922852","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
"SPY181829","cap_roux_1","43.453856","6.922852","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
"SPY181810","cap_roux_1","43.460438","6.923639","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
"SPY181814","cap_roux_1","43.460438","6.923639","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
"SPY181820","cap_roux_2","43.427908","6.88989","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
"SPY181811","cap_roux_2","43.427908","6.88989","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
"SPY180634","cap_roux_2","43.427372","6.88044","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
"SPY180934","cap_roux_2","43.427372","6.88044","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
"SPY180635","cap_roux_3","43.417858","6.829228","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
"SPY180630","cap_roux_3","43.417858","6.829228","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
"SPY181822","cap_roux_3","43.414792","6.8148","2018-06-20",38.0528745651245,38.0633144378662,38.1420341491699,37.9294116973877,37.9097442626953,38.1485633850098,38.1088285446167,38.0880737304688,38.241418838501,38.0049606323242,37.9846343994141,38.2610778808594
