"code_spygen","station","latitude_start","longitude_start","date","mean_DHW_1year","median_DHW_1year","q95_DHW_1year","q05_DHW_1year","min_DHW_1year","max_DHW_1year","mean_DHW_5year","median_DHW_5year","q95_DHW_5year","q05_DHW_5year","min_DHW_5year","max_DHW_5year"
"SPY181005","LENG053","-2.99063","131.93184","2017-11-20",0.35557376254411,0,1.5499999653548,0,0,1.5499999653548,0.195165872414954,0,1.5499999653548,0,0,1.5499999653548
"SPY180973","LENG053","-2.99063","131.93184","2017-11-20",0.35557376254411,0,1.5499999653548,0,0,1.5499999653548,0.195165872414954,0,1.5499999653548,0,0,1.5499999653548
"SPY181004","LENG054","-3.00112","131.93817","2017-11-20",0.550792337415607,0,2.25999994948506,0,0,2.39999994635582,0.267488145679942,0,2.25999994948506,0,0,2.39999994635582
"SPY181030","LENG054","-3.00112","131.93817","2017-11-20",0.550792337415607,0,2.25999994948506,0,0,2.39999994635582,0.267488145679942,0,2.25999994948506,0,0,2.39999994635582
"SPY180978","LENG055","-2.65144","131.60634","2017-11-21",0.538415288511928,0,2.38999994657934,0,0,2.38999994657934,0.248475373234021,0,2.06999995373189,0,0,2.38999994657934
"SPY180998","LENG055","-2.65144","131.60634","2017-11-21",0.538415288511928,0,2.38999994657934,0,0,2.38999994657934,0.248475373234021,0,2.06999995373189,0,0,2.38999994657934
"SPY180994","LENG056","-2.67144","131.59814","2017-11-21",0.536748621882514,0,2.37999994680285,0,0,2.37999994680285,0.27249999390915,0,2.05999995395541,0,0,2.37999994680285
"SPY181032","LENG056","-2.67144","131.59814","2017-11-21",0.536748621882514,0,2.37999994680285,0,0,2.37999994680285,0.27249999390915,0,2.05999995395541,0,0,2.37999994680285
"SPY181029","LENG057","-0.95288","130.60258","2017-11-22",0.0344262287387106,0,0.149999996647239,0,0,0.149999996647239,0.0119205295348799,0,0.149999996647239,0,0,0.149999996647239
"SPY181034","LENG057","-0.95288","130.60258","2017-11-22",0.0344262287387106,0,0.149999996647239,0,0,0.149999996647239,0.0119205295348799,0,0.149999996647239,0,0,0.149999996647239
"SPY180997","LENG058","-0.95288","130.60258","2017-11-22",0.0344262287387106,0,0.149999996647239,0,0,0.149999996647239,0.0119205295348799,0,0.149999996647239,0,0,0.149999996647239
"SPY180977","LENG058","-0.95288","130.60258","2017-11-22",0.0344262287387106,0,0.149999996647239,0,0,0.149999996647239,0.0119205295348799,0,0.149999996647239,0,0,0.149999996647239
"SPY191038","NOUMEA_BAIE","-22.22650001","166.368821","2019-10-10",0.0344262287387106,0,0.149999996647239,0,0,0.149999996647239,1.61083138601346,0,9.42999978922307,0,0,12.7899997141212
"SPY191033","NOUMEA_BAIE","-22.21940196","166.369674","2019-10-10",0.0344262287387106,0,0.149999996647239,0,0,0.149999996647239,1.61083138601346,0,9.42999978922307,0,0,12.7899997141212
"SPY191025","NOUMEA_BAIE","-22.22150599","166.379831","2019-10-10",0.0344262287387106,0,0.149999996647239,0,0,0.149999996647239,1.61083138601346,0,9.42999978922307,0,0,12.7899997141212
"SPY190484","NOUMEA_LAGON","-22.29461798","166.366385","2019-10-07",0.0321311468227965,0,0.139999996870756,0,0,0.139999996870756,1.57898905143861,0,9.25999979302287,0,0,12.8299997132272
"SPY190479","NOUMEA_LAGON","-22.29926499","166.36528","2019-10-07",0.0321311468227965,0,0.139999996870756,0,0,0.139999996870756,1.57898905143861,0,9.25999979302287,0,0,12.8299997132272
"SPY190459","NOUMEA_LAGON","-22.28809602","166.356277","2019-10-07",0.0321311468227965,0,0.139999996870756,0,0,0.139999996870756,1.57898905143861,0,9.25999979302287,0,0,12.8299997132272
"SPY191039","NOUMEA_FONDS_BLANCS","-22.28450504","166.221832","2019-10-09",0,0,0,0,0,0,1.53507741835616,0,9.28999979235232,0,0,12.4899997208267
"SPY191028","NOUMEA_FONDS_BLANCS","-22.28308397","166.21072","2019-10-09",0,0,0,0,0,0,1.53507741835616,0,9.28999979235232,0,0,12.4899997208267
"SPY191029","NOUMEA_FONDS_BLANCS","-22.27208901","166.201926","2019-10-09",0,0,0,0,0,0,1.53507741835616,0,9.28999979235232,0,0,12.4899997208267
"SPY191034","NOUMEA_BARRIERE_EXTERNE","-22.35017097","166.233112","2019-10-08",0,0,0,0,0,0,1.42746265466089,0,9.05999979749322,0,0,12.0299997311085
"SPY191035","NOUMEA_BARRIERE_EXTERNE","-22.34168102","166.229977","2019-10-08",0,0,0,0,0,0,1.512715235993,0,9.23999979346991,0,0,12.5999997183681
"SPY191030","NOUMEA_BARRIERE_EXTERNE","-22.32065602","166.217878","2019-10-08",0,0,0,0,0,0,1.512715235993,0,9.23999979346991,0,0,12.5999997183681
"SPY190447","STVINCENT_BAIE","-21.98009997","166.04873","2019-10-20",0.0734426213092492,0,0.319999992847443,0,0,0.319999992847443,1.57336370485539,0,8.43849981138482,0,0,10.5699997637421
"SPY191043","STVINCENT_BAIE","-21.97654202","166.033312","2019-10-20",0.0734426213092492,0,0.319999992847443,0,0,0.319999992847443,1.57336370485539,0,8.43849981138482,0,0,10.5699997637421
"SPY191588","STVINCENT_BAIE","-21.97167397","166.037934","2019-10-20",0.0734426213092492,0,0.319999992847443,0,0,0.319999992847443,1.57336370485539,0,8.43849981138482,0,0,10.5699997637421
"SPY191026","STVINCENT_LAGON","-22.022961","165.984781","2019-10-17",0,0,0,0,0,0,1.46175325116508,0,7.98999982140958,0,0,10.5199997648597
"SPY191027","STVINCENT_LAGON","-22.020646","165.994456","2019-10-17",0,0,0,0,0,0,1.46175325116508,0,7.98999982140958,0,0,10.5199997648597
"SPY191020","STVINCENT_LAGON","-22.01984603","166.000649","2019-10-17",0.0344262287387106,0,0.149999996647239,0,0,0.149999996647239,1.52858363230979,0,8.21499981638044,0,0,10.629999762401
"SPY190431","STVINCENT_FONDS_BLANCS","-22.03110502","165.96515","2019-10-16",0,0,0,0,0,0,1.46258853873717,0,7.99399982132017,0,0,10.5199997648597
"SPY190418","STVINCENT_FONDS_BLANCS","-22.03445401","165.96985","2019-10-16",0,0,0,0,0,0,1.46258853873717,0,7.99399982132017,0,0,10.5199997648597
"SPY190420","STVINCENT_FONDS_BLANCS","-22.05089402","165.980551","2019-10-16",0,0,0,0,0,0,1.39794854018199,0,7.90999982319772,0,0,10.6499997619539
"SPY190423","STVINCENT_BARRIERE_EXTERNE","-22.07648397","165.978274","2019-10-21",0,0,0,0,0,0,1.39396578080825,0,7.90999982319772,0,0,10.6499997619539
"SPY190439","STVINCENT_BARRIERE_EXTERNE","-22.06782396","165.973843","2019-10-21",0,0,0,0,0,0,1.39396578080825,0,7.90999982319772,0,0,10.6499997619539
"SPY190445","STVINCENT_BARRIERE_EXTERNE","-22.05091104","165.961204","2019-10-21",0,0,0,0,0,0,1.39396578080825,0,7.90999982319772,0,0,10.6499997619539
"SPY191037","BOURAIL_BAIE","-21.62330196","165.450172","2019-10-24",0,0,0,0,0,0,1.01540953361782,0,6.57999985292554,0,0,8.09999981895089
"SPY191036","BOURAIL_BAIE","-21.62211701","165.44939","2019-10-24",0,0,0,0,0,0,1.01032989778142,0,6.57999985292554,0,0,8.10999981872737
"SPY191031","BOURAIL_BAIE","-21.64239502","165.467292","2019-10-27",0,0,0,0,0,0,1.01367970477009,0,6.57999985292554,0,0,8.09999981895089
"SPY191032","BOURAIL_LAGON","-21.74434997","165.561206","2019-10-23",0,0,0,0,0,0,1.1450654268816,0,6.96999984420836,0,0,8.96999979950488
"SPY191042","BOURAIL_LAGON","-21.74347197","165.554044","2019-10-23",0,0,0,0,0,0,1.1450654268816,0,6.96999984420836,0,0,8.96999979950488
"SPY191024","BOURAIL_LAGON","-21.73816597","165.545243","2019-10-23",0,0,0,0,0,0,1.09107567282371,0,6.87999984622002,0,0,8.81999980285764
"SPY191573","BOURAIL_FONDS_BLANCS","-21.70477096","165.488727","2019-10-27",0,0,0,0,0,0,1.03883018688823,0,6.66999985091388,0,0,8.55999980866909
"SPY191575","BOURAIL_FONDS_BLANCS","-21.696566","165.481624","2019-10-27",0,0,0,0,0,0,1.03488356573851,0,6.61999985203147,0,0,8.48999981023371
"SPY191022","BOURAIL_FONDS_BLANCS","-21.68916897","165.474884","2019-10-27",0,0,0,0,0,0,1.03488356573851,0,6.61999985203147,0,0,8.48999981023371
"SPY191017","BOURAIL_BARRIERE_EXTERNE","-21.68929503","165.461305","2019-10-28",0,0,0,0,0,0,1.0342962311382,0,6.61999985203147,0,0,8.48999981023371
"SPY191018","BOURAIL_BARRIERE_EXTERNE","-21.67557604","165.455735","2019-10-28",0,0,0,0,0,0,1.0342962311382,0,6.61999985203147,0,0,8.48999981023371
"SPY191023","BOURAIL_BARRIERE_EXTERNE","-21.662742","165.446166","2019-10-28",0,0,0,0,0,0,1.02072642440406,0,6.5999998524785,0,0,8.47999981045723
"SPY190436","NEPOUI_BAIE","-21.35807399","164.979331","2019-11-17",0,0,0,0,0,0,1.02902915769525,0,5.88999986834824,0,0,9.48999978788197
"SPY190444","NEPOUI_BAIE","-21.35108398","164.977454","2019-11-17",0,0,0,0,0,0,1.02902915769525,0,5.88999986834824,0,0,9.48999978788197
"SPY190435","NEPOUI_BAIE","-21.35615897","164.981901","2019-11-17",0,0,0,0,0,0,1.02902915769525,0,5.88999986834824,0,0,9.48999978788197
"SPY191021","NEPOUI_LAGON","-21.39155801","164.975569","2019-11-20",0,0,0,0,0,0,1.02729969692602,0,5.88999986834824,0,0,9.48999978788197
"SPY191041","NEPOUI_LAGON","-21.386507","164.982904","2019-11-20",0,0,0,0,0,0,1.02729969692602,0,5.88999986834824,0,0,9.48999978788197
"SPY190434","NEPOUI_LAGON","-21.37910502","164.98312","2019-11-20",0,0,0,0,0,0,1.02729969692602,0,5.88999986834824,0,0,9.48999978788197
"SPY191019","NEPOUI_FONDS_BLANCS","-21.39020098","164.951005","2019-11-19",0,0,0,0,0,0,1.02787553756331,0,5.88999986834824,0,0,9.48999978788197
"SPY190443","NEPOUI_FONDS_BLANCS","-21.38586997","164.945605","2019-11-19",0,0,0,0,0,0,1.02081275745211,0,6.12999986298382,0,0,9.48999978788197
"SPY190425","NEPOUI_FONDS_BLANCS","-21.38726497","164.937613","2019-11-19",0,0,0,0,0,0,1.02081275745211,0,6.12999986298382,0,0,9.48999978788197
"SPY190433","NEPOUI_BARRIERE_EXTERNE","-21.39848499","164.918786","2019-11-18",0,0,0,0,0,0,1.02138528283487,0,6.12999986298382,0,0,9.48999978788197
"SPY190440","NEPOUI_BARRIERE_EXTERNE","-21.38815798","164.897325","2019-11-18",0,0,0,0,0,0,1.02944473301928,0,6.18999986164272,0,0,9.59999978542328
"SPY190437","NEPOUI_BARRIERE_EXTERNE","-21.38651504","164.895984","2019-11-18",0,0,0,0,0,0,1.02944473301928,0,6.18999986164272,0,0,9.59999978542328
"SPY191088","GATOPE_BAIE","-20.95572998","164.613488","2019-12-02",0,0,0,0,0,0,0.892092356242708,0,5.30999988131225,0,0,8.09999981895089
"SPY191049","GATOPE_BAIE","-20.95155001","164.620238","2019-12-02",0,0,0,0,0,0,0.892092356242708,0,5.30999988131225,0,0,8.09999981895089
"SPY191050","GATOPE_BAIE","-20.96201196","164.63046","2019-12-02",0,0,0,0,0,0,0.892092356242708,0,5.30999988131225,0,0,8.09999981895089
"SPY191016","GATOPE_LAGON","-20.96982297","164.608105","2019-12-01",0,0,0,0,0,0,0.892589066908767,0,5.30999988131225,0,0,8.09999981895089
"SPY190446","GATOPE_LAGON","-20.96426703","164.605733","2019-12-01",0,0,0,0,0,0,0.892589066908767,0,5.30999988131225,0,0,8.09999981895089
"SPY190442","GATOPE_LAGON","-20.959544","164.601102","2019-12-01",0,0,0,0,0,0,0.892589066908767,0,5.30999988131225,0,0,8.09999981895089
"SPY190428","GATOPE_FONDS_BLANCS","-20.97107003","164.606232","2019-12-03",0,0,0,0,0,0,0.891596198091294,0,5.30999988131225,0,0,8.09999981895089
"SPY190417","GATOPE_FONDS_BLANCS","-20.95967903","164.595707","2019-12-03",0,0,0,0,0,0,0.878598423075921,0,5.39999987930059,0,0,7.85999982431531
"SPY190426","GATOPE_FONDS_BLANCS","-20.95097702","164.586165","2019-12-03",0,0,0,0,0,0,0.878598423075921,0,5.39999987930059,0,0,7.85999982431531
"SPY190429","GATOPE_BARRIERE_EXTERNE","-21.00414301","164.590195","2019-12-02",0,0,0,0,0,0,0.842248172604447,0,5.38999987952411,0,0,7.90999982319772
"SPY190419","GATOPE_BARRIERE_EXTERNE","-21.00147497","164.581627","2019-12-02",0,0,0,0,0,0,0.842248172604447,0,5.38999987952411,0,0,7.90999982319772
"SPY190432","GATOPE_BARRIERE_EXTERNE","-20.99376303","164.575358","2019-12-02",0,0,0,0,0,0,0.879087348186147,0,5.39999987930059,0,0,7.85999982431531
"SPY190427","GOLONE_BAIE","-20.33672299","164.12554","2019-12-08",0,0,0,0,0,0,0.91631168223653,0,4.54999989829957,0,0,9.83999978005886
"SPY190441","GOLONE_BAIE","-20.34456401","164.128379","2019-12-08",0,0,0,0,0,0,0.91631168223653,0,4.54999989829957,0,0,9.83999978005886
"SPY190422","GOLONE_BAIE","-20.34452403","164.1217","2019-12-08",0,0,0,0,0,0,0.91631168223653,0,4.54999989829957,0,0,9.83999978005886
"SPY191093","GOLONE_LAGON","-20.39139303","164.02002","2019-12-10",0,0,0,0,0,0,0.855922418541773,0,4.62199989669024,0,0,8.3799998126924
"SPY191076","GOLONE_LAGON","-20.38958204","164.029432","2019-12-10",0,0,0,0,0,0,0.855922418541773,0,4.62199989669024,0,0,8.3799998126924
"SPY190438","GOLONE_LAGON","-20.37757698","164.027466","2019-12-10",0,0,0,0,0,0,0.855922418541773,0,4.62199989669024,0,0,8.3799998126924
"SPY191087","GOLONE_FONDS_BLANCS","-20.37520699","163.940367","2019-12-10",0,0,0,0,0,0,0.654565082322238,0,4.34999990276992,0,0,7.63999982923269
"SPY191077","GOLONE_FONDS_BLANCS","-20.36849703","163.935579","2019-12-10",0,0,0,0,0,0,0.654565082322238,0,4.34999990276992,0,0,7.63999982923269
"SPY190430","GOLONE_FONDS_BLANCS","-20.36162001","163.932218","2019-12-10",0,0,0,0,0,0,0.654565082322238,0,4.34999990276992,0,0,7.63999982923269
"SPY191078","GOLONE_BARRIERE_EXTERNE","-20.38080602","163.934214","2019-12-09",0,0,0,0,0,0,0.654927923276962,0,4.34999990276992,0,0,7.63999982923269
"SPY191079","GOLONE_BARRIERE_EXTERNE","-20.37345199","163.929701","2019-12-09",0,0,0,0,0,0,0.654927923276962,0,4.34999990276992,0,0,7.63999982923269
"SPY190424","GOLONE_BARRIERE_EXTERNE","-20.364925","163.924875","2019-12-09",0,0,0,0,0,0,0.654927923276962,0,4.34999990276992,0,0,7.63999982923269
"SPY190389","SM00101","-22.1632167","166.0911167","2019-04-05",0.245601087406563,0,1.66999996267259,0,0,2.30999994836748,1.52823904039132,0,8.2699998151511,0,0,11.0499997530133
"SPY190521","SM00102","-22.1493167","166.0713333","2019-04-05",0.247513655669824,0,1.75999996066093,0,0,2.07999995350838,1.53685729212671,0,8.05999981984496,0,0,10.7599997594953
"SPY190476","SM00103","-22.0399","165.95378","2019-04-05",0.2628961689872,0,2.02999995462596,0,0,2.02999995462596,1.64494212261571,0,8.22999981604517,0,0,10.5199997648597
"SPY190473","SM00104","-22.13581","166.04781","2019-04-05",0.240491797903278,0,1.70999996177852,0,0,2.01999995484948,1.53346397600718,0,8.05999981984496,0,0,10.7599997594953
"SPY190529","SM00105","-22.13098","166.03284","2019-04-05",0.240491797903278,0,1.70999996177852,0,0,2.01999995484948,1.53346397600718,0,8.05999981984496,0,0,10.7599997594953
"SPY190474","SM00106","-22.12209","166.0147","2019-04-05",0.240491797903278,0,1.70999996177852,0,0,2.01999995484948,1.53346397600718,0,8.05999981984496,0,0,10.7599997594953
"SPY190400","SM00107","-22.1","165.98333","2019-04-05",0.224945350163336,0,1.59999996423721,0,0,1.88999995775521,1.46185086706802,0,7.93999982252717,0,0,10.4599997662008
"SPY190466","SM00108","-22.08215","165.976","2019-04-05",0.239863382616777,0,1.74999996088445,0,0,1.88999995775521,1.57224289544889,0,7.90999982319772,0,0,10.6499997619539
"SPY190388","SM00109","-22.0685","165.97032","2019-04-05",0.239863382616777,0,1.74999996088445,0,0,1.88999995775521,1.57224289544889,0,7.90999982319772,0,0,10.6499997619539
"SPY190414","SM00110","-22.03333","165.95","2019-04-05",0.236038246090254,0,1.74999996088445,0,0,1.74999996088445,1.53843826895513,0,7.94999982230365,0,0,10.1099997740239
"SPY190524","SM00201","-21.46667","165.03333","2019-04-07",0.149207646938173,0,1.11999997496605,0,0,1.26999997161329,1.10012192662987,0,5.80999987013638,0,0,9.18999979458749
"SPY190413","SM00202","-21.45483","165.04361","2019-04-07",0.149207646938173,0,1.11999997496605,0,0,1.26999997161329,1.10012192662987,0,5.80999987013638,0,0,9.18999979458749
"SPY190537","SM00203","-21.44233","165.03484","2019-04-07",0.173442619074075,0,1.3199999704957,0,0,1.45999996736646,1.13509625190718,0,5.78999987058342,0,0,9.14999979548156
"SPY190399","SM00204","-21.4381","165.02058","2019-04-07",0.173442619074075,0,1.3199999704957,0,0,1.45999996736646,1.13509625190718,0,5.78999987058342,0,0,9.14999979548156
"SPY190475","SM00205","-21.44214","165.00621","2019-04-07",0.173442619074075,0,1.3199999704957,0,0,1.45999996736646,1.13509625190718,0,5.78999987058342,0,0,9.14999979548156
"SPY190467","SM00206","-21.4406667","165.0345","2019-04-07",0.173442619074075,0,1.3199999704957,0,0,1.45999996736646,1.13509625190718,0,5.78999987058342,0,0,9.14999979548156
"SPY190478","SM00207","-21.40673","164.92316","2019-04-07",0.141885242730257,0,1.05999997630715,0,0,1.22999997250736,1.12548777972144,0,6.08999986387789,0,0,9.55999978631735
"SPY190401","SM00208","-21.39759","164.90327","2019-04-07",0.154398903652741,0,1.15999997407198,0,0,1.3199999704957,1.1688895759272,0,6.12999986298382,0,0,9.48999978788197
"SPY190520","SM00209","-21.38347","164.88029","2019-04-08",0.148661198862956,0,1.10999997518957,0,0,1.40999996848404,1.1773572539919,0,6.18999986164272,0,0,9.59999978542328
"SPY190516","SM00210","-21.37535","164.87529","2019-04-08",0.148661198862956,0,1.10999997518957,0,0,1.40999996848404,1.1773572539919,0,6.18999986164272,0,0,9.59999978542328
"SPY190460","SM00210","-21.37535","164.87529","2019-04-08",0.148661198862956,0,1.10999997518957,0,0,1.40999996848404,1.1773572539919,0,6.18999986164272,0,0,9.59999978542328
"SPY190500","SM00210","-21.37535","164.87529","2019-04-08",0.148661198862956,0,1.10999997518957,0,0,1.40999996848404,1.1773572539919,0,6.18999986164272,0,0,9.59999978542328
"SPY190415","SM00301","-23.3911667","168.065","2019-04-16",0.0396721302607997,0,0.179999995976686,0,0,0.179999995976686,1.09570514462204,0,6.8899998459965,0,0,10.0199997760355
"SPY190517","SM00302","-23.4006667","168.0506667","2019-04-16",0.0610928948093307,0,0.289999993517995,0,0,0.289999993517995,1.11353539310671,0,7.01999984309077,0,0,10.4199997670949
"SPY190394","SM00303","-23.4105","168.0671667","2019-04-16",0.0610928948093307,0,0.289999993517995,0,0,0.289999993517995,1.11353539310671,0,7.01999984309077,0,0,10.4199997670949
"SPY190470","SM00304","-23.42","168.0816667","2019-04-16",0.0610928948093307,0,0.289999993517995,0,0,0.289999993517995,1.11353539310671,0,7.01999984309077,0,0,10.4199997670949
"SPY190412","SM00305","-23.4048333","168.0825","2019-04-16",0.0610928948093307,0,0.289999993517995,0,0,0.289999993517995,1.11353539310671,0,7.01999984309077,0,0,10.4199997670949
"SPY182611","SM00306","-23.4368166666667","168.082233333333","2019-06-04",0.0677868837307467,0,0.289999993517995,0,0,0.289999993517995,1.08674502521431,0,7.01999984309077,0,0,10.4199997670949
"SPY191578","SM00307","-23.4514666666667","168.069933333333","2019-06-04",0.0700819656466607,0,0.299999993294477,0,0,0.299999993294477,1.09826111406581,0,6.94249984482303,0,0,10.7299997601658
"SPY191581","SM00308","-23.4669","168.07849","2019-06-04",0.0700819656466607,0,0.299999993294477,0,0,0.299999993294477,1.09826111406581,0,6.94249984482303,0,0,10.7299997601658
"SPY191580","SM00309","-23.470375","168.098366666667","2019-06-04",0.0700819656466607,0,0.299999993294477,0,0,0.299999993294477,1.09826111406581,0,6.94249984482303,0,0,10.7299997601658
"SPY191579","SM00310","-23.4501333333333","168.092383333333","2019-06-04",0.0700819656466607,0,0.299999993294477,0,0,0.299999993294477,1.09826111406581,0,6.94249984482303,0,0,10.7299997601658
"SPY182043","SM00401","-22.3744","167.40445","2019-06-07",0.00243169393471844,0,0,0,0,0.449999989941716,1.25734401142675,0,7.68999982811511,0,0,9.46999978832901
"SPY182605","SM00402","-22.3808666666667","167.3998","2019-06-07",0.00524590152208922,0,0,0,0,0.609999986365438,1.4152130628703,0,8.06999981962144,0,0,9.72999978251755
"SPY190544","SM00403","-22.3847833333333","167.394966666667","2019-06-07",0.00524590152208922,0,0,0,0,0.609999986365438,1.4152130628703,0,8.06999981962144,0,0,9.72999978251755
"SPY191599","SM00404","-22.3901166666667","167.395166666667","2019-06-06",0.00691256815150299,0,0,0,0,0.609999986365438,1.41608773101793,0,8.06999981962144,0,0,9.72999978251755
"SPY191596","SM00405","-22.39565","167.40425","2019-06-06",0.0036612021039581,0,0,0,0,0.449999989941716,1.25812110908523,0,7.68999982811511,0,0,9.46999978832901
"SPY191598","SM00406","-22.3912","167.411583333333","2019-06-06",0.0036612021039581,0,0,0,0,0.449999989941716,1.25812110908523,0,7.68999982811511,0,0,9.46999978832901
"SPY182042","SM00407","-22.3854666666667","167.414816666667","2019-06-06",0.0036612021039581,0,0,0,0,0.449999989941716,1.25812110908523,0,7.68999982811511,0,0,9.46999978832901
"SPY191594","SM00408","-22.37795","167.410866666667","2019-06-07",0.00243169393471844,0,0,0,0,0.449999989941716,1.25734401142675,0,7.68999982811511,0,0,9.46999978832901
"SPY182041","SM00409","-22.386925","167.401833333333","2019-06-06",0.0036612021039581,0,0,0,0,0.449999989941716,1.25812110908523,0,7.68999982811511,0,0,9.46999978832901
"SPY190548","SM00410","-22.38155","167.4081667","2019-06-06",0.0036612021039581,0,0,0,0,0.449999989941716,1.25812110908523,0,7.68999982811511,0,0,9.46999978832901
"SPY190526","SM00501","-23.6618","168.000383333333","2019-06-12",0.0711202169895742,0,0.30999999307096,0,0,0.30999999307096,0.990067711860409,0,6.37499985750764,0,0,9.43999978899956
"SPY190533","SM00502","-23.6706666666667","168.000916666667","2019-06-12",0.0711202169895742,0,0.30999999307096,0,0,0.30999999307096,0.990067711860409,0,6.37499985750764,0,0,9.43999978899956
"SPY190489","SM00503","-23.6789666666667","168.003366666667","2019-06-12",0.0711202169895742,0,0.30999999307096,0,0,0.30999999307096,0.990067711860409,0,6.37499985750764,0,0,9.43999978899956
"SPY190496","SM00504","-23.661","168.014166666667","2019-06-11",0.0711202169895742,0,0.30999999307096,0,0,0.30999999307096,0.990677735096306,0,6.37999985739587,0,0,9.43999978899956
"SPY190509","SM00505","-23.6694833333333","168.013533333333","2019-06-11",0.0711202169895742,0,0.30999999307096,0,0,0.30999999307096,0.990677735096306,0,6.37999985739587,0,0,9.43999978899956
"SPY190450","SM00506","-23.6787333333333","168.0125","2019-06-12",0.0711202169895742,0,0.30999999307096,0,0,0.30999999307096,0.990067711860409,0,6.37499985750764,0,0,9.43999978899956
"SPY190411","SM00507","-23.69304","168.01192","2019-06-12",0.0711202169895742,0,0.30999999307096,0,0,0.30999999307096,0.990067711860409,0,6.37499985750764,0,0,9.43999978899956
"SPY190498","SM00508","-23.6962","168.012383333333","2019-06-13",0.0711202169895742,0,0.30999999307096,0,0,0.30999999307096,0.989458439422341,0,6.3699998576194,0,0,9.43999978899956
"SPY190540","SM00509","-23.6882833333333","168.002733333333","2019-06-12",0.0711202169895742,0,0.30999999307096,0,0,0.30999999307096,0.990067711860409,0,6.37499985750764,0,0,9.43999978899956
"SPY190510","SM00510","-23.70904","168.01141","2019-06-13",0.068852457477421,0,0.299999993294477,0,0,0.299999993294477,1.00287997758389,0,6.73199984952807,0,0,8.95999979972839
"SPY190511","SM00601","-23.6952166666667","167.75485","2019-06-18",0.0757103808214022,0,0.329999992623925,0,0,0.329999992623925,0.86995090080048,0,4.89999989047647,0,0,8.48999981023371
"SPY190490","SM00602","-23.6405833333333","167.684766666667","2019-06-13",0.0711475393933351,0,0.30999999307096,0,0,0.30999999307096,0.867753826758036,0,4.95599988922476,0,0,9.41999978944659
"SPY190449","SM00603","-23.6223333","167.7141667","2019-06-14",0.0734426213092492,0,0.319999992847443,0,0,0.319999992847443,0.862060251334158,0,4.65249989600852,0,0,8.75999980419874
"SPY190518","SM00604","-23.5963333","167.6903333","2019-06-14",0.0665573755615071,0,0.289999993517995,0,0,0.289999993517995,0.864600226677139,0,4.87499989103526,0,0,9.16999979503453
"SPY190501","SM00605","-23.6161667","167.6881667","2019-06-14",0.0711475393933351,0,0.30999999307096,0,0,0.30999999307096,0.86722015281784,0,4.952499889303,0,0,9.41999978944659
"SPY190505","SM00606","-23.6618333333333","167.699833333333","2019-06-13",0.0734152989054883,0,0.319999992847443,0,0,0.319999992847443,0.820461520122794,0,4.80799989253282,0,0,9.09999979659915
"SPY190525","SM00607","-23.6864166666667","167.721016666667","2019-06-13",0.0734426213092492,0,0.319999992847443,0,0,0.319999992847443,0.845064596495949,0,4.71199989467858,0,0,8.80999980308115
"SPY190504","SM00608","-23.67705","167.742033333333","2019-06-13",0.0734426213092492,0,0.319999992847443,0,0,0.319999992847443,0.845064596495949,0,4.71199989467858,0,0,8.80999980308115
"SPY190453","SM00609","-23.6438666666667","167.725216666667","2019-06-13",0.0734426213092492,0,0.319999992847443,0,0,0.319999992847443,0.862590749950363,0,4.65399989597499,0,0,8.75999980419874
"SPY190410","SM00610","-23.6641666666667","167.720216666667","2019-06-13",0.0734426213092492,0,0.319999992847443,0,0,0.319999992847443,0.845064596495949,0,4.71199989467858,0,0,8.80999980308115
"SPY190405","SM00701","-24.7063","168.139883333333","2019-06-16",0,0,0,0,0,0,0.818722340422488,0,4.59999989718199,0,0,5.65999987348914
"SPY190386","SM00702","-24.7215666666667","168.116566666667","2019-06-16",0,0,0,0,0,0,0.818722340422488,0,4.59999989718199,0,0,5.65999987348914
"SPY191583","SM00703","-24.7288833333333","168.148083333333","2019-06-15",0,0,0,0,0,0,0.81922555021992,0,4.59999989718199,0,0,5.65999987348914
"SPY191589","SM00704","-24.7195333333333","168.160616666667","2019-06-16",0,0,0,0,0,0,0.860853789112226,0,4.83299989197403,0,0,5.57999987527728
"SPY190457","SM00705","-24.7433833333333","168.13055","2019-06-16",0,0,0,0,0,0,0.818722340422488,0,4.59999989718199,0,0,5.65999987348914
"SPY190487","SM00706","-24.7583333333333","168.148133333333","2019-06-15",0.0607377035604393,0,0.289999993517995,0,0,0.289999993517995,0.875679144532761,0,5.26999988220632,0,0,5.48999987728894
"SPY190451","SM00707","-24.7716333333333","168.136366666667","2019-06-15",0.0607377035604393,0,0.289999993517995,0,0,0.289999993517995,0.875679144532761,0,5.26999988220632,0,0,5.48999987728894
"SPY190503","SM00708","-24.8028166666667","168.14795","2019-06-15",0.068852457477421,0,0.299999993294477,0,0,0.299999993294477,0.899219402150419,0,5.54999987594783,0,0,6.03999986499548
"SPY190462","SM00709","-24.7782333333333","168.1586","2019-06-15",0.0321311468227965,0,0.139999996870756,0,0,0.139999996870756,0.876379820608065,0,5.20999988354743,0,0,5.62999987415969
"SPY190387","SM00710","-24.7416","168.159233333333","2019-06-15",0,0,0,0,0,0,0.861382894084022,0,4.83399989195168,0,0,5.57999987527728
