"latitude_start","longitude_start","date","mean_npp_1year","median_npp_1year","q95_npp_1year","q05_npp_1year","min_npp_1year","max_npp_1year","mean_npp_5year","median_npp_5year","q95_npp_5year","q05_npp_5year","min_npp_5year","max_npp_5year"
40.07145,4.096724,2018-03-13,529.665189107259,511.949676513672,767.487844848633,363.317697143555,359.745483398438,783.695556640625,533.39124806722,515.881912231445,680.881652832031,427.082905578613,421.320678710938,749.011291503906
40.071488,4.096939,2018-03-13,529.665189107259,511.949676513672,767.487844848633,363.317697143555,359.745483398438,783.695556640625,533.39124806722,515.881912231445,680.881652832031,427.082905578613,421.320678710938,749.011291503906
39.957735,4.285683,2018-03-13,529.880465189616,521.242248535156,729.970275878906,362.135749816895,354.458526611328,778.796203613281,526.508600870768,502.596755981445,711.810864257812,403.380207824707,390.906463623047,737.923645019531
39.957858,4.285778,2018-03-13,529.880465189616,521.242248535156,729.970275878906,362.135749816895,354.458526611328,778.796203613281,526.508600870768,502.596755981445,711.810864257812,403.380207824707,390.906463623047,737.923645019531
39.829577,4.303324,2018-03-15,506.670354207357,505.996398925781,710.452890014648,350.424368286133,346.363586425781,757.609985351562,489.289344787598,506.165084838867,643.74075012207,362.210717773438,346.781311035156,665.45947265625
39.848846,4.160777,2018-03-15,497.399320613977,490.896650140936,733.093404541016,321.750791084983,317.744785378196,781.114208984375,500.696788649126,504.3729607322,652.889015003551,374.12227415605,348.663707108931,659.533726917614
39.771142,3.405029,2018-03-18,563.465077718099,565.810760498047,774.855947875977,395.925779724121,385.019622802734,781.539367675781,624.557299296061,581.461883544922,915.011395263672,472.951037597656,448.119598388672,1011.93096923828
39.786777,3.323661,2018-03-18,606.428705851237,609.848327636719,853.734234619141,422.697344970703,393.467315673828,890.649963378906,675.96918741862,660.550567626953,959.009783935547,478.212268066406,444.789428710938,1057.48120117188
39.746475,3.468065,2018-03-18,512.594505310059,525.315856933594,694.45632019043,352.15066986084,345.272094726562,710.244079589844,523.240994771322,515.725570678711,684.611801147461,394.816590881348,370.569946289062,712.616516113281
39.689585,3.474012,2018-03-18,512.594505310059,525.315856933594,694.45632019043,352.15066986084,345.272094726562,710.244079589844,523.240994771322,515.725570678711,684.611801147461,394.816590881348,370.569946289062,712.616516113281
39.688479,3.471091,2018-03-18,512.594505310059,525.315856933594,694.45632019043,352.15066986084,345.272094726562,710.244079589844,523.240994771322,515.725570678711,684.611801147461,394.816590881348,370.569946289062,712.616516113281
42.349021,3.203946,2018-04-04,864.564982096354,697.211547851562,1515.00765991211,635.390390014648,618.527404785156,1836.49951171875,1133.18767038981,961.458435058594,2291.98925170898,594.891770935059,507.297271728516,2746.37109375
42.401302,3.171352,2018-04-04,864.564982096354,697.211547851562,1515.00765991211,635.390390014648,618.527404785156,1836.49951171875,1133.18767038981,961.458435058594,2291.98925170898,594.891770935059,507.297271728516,2746.37109375
42.460386,3.167352,2018-04-04,822.812194824219,744.033142089844,1205.90319824219,593.002630615234,576.311218261719,1338.75317382812,1026.28056335449,876.461029052734,1948.72056884766,599.746704101562,534.853149414062,2233.15502929688
42.517347,3.13962,2018-04-04,967.311457316081,856.530029296875,1566.46497192383,690.773977661133,665.484619140625,2083.17822265625,1260.56539916992,1204.06042480469,2332.4785949707,733.569241333008,690.556213378906,2829.15551757812
42.570987,3.0496,2018-04-05,1010.03674825033,878.205505371094,1703.59755859375,738.370520019531,729.537353515625,2562.61376953125,1296.15365600586,1203.16497802734,2468.97020263672,765.897775268555,712.458312988281,2854.02001953125
42.58508,8.725903,2018-05-18,585.634857177734,464.79866027832,1128.57769165039,382.063401794434,374.012115478516,1446.27661132812,547.718569437663,539.168762207031,745.653045654297,369.398181152344,366.528472900391,763.074523925781
42.577371,8.709377,2018-05-18,587.28057607015,491.365631103516,1103.94668273926,399.974548339844,391.329437255859,1388.98059082031,541.624221801758,525.011535644531,739.788967895508,364.281086730957,357.594360351562,754.786437988281
42.584973,8.80077,2018-05-19,595.042035420736,465.934356689453,1181.09942321777,387.672404479981,380.175415039062,1470.18884277344,553.885238647461,547.486785888672,770.741586303711,380.288801574707,360.061614990234,793.375610351562
42.592608,8.810375,2018-05-19,595.042035420736,465.934356689453,1181.09942321777,387.672404479981,380.175415039062,1470.18884277344,553.885238647461,547.486785888672,770.741586303711,380.288801574707,360.061614990234,793.375610351562
42.607429,8.840922,2018-05-18,566.43769485538,440.064888676511,1096.70547238121,368.304585517207,366.838850576666,1360.33783886101,561.656727078595,555.802877305429,779.635333522362,370.954944658883,367.892913432061,820.442451573625
42.609901,8.860081,2018-05-18,565.637579748641,440.711504651355,1091.98134825075,368.042192632502,366.696170162845,1350.56582047103,559.690432593936,554.208376797763,776.501119995117,370.185574003938,367.153556922813,814.379037039621
42.629439,8.879176,2018-05-18,563.241283399794,438.322605183919,1080.74244616699,367.875151326497,366.971026611328,1335.36298258464,559.091249186198,553.504684041341,774.406064168294,370.702487080892,367.520043538411,812.798103841146
42.628935,8.898822,2018-05-18,559.874445109607,437.534392892498,1064.43467745846,367.45744430333,366.874802262816,1303.72658256635,556.141097116688,551.931788405327,768.015283537564,369.779545990408,366.351432068707,802.136024788634
43.328101,5.169124,2018-06-04,881.046056111654,901.220489501953,1325.36066894531,566.095953369141,469.23828125,1451.86389160156,932.891731262207,912.007232666016,1388.77318725586,529.909104919434,506.407196044922,1488.95288085938
43.326564,5.162342,2018-06-04,967.054117838542,948.190521240234,1520.31856689453,565.912713623047,451.409118652344,1528.591796875,997.666875203451,1015.62115478516,1448.55111083984,524.582409667969,500.925964355469,1461.80065917969
43.331557,5.243485,2018-06-04,881.046056111654,901.220489501953,1325.36066894531,566.095953369141,469.23828125,1451.86389160156,932.891731262207,912.007232666016,1388.77318725586,529.909104919434,506.407196044922,1488.95288085938
43.328215,5.228154,2018-06-04,881.046056111654,901.220489501953,1325.36066894531,566.095953369141,469.23828125,1451.86389160156,932.891731262207,912.007232666016,1388.77318725586,529.909104919434,506.407196044922,1488.95288085938
43.346751,5.27374,2018-06-04,905.877072652181,905.601226806641,1417.08018798828,584.025672912598,464.078826904297,1532.01904296875,977.110862731934,939.095123291016,1541.46333007812,530.262199401855,501.335418701172,1610.16149902344
43.357043,5.28961,2018-06-04,905.877072652181,905.601226806641,1417.08018798828,584.025672912598,464.078826904297,1532.01904296875,977.110862731934,939.095123291016,1541.46333007812,530.262199401855,501.335418701172,1610.16149902344
42.996874,6.247296,2018-06-14,647.981369018555,553.822418212891,1067.00022583008,428.168603515625,420.896881103516,1269.51281738281,645.963554382324,663.486358642578,899.132897949219,471.033807373047,461.094329833984,917.103637695312
42.993934,6.231181,2018-06-14,647.981369018555,553.822418212891,1067.00022583008,428.168603515625,420.896881103516,1269.51281738281,645.963554382324,663.486358642578,899.132897949219,471.033807373047,461.094329833984,917.103637695312
42.989867,6.19165,2018-06-14,647.981369018555,553.822418212891,1067.00022583008,428.168603515625,420.896881103516,1269.51281738281,645.963554382324,663.486358642578,899.132897949219,471.033807373047,461.094329833984,917.103637695312
42.994923,6.178013,2018-06-14,647.981369018555,553.822418212891,1067.00022583008,428.168603515625,420.896881103516,1269.51281738281,645.963554382324,663.486358642578,899.132897949219,471.033807373047,461.094329833984,917.103637695312
43.009209,6.184702,2018-06-14,658.904825883753,549.26656924977,1164.28985048182,464.54625304727,461.319624508128,1497.93594539867,678.399919285494,644.635907341452,1094.5676272224,457.559220100852,454.638539033778,1113.21631846708
43.009663,6.172318,2018-06-14,658.50690644093,551.986798095703,1157.28457669772,464.397047353891,461.212494365986,1485.94303448017,678.131172375801,645.948394305889,1090.8430848107,458.301153846154,454.414250300481,1108.7608201247
43.453856,6.922852,2018-06-20,620.010211217971,485.182614190238,1085.1223450252,443.151761627197,443.082196371896,1346.96303885324,673.781251861936,605.952562059675,1154.98946380615,451.189376722063,442.810303824288,1160.40550449916
43.460438,6.923639,2018-06-20,620.010211217971,485.182614190238,1085.1223450252,443.151761627197,443.082196371896,1346.96303885324,673.781251861936,605.952562059675,1154.98946380615,451.189376722063,442.810303824288,1160.40550449916
43.427908,6.88989,2018-06-20,620.681423672763,484.595509754528,1090.28305064808,443.709981828169,443.671522660689,1353.22264293324,673.017256072073,604.851138583097,1157.87227211692,450.740328202681,443.168318314986,1158.27004616477
43.427372,6.88044,2018-06-20,620.681423672763,484.595509754528,1090.28305064808,443.709981828169,443.671522660689,1353.22264293324,673.017256072073,604.851138583097,1157.87227211692,450.740328202681,443.168318314986,1158.27004616477
43.417858,6.829228,2018-06-20,618.614357147217,484.519922485352,1074.65761383057,444.23264440918,442.67817199707,1308.89515136719,672.457250010173,605.026835327148,1149.0089810791,451.485447357178,444.158157958984,1152.53382446289
43.414792,6.8148,2018-06-20,659.276512145996,510.369064331055,1114.59584960937,473.087153625488,472.093383789062,1204.27941894531,683.952473958333,633.197235107422,1002.97232971191,497.477450561523,485.449859619141,1034.02856445312
42.461737,3.161565,2019-07-10,773.830960477763,691.449951399618,1267.20117096403,552.604595286811,550.806767705661,1343.19566413538,893.801355959764,774.545628789646,1543.79175770318,576.971553130648,564.812280455632,1561.33145915928
42.468838,3.159013,2019-07-10,774.580820064352,691.170396978205,1271.23514159231,553.344806139397,551.703412605054,1347.49030465791,894.301136748959,774.839226000237,1543.00153142756,577.624830534964,565.936529448538,1561.75024968928
42.468482,3.159341,2019-07-10,774.580820064352,691.170396978205,1271.23514159231,553.344806139397,551.703412605054,1347.49030465791,894.301136748959,774.839226000237,1543.00153142756,577.624830534964,565.936529448538,1561.75024968928
42.423661,3.169849,2019-07-10,833.580739339193,752.534210205078,1377.53497314453,547.688531494141,543.834838867188,1423.69482421875,1026.28056335449,876.461029052734,1948.72056884766,599.746704101562,534.853149414062,2233.15502929688
42.409949,3.163444,2019-07-10,760.981457444488,684.292740618596,1234.82945951868,544.19965102399,537.31665189149,1317.49766665599,882.544861757039,763.670226550493,1522.57351599521,574.749277633917,556.245991190926,1537.2992593734
42.359825,3.166933,2019-07-10,923.384419759115,824.846527099609,1474.54757080078,570.749597167969,566.404113769531,1593.45593261719,1133.18767038981,961.458435058594,2291.98925170898,594.891770935059,507.297271728516,2746.37109375
42.351981,3.187986,2019-07-10,923.384419759115,824.846527099609,1474.54757080078,570.749597167969,566.404113769531,1593.45593261719,1133.18767038981,961.458435058594,2291.98925170898,594.891770935059,507.297271728516,2746.37109375
43.689708,7.309035,2019-03-19,617.120775858561,546.253265380859,995.070928955078,399.617039489746,370.950622558594,1155.42150878906,677.351567586263,666.192260742188,919.412042236328,466.179309082031,439.335052490234,1043.21447753906
43.056244,6.673749,2019-07-05,585.196192423503,510.502548217773,898.742944335937,388.178401184082,359.02734375,1019.96356201172,639.455429077148,617.63134765625,973.760314941406,454.241047668457,447.406616210938,974.244384765625
43.056244,6.673749,2019-07-06,585.196192423503,510.502548217773,898.742944335937,388.178401184082,359.02734375,1019.96356201172,639.455429077148,617.63134765625,973.760314941406,454.241047668457,447.406616210938,974.244384765625
43.17588,5.40324,2019-07-01,722.884020473691,677.147279551331,1024.93656040245,545.524301792198,537.082630855936,1111.92017117353,860.559537789072,868.430521360585,1213.47242264009,504.663288879395,490.041003160074,1230.92125519229
43.16821,5.5495,2019-07-01,655.739090431595,609.429650200738,945.89242156498,503.590548076327,502.102343846881,988.25496516152,777.676625044888,783.955838158017,1123.59321100144,473.632196626209,457.775925409226,1156.57542298332
43.169,5.54909,2019-07-01,655.739090431595,609.429650200738,945.89242156498,503.590548076327,502.102343846881,988.25496516152,777.676625044888,783.955838158017,1123.59321100144,473.632196626209,457.775925409226,1156.57542298332
43.16862,5.54848,2019-07-01,655.739090431595,609.429650200738,945.89242156498,503.590548076327,502.102343846881,988.25496516152,777.676625044888,783.955838158017,1123.59321100144,473.632196626209,457.775925409226,1156.57542298332
43.1679,5.54591,2019-07-02,659.577330231667,584.800836801529,952.271074533463,503.634066152573,502.256778717041,995.378678321838,780.865733702978,788.058485984802,1125.53629994392,473.715907120705,458.087636947632,1156.46122455597
43.16812,5.54567,2019-07-02,659.577330231667,584.800836801529,952.271074533463,503.634066152573,502.256778717041,995.378678321838,780.865733702978,788.058485984802,1125.53629994392,473.715907120705,458.087636947632,1156.46122455597
43.16803,5.545709,2019-07-02,659.577330231667,584.800836801529,952.271074533463,503.634066152573,502.256778717041,995.378678321838,780.865733702978,788.058485984802,1125.53629994392,473.715907120705,458.087636947632,1156.46122455597
43.687017,7.308539,2019-03-19,617.120775858561,546.253265380859,995.070928955078,399.617039489746,370.950622558594,1155.42150878906,677.351567586263,666.192260742188,919.412042236328,466.179309082031,439.335052490234,1043.21447753906
43.686972,7.30875,2019-03-19,617.120775858561,546.253265380859,995.070928955078,399.617039489746,370.950622558594,1155.42150878906,677.351567586263,666.192260742188,919.412042236328,466.179309082031,439.335052490234,1043.21447753906
43.68388,7.29903,2019-03-20,617.120775858561,546.253265380859,995.070928955078,399.617039489746,370.950622558594,1155.42150878906,677.351567586263,666.192260742188,919.412042236328,466.179309082031,439.335052490234,1043.21447753906
43.666033,7.252058,2019-03-20,603.171770731608,515.647399902344,940.38267211914,396.037031555176,374.961547851562,1082.80615234375,679.496444702148,648.070007324219,943.92174987793,475.844296264648,464.857757568359,1078.07995605469
43.68275,7.299033,2019-03-20,617.120775858561,546.253265380859,995.070928955078,399.617039489746,370.950622558594,1155.42150878906,677.351567586263,666.192260742188,919.412042236328,466.179309082031,439.335052490234,1043.21447753906
43.684542,7.299424,2019-03-20,617.120775858561,546.253265380859,995.070928955078,399.617039489746,370.950622558594,1155.42150878906,677.351567586263,666.192260742188,919.412042236328,466.179309082031,439.335052490234,1043.21447753906
43.15886,6.62046,2019-07-07,606.328241984049,592.215637207031,836.270422363281,412.547720336914,387.798492431641,943.358215332031,648.512379964193,636.560699462891,938.258657836914,477.028451538086,465.656066894531,986.682861328125
43.15891,6.6205,2019-07-07,606.328241984049,592.215637207031,836.270422363281,412.547720336914,387.798492431641,943.358215332031,648.512379964193,636.560699462891,938.258657836914,477.028451538086,465.656066894531,986.682861328125
43.1528,6.61624,2019-07-07,606.328241984049,592.215637207031,836.270422363281,412.547720336914,387.798492431641,943.358215332031,648.512379964193,636.560699462891,938.258657836914,477.028451538086,465.656066894531,986.682861328125
43.15268,6.61693,2019-07-07,606.328241984049,592.215637207031,836.270422363281,412.547720336914,387.798492431641,943.358215332031,648.512379964193,636.560699462891,938.258657836914,477.028451538086,465.656066894531,986.682861328125
43.15025,6.6168,2019-07-07,606.328241984049,592.215637207031,836.270422363281,412.547720336914,387.798492431641,943.358215332031,648.512379964193,636.560699462891,938.258657836914,477.028451538086,465.656066894531,986.682861328125
43.14991,6.61595,2019-07-07,606.328241984049,592.215637207031,836.270422363281,412.547720336914,387.798492431641,943.358215332031,648.512379964193,636.560699462891,938.258657836914,477.028451538086,465.656066894531,986.682861328125
43.14817,6.62024,2019-07-07,606.328241984049,592.215637207031,836.270422363281,412.547720336914,387.798492431641,943.358215332031,648.512379964193,636.560699462891,938.258657836914,477.028451538086,465.656066894531,986.682861328125
43.150888,6.617996,2019-07-07,606.328241984049,592.215637207031,836.270422363281,412.547720336914,387.798492431641,943.358215332031,648.512379964193,636.560699462891,938.258657836914,477.028451538086,465.656066894531,986.682861328125
43.14227,6.43833,2019-07-18,606.611911019363,509.096017611229,923.281290655621,409.505279178943,380.537034374172,1012.47200865665,676.065478050103,631.018238132283,1112.3957468841,457.539501823813,455.026064080707,1134.14515918796
43.134424,6.428435,2019-07-18,608.1348007626,509.260512542725,926.451339111328,411.64370165507,383.037141927083,1015.18161315918,676.460713026259,632.183659871419,1109.7682140096,456.883384094238,455.020857747396,1132.80661315918
43.23291,5.35105,2019-06-30,778.574394688462,697.94562923547,1092.43928865375,574.757361279112,567.282260316791,1200.28042787494,916.703759164521,931.745847759825,1273.44433038885,530.012662413626,509.957479765921,1279.94614109848
43.2175,5.34561,2019-06-30,774.060977754139,693.512553623744,1088.41624455043,570.897327793666,564.863303920201,1196.65534057617,909.938113584973,920.543865530831,1269.64648546491,526.961732025146,506.621409824916,1275.03446219308
43.2323,5.349935,2019-06-30,778.574394688462,697.94562923547,1092.43928865375,574.757361279112,567.282260316791,1200.28042787494,916.703759164521,931.745847759825,1273.44433038885,530.012662413626,509.957479765921,1279.94614109848
43.21732,5.34549,2019-06-30,774.060977754139,693.512553623744,1088.41624455043,570.897327793666,564.863303920201,1196.65534057617,909.938113584973,920.543865530831,1269.64648546491,526.961732025146,506.621409824916,1275.03446219308
43.17606,5.40356,2019-06-30,726.695415550554,651.908996796944,1032.18519463338,544.820829214177,537.082630855936,1111.92017117353,860.559537789072,868.430521360585,1213.47242264009,504.663288879395,490.041003160074,1230.92125519229
43.17588,5.40324,2019-06-30,726.695415550554,651.908996796944,1032.18519463338,544.820829214177,537.082630855936,1111.92017117353,860.559537789072,868.430521360585,1213.47242264009,504.663288879395,490.041003160074,1230.92125519229
43.17492,5.39804,2019-06-30,732.522920537878,657.543540742662,1038.14463530646,546.9521373113,539.520435333252,1121.56780836317,867.211444784094,878.352544996474,1221.89684706794,506.448101531135,490.984505123562,1235.68995242649
43.18036,5.37254,2019-06-30,752.339899698893,675.33244950804,1063.98173740335,557.574728686189,550.488224395334,1159.43292654377,885.307829138351,894.023481395147,1243.33766023819,516.198873859562,497.35155413902,1253.20535320125
43.269,5.36633,2019-06-30,793.427566104465,710.48921585083,1117.55503143311,583.597507578532,575.528895568848,1221.73434244792,936.35757759942,957.054763793945,1292.18053949992,536.755867207845,516.109654744466,1292.49131266276
43.28088,5.34636,2019-06-30,800.167032395286,715.823907786402,1130.74611316549,586.913315792742,579.054130291117,1235.20153598128,946.233665378614,968.496578348094,1301.98596991177,539.470325943519,518.393994035392,1305.12260068696
43.269,5.3672,2019-06-30,793.427566104465,710.48921585083,1117.55503143311,583.597507578532,575.528895568848,1221.73434244792,936.35757759942,957.054763793945,1292.18053949992,536.755867207845,516.109654744466,1292.49131266276
43.27953,5.34951,2019-06-30,800.167032395286,715.823907786402,1130.74611316549,586.913315792742,579.054130291117,1235.20153598128,946.233665378614,968.496578348094,1301.98596991177,539.470325943519,518.393994035392,1305.12260068696
43.681816,7.302233,2019-07-13,617.828870137533,546.253265380859,978.535021972656,399.617039489746,370.950622558594,1118.67504882812,677.351567586263,666.192260742188,919.412042236328,466.179309082031,439.335052490234,1043.21447753906
-4.11588,132.97463,2017-10-16,563.321357727051,539.325775146484,849.282998657226,383.276161193848,359.507141113281,879.516784667969,531.001129150391,506.320114135742,799.363095092773,309.084140014648,305.263244628906,834.706604003906
-4.11785,133.01915,2017-10-17,607.110257466634,572.011566162109,859.102233886719,413.685063171387,386.8203125,920.168884277344,556.838653564453,499.720275878906,862.160241699219,323.695233154297,319.459991455078,895.707824707031
-4.11746,133.02032,2017-10-17,607.110257466634,572.011566162109,859.102233886719,413.685063171387,386.8203125,920.168884277344,556.838653564453,499.720275878906,862.160241699219,323.695233154297,319.459991455078,895.707824707031
-4.06037,133.05912,2017-10-17,536.602817146146,469.603153462313,806.46252179827,370.818288406061,359.74539807378,917.455695950255,490.072161408509,442.800511574259,814.07752698003,294.564739118304,275.566295390226,902.107850366709
-4.11746,133.02032,2017-10-18,607.110257466634,572.011566162109,859.102233886719,413.685063171387,386.8203125,920.168884277344,556.838653564453,499.720275878906,862.160241699219,323.695233154297,319.459991455078,895.707824707031
-4.12453,132.97571,2017-10-19,563.321357727051,539.325775146484,849.282998657226,383.276161193848,359.507141113281,879.516784667969,531.001129150391,506.320114135742,799.363095092773,309.084140014648,305.263244628906,834.706604003906
-4.13307,132.97514,2017-10-20,563.321357727051,539.325775146484,849.282998657226,383.276161193848,359.507141113281,879.516784667969,531.001129150391,506.320114135742,799.363095092773,309.084140014648,305.263244628906,834.706604003906
-4.13565,132.97421,2017-10-23,563.321357727051,539.325775146484,849.282998657226,383.276161193848,359.507141113281,879.516784667969,531.001129150391,506.320114135742,799.363095092773,309.084140014648,305.263244628906,834.706604003906
-4.12602,132.9769,2017-10-23,563.321357727051,539.325775146484,849.282998657226,383.276161193848,359.507141113281,879.516784667969,531.001129150391,506.320114135742,799.363095092773,309.084140014648,305.263244628906,834.706604003906
-4.08471,132.91273,2017-10-24,536.55940246582,496.855316162109,807.143603515625,369.768869018555,341.514801025391,903.925476074219,477.495465596517,448.98225402832,721.613467407226,295.506419372559,283.692749023438,814.676025390625
-4.32327,133.50134,2017-10-25,671.34344736735,565.820709228516,1117.58740234375,431.686337280273,431.472534179688,1241.51733398438,641.682601928711,579.8251953125,1183.75061645508,348.468814086914,335.992401123047,1232.09106445312
-4.32135,133.49826,2017-10-25,627.035191853841,500.526458740234,1066.46711425781,411.708813476563,396.711242675781,1181.58093261719,574.37437693278,520.290924072266,981.763180541992,306.129943847656,295.760711669922,1064.86376953125
-4.32225,133.49443,2017-10-26,627.035191853841,500.526458740234,1066.46711425781,411.708813476563,396.711242675781,1181.58093261719,574.37437693278,520.290924072266,981.763180541992,306.129943847656,295.760711669922,1064.86376953125
-4.33406,133.50023,2017-10-26,636.319399515788,534.015335083008,1090.58080444336,406.125970458984,389.420257568359,1272.0869140625,573.194343566895,529.029235839844,1021.33861999512,309.495011901855,296.10888671875,1196.78979492188
-4.33682,133.4866,2017-10-26,606.913327534994,484.901031494141,1021.04325866699,395.326927185059,379.957794189453,1180.27856445312,535.67233022054,501.123733520508,920.913806152344,294.747640991211,271.399932861328,1011.87005615234
-3.90609,134.03523,2017-10-30,825.809899103074,729.397246587844,1271.65251043411,559.579538581485,506.91976129441,1342.3404250372,750.458802238343,667.552638099307,1272.14526839483,459.94545135498,456.314407348633,1353.09884498233
-3.90622,134.03543,2017-10-30,825.809899103074,729.397246587844,1271.65251043411,559.579538581485,506.91976129441,1342.3404250372,750.458802238343,667.552638099307,1272.14526839483,459.94545135498,456.314407348633,1353.09884498233
-3.90981,134.0777,2017-10-31,792.658087603251,673.296923065186,1256.90175491333,525.614249229431,478.287366485596,1300.16076049805,718.135793685913,606.957624816895,1294.1316394043,415.990036659241,411.067426300049,1352.89151916504
-3.90956,134.07967,2017-10-31,792.658087603251,673.296923065186,1256.90175491333,525.614249229431,478.287366485596,1300.16076049805,718.135793685913,606.957624816895,1294.1316394043,415.990036659241,411.067426300049,1352.89151916504
-3.72099,134.09822,2017-11-02,853.13875713683,748.025063765676,1327.13902427272,533.041650551244,514.224972373561,1393.93674830387,772.183483859949,678.787474782843,1310.07352166427,475.657173397666,475.373425935444,1387.8327186986
-3.72398,134.10167,2017-11-02,853.13875713683,748.025063765676,1327.13902427272,533.041650551244,514.224972373561,1393.93674830387,772.183483859949,678.787474782843,1310.07352166427,475.657173397666,475.373425935444,1387.8327186986
-3.79458,134.12033,2017-11-02,815.764929218057,713.65214142976,1294.12992418077,507.332406446669,491.460234465422,1337.58345766421,749.268755594889,642.192965472186,1326.40362921821,443.71431511773,442.191320348669,1401.7067328559
-3.77847,134.1613,2017-11-03,791.318464336973,679.185942216353,1300.01445687034,481.093455297297,464.57062738592,1316.71088478782,718.489172155207,601.404420332475,1328.7205078125,406.337060963024,392.600322376598,1384.57135009766
-3.77903,134.16254,2017-11-03,791.318464336973,679.185942216353,1300.01445687034,481.093455297297,464.57062738592,1316.71088478782,718.489172155207,601.404420332475,1328.7205078125,406.337060963024,392.600322376598,1384.57135009766
-3.8319,134.09264,2017-11-03,807.099608781603,701.429318237305,1281.09628926595,505.522452392578,491.712658691406,1335.17563680013,741.508465491401,636.950120544434,1305.42447041829,437.984160664876,435.456307983398,1389.84256184896
-4.01173,134.20171,2017-11-06,761.892896864149,646.330605506897,1276.41697877248,457.867624791463,455.279017766317,1306.39064788818,702.260864098867,570.074585278829,1369.88156433105,381.510574213664,368.434186299642,1381.76383082072
-4.03573,134.48901,2017-11-07,816.195803805515,649.964654458536,1427.45755070867,474.760632901578,470.05933359507,1464.25050642684,762.187385146682,603.391961587442,1617.05658989984,389.116430870262,385.317115577492,1743.83941155511
-3.93996,134.74069,2017-11-08,986.319860331217,787.882611083984,1802.79584106445,558.890545349121,533.395365397135,1826.68866373698,955.963327365451,741.957063802083,2150.30396647135,487.632205607096,469.332090250651,2369.5125
-3.94102,134.74156,2017-11-08,986.319860331217,787.882611083984,1802.79584106445,558.890545349121,533.395365397135,1826.68866373698,955.963327365451,741.957063802083,2150.30396647135,487.632205607096,469.332090250651,2369.5125
-4.03521,134.28719,2017-11-08,772.361946268285,640.04465890438,1298.93264588701,455.339041787005,450.684954054812,1364.49581454663,713.644397600323,571.713756804771,1439.00981445312,378.811971591381,365.601579382064,1477.76941827003
-3.77537,134.20151,2017-11-10,802.646621825203,695.289796375093,1310.01095101493,488.295605541411,473.964617047991,1310.68635486421,734.572315882123,606.589544387091,1371.40288870675,414.624870590937,401.080083937872,1429.33363560268
-4.06772,133.03728,2017-11-12,530.184141998291,465.157294006348,807.793551940918,354.208625244141,351.988627319336,918.621932373047,487.910316390991,438.755820922852,813.46877746582,293.481579269409,274.480000915527,906.897590332031
-4.06683,133.03258,2017-11-12,528.882637871636,464.00445766075,805.658522003772,353.86194081026,352.236336502374,916.399009554994,486.607553145465,437.398108987247,811.111163150563,294.073323403153,274.506820678711,905.182952282476
-4.06837,133.03748,2017-11-12,530.184141998291,465.157294006348,807.793551940918,354.208625244141,351.988627319336,918.621932373047,487.910316390991,438.755820922852,813.46877746582,293.481579269409,274.480000915527,906.897590332031
-3.93609,132.80188,2017-11-13,494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
-3.93609,132.80188,2017-11-14,494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
-3.93424,132.78685,2017-11-14,494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
-3.93543,132.76505,2017-11-15,494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
-3.92841,132.82257,2017-11-15,494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
-3.22096,133.67038,2017-11-17,NA,NA,NA,NA,Inf,-Inf,NA,NA,NA,NA,Inf,-Inf
-3.30699,133.66507,2017-11-17,NA,NA,NA,NA,Inf,-Inf,NA,NA,NA,NA,Inf,-Inf
-2.99063,131.93184,2017-11-20,731.649147033691,730.78466796875,930.133361816406,535.891761779785,508.607025146484,988.098205566406,640.020851135254,629.261352539062,969.14377746582,439.614117431641,424.344299316406,1073.22473144531
-3.00112,131.93817,2017-11-20,630.656720479329,589.9619140625,786.885775756836,496.805027770996,491.808685302734,815.818481445312,579.179288228353,510.602844238281,1000.99759216309,395.816539001465,386.495056152344,1051.84704589844
-2.65144,131.60634,2017-11-21,782.771301269531,756.479522705078,912.34928894043,651.383959960938,597.986022949219,963.559814453125,699.011144002279,706.916412353516,886.632116699219,466.409024047852,454.378143310547,938.930053710938
-2.67144,131.59814,2017-11-21,749.542490641276,748.910339355469,974.507583618164,574.697787475586,526.055114746094,1006.57653808594,638.014068603516,658.686248779297,822.855169677734,403.851559448242,393.797241210938,861.782775878906
-0.95288,130.60258,2017-11-22,589.972702026367,555.281066894531,812.585971069336,379.687922668457,323.569610595703,823.099853515625,581.607487996419,488.297332763672,866.893356323242,373.646580505371,371.851745605469,888.385620117188
